_id , pccs1f217_name , other_name , RA , Dec , LII , BII ,Detection pipeline flux density +/- err (mJy),Aperture photometry flux density +/- err (mJy),PSF fit flux density +/- err (mJy),Gaussian fit flux density +/- err (mJy),PositionError (arcmin),Extended,Cirrus flag,External validation,ERCSC source name,Gaussian fit semimajor axis +/- err (arcmin),Gaussian fit semiminor axis +/- err (arcmin),Gaussian fit orientation +/- err (degrees),Gaussian fit effective FWHM (arcmin) 
7335 , "PCCS1 217 G170.68+62.07 " , , 164.51708 , 43.08917 , 170.68354 , 62.07212 , "170.9+/-29.9" , "109.6+/-129.5" , "56.2+/-44.8" , "-" , 0.7 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
7336 , "PCCS1 217 G288.99+00.26 " , , 164.53708 , -59.50194 , 288.99934 , 0.26977 , "2518+/-292.7" , "2029.9+/-1091.8" , "1672.3+/-833.4" , "-" , 0.7 , "Not available" , 63 , 2 , " " , "-" , "-" , "-" , -9.9
7337 , "PCCS1 217 G297.06-16.50 " , , 164.5525 , -78.06583 , 297.06207 , -16.50504 , "312.9+/-52.5" , "966.3+/-656.6" , "874.7+/-410.8" , "928.2+/-366.1" , 0.7 , "No" , 83 , 1 , " " , "10.4+/-3.4" , "4.3+/-1.9" , "133.5+/-0.000" , 6.7
7338 , "PCCS1 217 G297.27-16.91 " , , 164.56792 , -78.51861 , 297.27323 , -16.91013 , "247.7+/-42.8" , "739+/-486" , "885.2+/-146.8" , "5119.8+/-1050" , 0.7 , "Yes" , 62 , 1 , " " , "22.6+/-6.4" , "12.6+/-3.9" , "130.4+/-0.000" , 16.9
7339 , "PCCS1 217 G295.33-13.03 " , , 164.57875 , -74.2175 , 295.3309 , -13.03962 , "260.4+/-35.6" , "1126.6+/-370.2" , "1240.6+/-147.8" , "-" , 0.7 , "Not available" , 9 , 2 , "PLCKERC217 G295.32-12.87" , "-" , "-" , "-" , -9.9
7340 , "PCCS1 217 G127.96+34.74 " , , 164.59417 , 81.2475 , 127.96301 , 34.74682 , "522.8+/-27.3" , "438.8+/-75.4" , "452.4+/-26.2" , "349.1+/-34.5" , 0.7 , "No" , 0 , 2 , "PLCKERC217 G127.96+34.74" , "4.9+/-0.5" , "4.2+/-0.4" , "30.5+/-0.000" , 4.6
7341 , "PCCS1 217 G286.61+05.46 " , , 164.60042 , -53.78222 , 286.61062 , 5.46884 , "484.5+/-60.4" , "594.9+/-105.9" , "493.5+/-52.6" , "580.2+/-53" , 0.7 , "No" , 35 , 2 , " " , "7.6+/-0.7" , "4.7+/-0.5" , "47.8+/-0.000" , 5.9
7342 , "PCCS1 217 G296.84-16.04 " , , 164.61833 , -77.56528 , 296.84607 , -16.04921 , "401+/-54" , "744.5+/-351.1" , "44.9+/-414.4" , "-" , 0.7 , "Not available" , 85 , 1 , " " , "-" , "-" , "-" , -9.9
7343 , "PCCS1 217 G251.52+52.76 " , , 164.62667 , 1.55528 , 251.52722 , 52.76846 , "2335.7+/-36.6" , "2317.9+/-95.3" , "2202.2+/-55.5" , "2270.2+/-65.9" , 0.7 , "No" , 4 , 2 , "PLCKERC217 G251.51+52.77" , "6.3+/-0.2" , "5+/-0.2" , "36.1+/-0.000" , 5.6
7344 , "PCCS1 217 G290.45-02.76 " , , 164.62708 , -62.86583 , 290.45803 , -2.7618 , "828+/-167.1" , "669.7+/-381.1" , "47.1+/-367" , "-" , 0.7 , "Not available" , 69 , 1 , " " , "-" , "-" , "-" , -9.9
7345 , "PCCS1 217 G282.90+13.24 " , , 164.62792 , -45.185 , 282.90139 , 13.24959 , "175.1+/-30.6" , "115.9+/-64.5" , "131.3+/-34.8" , "433.3+/-49" , 0.7 , "Yes" , 4 , 1 , " " , "14.9+/-0.6" , "6.1+/-0.8" , "75.6+/-0.000" , 9.5
7346 , "PCCS1 217 G289.87-01.49 " , , 164.64667 , -61.47222 , 289.87896 , -1.49415 , "2369.1+/-236.6" , "3680.5+/-4028.8" , "4224.5+/-1216" , "5202.6+/-2161.1" , 0.7 , "No" , 78 , 2 , " " , "9.1+/-4" , "4.9+/-2.2" , "164+/-0.000" , 6.7
7347 , "PCCS1 217 G289.48-00.60 " , , 164.68708 , -60.50361 , 289.48927 , -0.60705 , "1952.2+/-332.9" , "6483.9+/-2343" , "6978.1+/-895.4" , "1.5e+4+/-1396" , 0.7 , "Yes" , 75 , 1 , " " , "9.9+/-1" , "7+/-0.7" , "34.8+/-0.000" , 8.3
7348 , "PCCS1 217 G298.01-18.28 " , , 164.7175 , -80.06528 , 298.01574 , -18.28566 , "1232+/-36.5" , "1354.5+/-89.8" , "1419.6+/-44.1" , "1811.5+/-64" , 0.7 , "No" , 6 , 2 , "PLCKERC217 G298.00-18.29" , "7.5+/-0.3" , "6.1+/-0.2" , "75.7+/-0.000" , 6.8
7349 , "PCCS1 217 G287.63+03.43 " , , 164.72333 , -56.05417 , 287.63627 , 3.43862 , "421.4+/-84.8" , "866.3+/-303" , "746.3+/-103.1" , "2723.5+/-452.7" , 0.7 , "Yes" , 28 , 0 , " " , "24+/-5.5" , "9.9+/-2.2" , "74.9+/-0.000" , 15.4
7350 , "PCCS1 217 G289.56-00.65 " , , 164.77958 , -60.57972 , 289.56254 , -0.65708 , "2901+/-384.7" , "8841.5+/-2894" , "6994+/-910.7" , "1.2e+4+/-1842.8" , 0.7 , "Yes" , 77 , 1 , "PLCKERC217 G289.53-00.66" , "14.2+/-1.2" , "5.8+/-1.1" , "73.5+/-0.000" , 9.1
7351 , "PCCS1 217 G264.10+42.68 " , , 164.79708 , -11.57278 , 264.10959 , 42.68102 , "311.8+/-34.1" , "287.1+/-85.8" , "257.9+/-39.9" , "326.1+/-58.7" , 0.7 , "No" , 9 , 1 , " " , "9.9+/-0.7" , "4+/-0.9" , "40.8+/-0.000" , 6.3
7352 , "PCCS1 217 G124.99+30.45 " , , 164.80625 , 86.21083 , 124.99808 , 30.45699 , "246.7+/-41.7" , "294.3+/-265.8" , "670.6+/-108.9" , "-" , 0.7 , "Not available" , 12 , 0 , " " , "-" , "-" , "-" , -9.9
7353 , "PCCS1 217 G286.87+05.25 " , , 164.84583 , -54.08972 , 286.87238 , 5.25076 , "272.8+/-45.9" , "283.8+/-142.5" , "283.9+/-65.3" , "618.2+/-127.9" , 0.7 , "Yes" , 33 , 1 , " " , "15.3+/-2.5" , "6.3+/-1.6" , "15.4+/-0.000" , 9.8
7354 , "PCCS1 217 G288.80+01.06 " , , 164.8475 , -58.69833 , 288.80648 , 1.06598 , "1602.7+/-231.8" , "4300.2+/-1206.7" , "3807.9+/-419.3" , "-" , 0.7 , "Not available" , 50 , 2 , " " , "-" , "-" , "-" , -9.9
7355 , "PCCS1 217 G289.91-01.25 " , , 164.92083 , -61.26611 , 289.91196 , -1.25178 , "1778.4+/-257.5" , "1668.9+/-2197.2" , "1620.1+/-1169.8" , "1.1e+4+/-1712" , 0.7 , "Yes" , 82 , 1 , " " , "16.7+/-2.5" , "6.8+/-1.2" , "72.4+/-0.000" , 10.7
7356 , "PCCS1 217 G220.42+63.82 " , , 164.92458 , 20.97639 , 220.42745 , 63.82039 , "266.6+/-38.4" , "278.3+/-103.3" , "271.9+/-34.8" , "446.6+/-67.6" , 0.7 , "Yes" , 0 , 2 , " " , "12.5+/-0.9" , "5.1+/-0.9" , "90.6+/-0.000" , 8
7357 , "PCCS1 217 G288.96+00.82 " , , 164.92542 , -58.98694 , 288.96365 , 0.82059 , "1661.3+/-177.7" , "3540+/-663.6" , "2596.5+/-363.5" , "4374.7+/-393.4" , 0.7 , "Yes" , 55 , 2 , " " , "12+/-0.4" , "4.9+/-0.5" , "10+/-0.000" , 7.7
7358 , "PCCS1 217 G290.08-01.54 " , , 164.98208 , -61.60639 , 290.08037 , -1.54911 , "1580.5+/-183.1" , "1962.1+/-4046.1" , "2556.4+/-1286.8" , "-" , 0.7 , "Not available" , 77 , 0 , " " , "-" , "-" , "-" , -9.9
7359 , "PCCS1 217 G289.39+00.04 " , , 165.05167 , -59.8725 , 289.39042 , 0.04197 , "1445.2+/-287.8" , "2252.7+/-1421.8" , "3495.6+/-509.7" , "8386.9+/-1331.9" , 0.7 , "Yes" , 74 , 0 , " " , "18.8+/-0.5" , "7.6+/-1.6" , "156.9+/-0.000" , 11.9
7360 , "PCCS1 217 G297.12-16.39 " , , 165.05583 , -77.99917 , 297.1296 , -16.39949 , "404.7+/-57" , "2105.3+/-1257.7" , "1974.7+/-517.8" , "1.2e+4+/-1142.3" , 0.7 , "Yes" , 84 , 1 , " " , "22.2+/-1.6" , "9+/-1.2" , "135+/-0.000" , 14.1
7361 , "PCCS1 217 G290.04-01.32 " , , 165.10208 , -61.38722 , 290.0414 , -1.32583 , "2163.2+/-218.7" , "5375.7+/-3581.2" , "5889.1+/-1121.9" , "5.2e+4+/-8970.7" , 0.7 , "Yes" , 81 , 2 , " " , "25.8+/-6.3" , "12.4+/-3.1" , "51+/-0.000" , 17.9
7362 , "PCCS1 217 G202.09+65.49 " , , 165.10667 , 28.96611 , 202.09787 , 65.49353 , "179.7+/-32.2" , "162.9+/-88.5" , "164.5+/-27.1" , "402.5+/-83" , 0.7 , "Yes" , 1 , 2 , " " , "15.7+/-2.5" , "6.4+/-1.6" , "89.1+/-0.000" , 10.1
7363 , "PCCS1 217 G291.65-04.85 " , , 165.10792 , -65.2675 , 291.65722 , -4.85488 , "231.2+/-48.2" , "326.6+/-95.8" , "298.9+/-49.4" , "1042.1+/-107.6" , 0.7 , "Yes" , 12 , 1 , " " , "15.3+/-2" , "8.3+/-1.1" , "36.7+/-0.000" , 11.3
7364 , "PCCS1 217 G296.93-15.94 " , , 165.18875 , -77.50917 , 296.93605 , -15.94531 , "852.4+/-81.6" , "1829.7+/-570.8" , "559+/-539.8" , "-" , 0.7 , "Not available" , 85 , 1 , " " , "-" , "-" , "-" , -9.9
7365 , "PCCS1 217 G290.14-01.45 " , , 165.1925 , -61.54861 , 290.14764 , -1.45493 , "2210.3+/-214.4" , "3439.8+/-2609.9" , "3428.4+/-1208.8" , "1.0e+4+/-1967.6" , 0.7 , "Yes" , 82 , 1 , " " , "16.2+/-0.8" , "6.6+/-1.5" , "42+/-0.000" , 10.3
7366 , "PCCS1 217 G290.03-01.21 " , , 165.195 , -61.28083 , 290.03789 , -1.21069 , "2622.3+/-299.7" , "2316.6+/-5249" , "4516.6+/-1351.3" , "9459.9+/-3865.1" , 0.7 , "Yes" , 80 , 2 , " " , "14.6+/-1.8" , "5.9+/-3" , "7.3+/-0.000" , 9.3
7367 , "PCCS1 217 G289.86-00.78 " , , 165.24208 , -60.82083 , 289.86867 , -0.78217 , "5446.7+/-309.2" , "2.5e+4+/-7717.9" , "2.2e+4+/-1785.2" , "8.4e+4+/-8281.4" , 0.7 , "Yes" , 86 , 2 , "PLCKERC217 G289.88-00.79" , "14.7+/-1.9" , "10.4+/-1.4" , "2.2+/-0.000" , 12.4
7368 , "PCCS1 217 G289.97-00.99 " , , 165.27 , -61.05639 , 289.97819 , -0.99111 , "2879.8+/-349.4" , "1.1e+4+/-7375.3" , "9250.9+/-2191.6" , "-" , 0.7 , "Not available" , 88 , 1 , " " , "-" , "-" , "-" , -9.9
7369 , "PCCS1 217 G290.64-02.40 " , , 165.31333 , -62.61806 , 290.64064 , -2.40576 , "1071.2+/-125.5" , "1994.4+/-578.5" , "1215.2+/-312" , "1918.7+/-289.9" , 0.7 , "No" , 82 , 1 , " " , "8.5+/-1.4" , "5.2+/-0.8" , "85.4+/-0.000" , 6.6
7370 , "PCCS1 217 G289.94-00.86 " , , 165.31375 , -60.92556 , 289.94364 , -0.86341 , "3207.9+/-332.2" , "1.6e+4+/-9357.8" , "2.2e+4+/-1785.2" , "-" , 0.7 , "Not available" , 87 , 2 , " " , "-" , "-" , "-" , -9.9
7371 , "PCCS1 217 G297.06-16.14 " , , 165.3175 , -77.74806 , 297.06856 , -16.14906 , "466.6+/-61.2" , "-" , "923.7+/-621.9" , "-" , 0.7 , "Not available" , 84 , 1 , " " , "-" , "-" , "-" , -9.9
7372 , "PCCS1 217 G289.51+00.13 " , , 165.35625 , -59.83861 , 289.51568 , 0.13611 , "3124+/-263.3" , "6136.4+/-1785.3" , "5642.2+/-450" , "1.6e+4+/-1558.8" , 0.7 , "Yes" , 80 , 2 , " " , "18.7+/-1" , "7.6+/-0.9" , "52.4+/-0.000" , 11.9
7373 , "PCCS1 217 G290.35-01.67 " , , 165.39667 , -61.83861 , 290.35529 , -1.67918 , "1429.5+/-166.6" , "2680.9+/-1270" , "271.9+/-814.1" , "-" , 0.7 , "Not available" , 88 , 2 , " " , "-" , "-" , "-" , -9.9
7374 , "PCCS1 217 G297.21-16.39 " , , 165.43833 , -78.03333 , 297.21958 , -16.39608 , "430.9+/-51.3" , "3247.5+/-1205.9" , "2761.5+/-519.1" , "-" , 0.7 , "Not available" , 79 , 0 , " " , "-" , "-" , "-" , -9.9
7375 , "PCCS1 217 G301.15-23.98 " , , 165.46292 , -86.475 , 301.15746 , -23.98763 , "269.9+/-37" , "403.4+/-320.3" , "456.2+/-137.3" , "2796.5+/-313.2" , 0.7 , "Yes" , 24 , 1 , " " , "20.2+/-1.5" , "8.2+/-1.2" , "154.5+/-0.000" , 12.9
7376 , "PCCS1 217 G278.68+22.95 " , , 165.47208 , -34.70389 , 278.68322 , 22.9576 , "518.6+/-34" , "596.7+/-77.2" , "598.8+/-30.9" , "788.2+/-52.9" , 0.7 , "No" , 8 , 2 , "PLCKERC217 G278.66+22.96" , "6.9+/-0.5" , "6.5+/-0.5" , "30.2+/-0.000" , 6.7
7377 , "PCCS1 217 G291.03-03.09 " , , 165.4725 , -63.40778 , 291.03147 , -3.09595 , "568.6+/-91.6" , "446.9+/-576.8" , "-" , "-" , 0.7 , "Not available" , 55 , 1 , " " , "-" , "-" , "-" , -9.9
7378 , "PCCS1 217 G133.74+42.32 " , , 165.50458 , 72.43056 , 133.7447 , 42.32402 , "371.7+/-27.5" , "354.3+/-59.3" , "329.5+/-30.1" , "371.6+/-24.9" , 0.7 , "No" , 3 , 2 , "PLCKERC217 G133.75+42.31" , "6.1+/-0.4" , "4.4+/-0.3" , "105.6+/-0.000" , 5.2
7379 , "PCCS1 217 G283.00+14.52 " , , 165.51875 , -44.06889 , 283.00046 , 14.52956 , "351+/-33.1" , "412.4+/-83.4" , "470.6+/-32.5" , "2043.9+/-142" , 0.7 , "Yes" , 2 , 1 , " " , "19.1+/-1.8" , "10.5+/-1" , "61.7+/-0.000" , 14.2
7380 , "PCCS1 217 G297.07-16.04 " , , 165.54625 , -77.65167 , 297.0717 , -16.04109 , "795+/-50.8" , "589.3+/-2032.1" , "1992.6+/-613.6" , "3544.6+/-1463.4" , 0.7 , "Yes" , 84 , 1 , " " , "14.4+/-1" , "5.8+/-3" , "29+/-0.000" , 9.1
7381 , "PCCS1 217 G292.38-05.91 " , , 165.65833 , -66.5375 , 292.38892 , -5.91911 , "658.4+/-44.7" , "890.4+/-180.4" , "894.3+/-71.8" , "1484.4+/-127.5" , 0.7 , "Yes" , 15 , 2 , " " , "8.4+/-0.8" , "7.3+/-0.7" , "32.9+/-0.000" , 7.9
7382 , "PCCS1 217 G289.90-00.24 " , , 165.76083 , -60.34333 , 289.9059 , -0.24226 , "1604.8+/-219.9" , "1974.7+/-882.7" , "1719.7+/-359" , "3844.2+/-650.6" , 0.7 , "Yes" , 82 , 1 , " " , "13.7+/-2.2" , "5.6+/-1.1" , "100.5+/-0.000" , 8.8
7383 , "PCCS1 217 G198.95+66.14 " , , 165.8325 , 30.26306 , 198.95392 , 66.14299 , "166.9+/-33.3" , "117+/-112.7" , "169.4+/-39.6" , "181.2+/-60.9" , 0.7 , "No" , 0 , 2 , " " , "7.9+/-2.8" , "4.3+/-1.5" , "45.3+/-0.000" , 5.8
7384 , "PCCS1 217 G297.28-16.32 " , , 165.8525 , -77.99278 , 297.28292 , -16.32296 , "1217.7+/-55.9" , "2682+/-1396.1" , "2849.8+/-520.9" , "-" , 0.7 , "Not available" , 77 , 2 , " " , "-" , "-" , "-" , -9.9
7385 , "PCCS1 217 G272.90+33.42 " , , 165.86542 , -23.07361 , 272.90868 , 33.42748 , "177.7+/-34.5" , "115.1+/-72.2" , "123.2+/-35.5" , "-" , 0.7 , "Not available" , 26 , 2 , " " , "-" , "-" , "-" , -9.9
7386 , "PCCS1 217 G290.23-00.81 " , , 165.89583 , -61.00139 , 290.23257 , -0.81728 , "1847+/-283.3" , "4099.1+/-1158.2" , "2098.7+/-1110.3" , "2214.5+/-493.7" , 0.7 , "No" , 97 , 1 , " " , "6.2+/-1.4" , "4.1+/-0.9" , "66.6+/-0.000" , 5
7387 , "PCCS1 217 G290.50-01.42 " , , 165.9025 , -61.66333 , 290.50259 , -1.42162 , "1283.2+/-193.5" , "3412.6+/-1018.5" , "3925.4+/-416.7" , "2.5e+4+/-1334.9" , 0.7 , "Yes" , 96 , 2 , " " , "25+/-1.3" , "10.2+/-0.7" , "71.9+/-0.000" , 15.9
7388 , "PCCS1 217 G290.01-00.29 " , , 165.92 , -60.43833 , 290.01626 , -0.29723 , "1480.7+/-254.7" , "2540.7+/-970.8" , "2385.7+/-349.7" , "-" , 0.7 , "Not available" , 89 , 0 , " " , "-" , "-" , "-" , -9.9
7389 , "PCCS1 217 G287.42+05.64 " , , 165.97417 , -53.95417 , 287.42296 , 5.64738 , "545.3+/-41.2" , "756.3+/-174.9" , "793.9+/-52.5" , "2564+/-208.2" , 0.7 , "Yes" , 41 , 1 , "PLCKERC217 G287.42+05.64" , "17.5+/-1.7" , "8.4+/-0.9" , "137.5+/-0.000" , 12.1
7390 , "PCCS1 217 G297.24-16.13 " , , 166.05292 , -77.80556 , 297.24084 , -16.1353 , "1700.9+/-54.6" , "3715.6+/-1083.8" , "3809.4+/-485" , "-" , 0.7 , "Not available" , 82 , 2 , "PLCKERC217 G297.22-16.14" , "-" , "-" , "-" , -9.9
7391 , "PCCS1 217 G287.31+06.01 " , , 166.06667 , -53.57139 , 287.31777 , 6.01974 , "431.3+/-49.7" , "1072.3+/-205.7" , "873.1+/-77.3" , "3287.8+/-185.8" , 0.7 , "Yes" , 34 , 2 , " " , "19.9+/-1.3" , "8.2+/-0.6" , "16.9+/-0.000" , 12.8
7392 , "PCCS1 217 G280.44+20.73 " , , 166.08792 , -37.42056 , 280.44358 , 20.73076 , "149.8+/-28.7" , "229.2+/-86" , "174.8+/-37.2" , "440.8+/-58.4" , 0.7 , "Yes" , 10 , 0 , " " , "10.3+/-1.5" , "7.2+/-1.1" , "163.2+/-0.000" , 8.6
7393 , "PCCS1 217 G179.87+65.02 " , , 166.09917 , 38.1925 , 179.87636 , 65.02579 , "237.5+/-33.2" , "301.9+/-75.5" , "288.1+/-33.7" , "-" , 0.7 , "Not available" , 0 , 2 , "PLCKERC217 G179.81+65.02" , "-" , "-" , "-" , -9.9
7394 , "PCCS1 217 G287.31+06.14 " , , 166.14167 , -53.45444 , 287.31162 , 6.14477 , "345.9+/-45" , "849+/-142.1" , "787.5+/-71.5" , "3159.3+/-190.7" , 0.7 , "Yes" , 33 , 2 , "PLCKERC217 G287.31+06.12" , "18.8+/-1.5" , "7.9+/-0.6" , "174.8+/-0.000" , 12.2
7395 , "PCCS1 217 G274.04+32.31 " , , 166.2025 , -24.50833 , 274.04827 , 32.31502 , "197.7+/-34.4" , "74.6+/-79.3" , "110.9+/-36.1" , "-" , 0.7 , "Not available" , 21 , 1 , " " , "-" , "-" , "-" , -9.9
7396 , "PCCS1 217 G290.62-01.26 " , , 166.26958 , -61.57139 , 290.6256 , -1.26745 , "1316.4+/-249.9" , "1406.6+/-1347.2" , "683.7+/-439.7" , "-" , 0.7 , "Not available" , 102 , 0 , " " , "-" , "-" , "-" , -9.9
7397 , "PCCS1 217 G248.31+56.94 " , , 166.3075 , 5.79917 , 248.31765 , 56.94231 , "177.4+/-36.8" , "276.9+/-100.4" , "249.7+/-34.9" , "632.4+/-101" , 0.7 , "Yes" , 1 , 0 , " " , "13+/-2.4" , "7.1+/-1.3" , "114.3+/-0.000" , 9.6
7398 , "PCCS1 217 G287.33+06.40 " , , 166.35667 , -53.225 , 287.3372 , 6.40637 , "228.6+/-45.1" , "376+/-265.5" , "337.6+/-80" , "965.3+/-209.3" , 0.7 , "Yes" , 35 , 0 , " " , "11.4+/-2.9" , "9+/-2.3" , "101.4+/-0.000" , 10.1
7399 , "PCCS1 217 G253.14+54.36 " , , 166.41833 , 2.05056 , 253.1421 , 54.36027 , "263.2+/-36.9" , "256.4+/-88.6" , "249.1+/-36.7" , "199.4+/-41.6" , 0.7 , "No" , 2 , 2 , " " , "5+/-1.1" , "4.2+/-0.9" , "5.1+/-0.000" , 4.6
7400 , "PCCS1 217 G291.05-02.06 " , , 166.42042 , -62.47583 , 291.05036 , -2.06941 , "2128.6+/-180.9" , "4045.2+/-1039.8" , "4594.1+/-571" , "-" , 0.7 , "Not available" , 85 , 2 , " " , "-" , "-" , "-" , -9.9
7401 , "PCCS1 217 G255.52+52.83 " , , 166.44958 , -0.02944 , 255.52167 , 52.83237 , "638.6+/-36.5" , "732.9+/-76" , "648.1+/-40.5" , "871.3+/-46.2" , 0.7 , "No" , 7 , 2 , "PLCKERC217 G255.53+52.83" , "6.2+/-0.3" , "5.9+/-0.3" , "49.5+/-0.000" , 6
7402 , "PCCS1 217 G290.49-00.75 " , , 166.45417 , -61.04583 , 290.49841 , -0.75006 , "1612.6+/-335.9" , "3049.1+/-1219.3" , "2440.2+/-506.5" , "2423.8+/-674.8" , 0.7 , "No" , 104 , 0 , " " , "10.6+/-1.4" , "4.3+/-1.4" , "98.2+/-0.000" , 6.8
7403 , "PCCS1 217 G204.07+66.69 " , , 166.52542 , 28.22694 , 204.07986 , 66.6993 , "271.4+/-31.9" , "224.7+/-73.7" , "251.2+/-26.4" , "393.1+/-45.1" , 0.7 , "No" , 3 , 2 , " " , "8.8+/-1.1" , "4.8+/-0.6" , "19.6+/-0.000" , 6.5
7404 , "PCCS1 217 G241.14+60.39 " , , 166.54167 , 10.86917 , 241.14306 , 60.3906 , "162.1+/-33.8" , "137.9+/-57.3" , "118.8+/-28.8" , "-" , 0.7 , "Not available" , 1 , 0 , " " , "-" , "-" , "-" , -9.9
7405 , "PCCS1 217 G286.61+08.50 " , , 166.64667 , -51.01722 , 286.61472 , 8.50226 , "203.4+/-41.8" , "417.1+/-157.4" , "288.9+/-64.5" , "1026.6+/-133.5" , 0.7 , "Yes" , 18 , 1 , " " , "14.9+/-2" , "6.1+/-0.9" , "61.6+/-0.000" , 9.5
7406 , "PCCS1 217 G291.09-01.89 " , , 166.6525 , -62.33278 , 291.09261 , -1.8954 , "931.5+/-159.5" , "3624.8+/-1809.3" , "3926.3+/-546.1" , "2.5e+4+/-1989.3" , 0.7 , "Yes" , 88 , 2 , " " , "21.8+/-1.8" , "8.8+/-1" , "156.4+/-0.000" , 13.8
7407 , "PCCS1 217 G290.85-01.34 " , , 166.65333 , -61.73722 , 290.85866 , -1.34771 , "1425+/-202" , "3003.6+/-1361.3" , "3418.3+/-405.4" , "-" , 0.7 , "Not available" , 99 , 2 , " " , "-" , "-" , "-" , -9.9
7408 , "PCCS1 217 G297.19-15.70 " , , 166.70167 , -77.3925 , 297.19558 , -15.70166 , "3993.9+/-59.7" , "6459.5+/-1579" , "6835.2+/-547" , "2.3e+4+/-1376.4" , 0.7 , "Yes" , 82 , 2 , "PLCKERC217 G297.19-15.68" , "16+/-1.2" , "9.2+/-0.7" , "156.9+/-0.000" , 12.1
7409 , "PCCS1 217 G291.23-02.17 " , , 166.70208 , -62.65139 , 291.23886 , -2.17931 , "882.5+/-175.9" , "1081.8+/-2215.6" , "1932.3+/-548.9" , "2689.3+/-1682.8" , 0.7 , "Yes" , 74 , 1 , " " , "15+/-1.1" , "6.1+/-4.7" , "24.7+/-0.000" , 9.6
7410 , "PCCS1 217 G301.52-24.52 " , , 166.7025 , -87.105 , 301.52971 , -24.52294 , "257.1+/-39.4" , "1029.7+/-428.9" , "539.5+/-176.2" , "2111+/-324.6" , 0.7 , "Yes" , 20 , 0 , " " , "19.1+/-2.8" , "7.8+/-1.5" , "80+/-0.000" , 12.2
7411 , "PCCS1 217 G291.03-01.66 " , , 166.72583 , -62.09472 , 291.03063 , -1.66309 , "1104.5+/-183.6" , "1169.5+/-1759.4" , "1319.5+/-573.8" , "-" , 0.7 , "Not available" , 93 , 1 , " " , "-" , "-" , "-" , -9.9
7412 , "PCCS1 217 G290.85-01.22 " , , 166.74042 , -61.625 , 290.85269 , -1.22825 , "1911.7+/-233.6" , "2245.7+/-2529.3" , "1616.6+/-441.4" , "4299.9+/-1277.1" , 0.7 , "Yes" , 100 , 2 , " " , "12.1+/-1.6" , "4.9+/-1.7" , "162.5+/-0.000" , 7.7
7413 , "PCCS1 217 G286.77+08.36 " , , 166.78625 , -51.20889 , 286.77267 , 8.36107 , "268+/-38.2" , "503+/-256.5" , "507.5+/-60.2" , "1651.3+/-215.8" , 0.7 , "Yes" , 25 , 0 , "PLCKERC217 G286.75+08.37" , "17.2+/-1.9" , "7+/-1.1" , "57.9+/-0.000" , 11
7414 , "PCCS1 217 G284.17+14.23 " , , 166.8 , -44.81111 , 284.17711 , 14.23113 , "1104.8+/-35.1" , "1117+/-74.1" , "1031.6+/-33.5" , "1104.3+/-34.4" , 0.7 , "No" , 7 , 2 , "PLCKERC217 G284.17+14.22" , "5.8+/-0.2" , "5.3+/-0.2" , "116.1+/-0.000" , 5.5
7415 , "PCCS1 217 G301.38-24.22 " , , 166.80583 , -86.78194 , 301.38272 , -24.22894 , "286.5+/-41.4" , "545.4+/-568.8" , "635.9+/-160.5" , "3894.8+/-553.3" , 0.7 , "Yes" , 21 , 1 , " " , "20.4+/-2.5" , "8.3+/-1.5" , "109.7+/-0.000" , 13
7416 , "PCCS1 217 G293.52-07.39 " , , 166.81208 , -68.33972 , 293.52566 , -7.39183 , "182.5+/-37.6" , "82.8+/-77" , "84.6+/-26.5" , "-" , 0.7 , "Not available" , 6 , 1 , " " , "-" , "-" , "-" , -9.9
7417 , "PCCS1 217 G291.15-01.75 " , , 166.89333 , -62.2275 , 291.15449 , -1.75461 , "766.9+/-158.2" , "2732.4+/-1206.4" , "3317.8+/-499.1" , "-" , 0.7 , "Not available" , 86 , 1 , " " , "-" , "-" , "-" , -9.9
7418 , "PCCS1 217 G297.33-15.90 " , , 166.90542 , -77.63306 , 297.33889 , -15.90349 , "1237+/-65.6" , "2679.3+/-1259.5" , "2640+/-556.1" , "5432.7+/-1011.6" , 0.7 , "Yes" , 79 , 2 , " " , "10.1+/-2" , "6.2+/-1.3" , "68.7+/-0.000" , 7.9
7419 , "PCCS1 217 G290.54-00.26 " , , 166.93125 , -60.61833 , 290.54433 , -0.26557 , "1267.6+/-223.4" , "4463.1+/-1450.7" , "5236+/-460" , "3.3e+4+/-2701.7" , 0.7 , "Yes" , 103 , 1 , " " , "26.4+/-1" , "10.6+/-1.1" , "142.7+/-0.000" , 16.7
7420 , "PCCS1 217 G286.87+08.36 " , , 166.93375 , -51.24528 , 286.87296 , 8.36402 , "235.5+/-38.7" , "452.3+/-147.4" , "432.2+/-65.1" , "642.7+/-104.7" , 0.7 , "Yes" , 28 , 0 , " " , "11.5+/-2" , "5.5+/-1" , "77.1+/-0.000" , 8
7421 , "PCCS1 217 G292.33-04.40 " , , 167.02375 , -65.13 , 292.33973 , -4.40564 , "221.5+/-38.5" , "558.2+/-297.6" , "203.8+/-142.8" , "-" , 0.7 , "Not available" , 19 , 0 , " " , "-" , "-" , "-" , -9.9
