_id , ercsc545_name , other_name , RA , Dec , LII , BII , flux density +/- err (mJy) , Detected flux +/- err (mJy) , PSF flux +/- err (mJy) , Gaussian fit flux +/- err (mJy) , PositionError (arcmin) , CMB subtracted , Extended , N. of observations , Reliability +/- err
3006 , "PLCKERC545 G230.30+12.44" ,, 122.0725 , -9.28 , 230.30751 , 12.44573 , "6292.5+/-668" , "1.05e+4+/-72.5" , "5580.9+/-565.3" , "2.1e+4+/-1057.69" , 0.406 , 0 , 1 , 2 , "0.887+/-0.042"
3007 , "PLCKERC545 G155.92+32.74" ,, 122.07875 , 60.98361 , 155.92533 , 32.74209 , "2308.8+/-337" , "3328.92+/-91.4" , "1871.9+/-225.01" , "9754.1+/-2236.54" , 0.281 , 0 , 1 , 2 , "0.888+/-0.042"
3008 , "PLCKERC545 G247.99+01.50" ,, 122.08042 , -29.94194 , 247.99611 , 1.50681 , "1.3e+4+/-1037" , "2.71e+4+/-222.3" , "9943+/-897.6" , "3.3e+4+/-1640.93" , 0.518 , 0 , 1 , 2 , "0.879+/-0.042"
3009 , "PLCKERC545 G203.99+25.04" ,, 122.11208 , 18.55889 , 203.9957 , 25.04502 , "2445.2+/-218" , "4174.1+/-73.3" , "2026.7+/-152.85" , "4978.7+/-840.42" , 0.281 , 0 , 1 , 2 , "0.925+/-0.043"
3010 , "PLCKERC545 G205.99+24.29" ,, 122.11208 , 16.59611 , 205.99276 , 24.29775 , "1830.6+/-239" , "3065.1+/-90" , "1143.2+/-120.65" , "2322.9+/-1204.56" , 0.406 , 0 , 1 , 3 , "0.864+/-0.041"
3011 , "PLCKERC545 G233.14+10.94" ,, 122.21542 , -12.43333 , 233.14384 , 10.94606 , "1313.6+/-160" , "2767.55+/-91.6" , "984.9+/-113.56" , "5196+/-1733.61" , 0.518 , 0 , 1 , 2 , "0.854+/-0.041"
3012 , "PLCKERC545 G230.20+12.72" ,, 122.265 , -9.04667 , 230.2008 , 12.72807 , "9837.5+/-1102" , "2.44e+4+/-105.3" , "7956.4+/-728.42" , "3.7e+4+/-1.72e+4" , 0.406 , 0 , 1 , 3 , "0.981+/-0.046"
3013 , "PLCKERC545 G182.43+31.03" ,, 122.2925 , 38.47028 , 182.43259 , 31.03104 , "892.6+/-119" , "1070.56+/-69.7" , "874+/-134.75" , "1360.8+/-498.49" , 0.281 , 0 , 0 , 3 , "0.83+/-0.043"
3014 , "PLCKERC545 G181.37+31.21" ,, 122.29667 , 39.39222 , 181.37762 , 31.21585 , "1005.3+/-101" , "1313.22+/-69.3" , "756.4+/-131.35" , "1804.3+/-730.87" , 0.281 , 0 , 1 , 2 , "0.843+/-0.043"
3015 , "PLCKERC545 G255.44-03.05" ,, 122.33333 , -38.66917 , 255.44302 , -3.05259 , "4.2e+4+/-4350" , "7.64e+4+/-683.2" , "3.4e+4+/-2732.56" , "9.6e+4+/-8143.7" , 0.406 , 0 , 1 , 2 , "0.899+/-0.042"
3016 , "PLCKERC545 G250.24+00.31" ,, 122.33917 , -32.48194 , 250.24992 , 0.314 , "2.0e+4+/-2095" , "3.79e+4+/-210.3" , "1.6e+4+/-1206.24" , "6.4e+4+/-9574.12" , 0.406 , 0 , 1 , 3 , "0.896+/-0.042"
3017 , "PLCKERC545 G237.45+08.47" ,, 122.33958 , -17.34417 , 237.4511 , 8.47421 , "1924.8+/-233" , "2200.61+/-53.9" , "1692.7+/-113.12" , "2828.6+/-518.99" , 0.406 , 0 , 0 , 3 , "0.831+/-0.043"
3018 , "PLCKERC545 G206.25+24.53" ,, 122.43125 , 16.47 , 206.25091 , 24.53092 , "2434.6+/-430" , "4653.26+/-76.5" , "1914.4+/-177.83" , "4813+/-886.79" , 0.406 , 0 , 1 , 2 , "0.926+/-0.043"
3019 , "PLCKERC545 G238.36+08.01" ,, 122.43417 , -18.35 , 238.36063 , 8.01684 , "1481+/-196" , "3001.37+/-75.8" , "1257.5+/-123.89" , "4908+/-1085.37" , 0.518 , 0 , 1 , 3 , "0.847+/-0.041"
3020 , "PLCKERC545 G248.72+01.41" ,, 122.445 , -30.60444 , 248.72365 , 1.41146 , "9852.9+/-1678" , "2.23e+4+/-259.9" , "9190.2+/-908.27" , "3.9e+4+/-2504.54" , 0.518 , 0 , 1 , 2 , "0.859+/-0.041"
3021 , "PLCKERC545 G176.83+32.00" ,, 122.45167 , 43.33444 , 176.83998 , 32.00506 , "1766.6+/-173" , "2993.33+/-69.6" , "1520.5+/-130.83" , "3029.5+/-600.37" , 0.281 , 0 , 1 , 2 , "0.875+/-0.042"
3022 , "PLCKERC545 G187.60+30.23" ,, 122.56417 , 33.95278 , 187.60806 , 30.23775 , "1433.3+/-85" , "1425.59+/-51.4" , "1296.8+/-128.73" , "1526.2+/-395.41" , 0.281 , 0 , 0 , 2 , "0.916+/-0.043"
3023 , "PLCKERC545 G270.11-11.98" ,, 122.57542 , -55.72583 , 270.11489 , -11.98878 , "8632.5+/-690" , "1.10e+4+/-119.8" , "7496.2+/-387.68" , "1.4e+4+/-828.8" , 0.406 , 0 , 0 , 2 , "0.853+/-0.043"
3024 , "PLCKERC545 G229.51+13.49" ,, 122.58583 , -8.08083 , 229.51248 , 13.49233 , "6327.6+/-636" , "1.27e+4+/-84" , "5343.1+/-340.98" , "1.2e+4+/-1180.19" , 0.406 , 0 , 1 , 2 , "0.906+/-0.042"
3025 , "PLCKERC545 G155.63+32.98" ,, 122.61125 , 61.21972 , 155.63007 , 32.98809 , "1987.1+/-251" , "2468.2+/-57.2" , "1890.1+/-184.36" , "4974.3+/-745.62" , 0.406 , 0 , 1 , 2 , "0.86+/-0.043"
3026 , "PLCKERC545 G230.29+13.16" ,, 122.69167 , -8.90556 , 230.29687 , 13.16258 , "6422.7+/-794" , "7254.91+/-68.8" , "5105.3+/-454" , "1.5e+4+/-1290.01" , 0.406 , 0 , 1 , 2 , "0.863+/-0.043"
3027 , "PLCKERC545 G253.41-01.39" ,, 122.70042 , -36.06861 , 253.41907 , -1.39217 , "8.9e+4+/-7606" , "1.01e+5+/-404.5" , "7.3e+4+/-4691.83" , "1.7e+5+/-1.14e+4" , 0.406 , 0 , 1 , 2 , "0.967+/-0.044"
3028 , "PLCKERC545 G207.10+24.59" ,, 122.80833 , 15.77944 , 207.10503 , 24.59524 , "3533.9+/-417" , "6993.1+/-78.8" , "2593.8+/-220.02" , "8154.5+/-932.19" , 0.281 , 0 , 1 , 2 , "0.982+/-0.046"
3029 , "PLCKERC545 G230.17+13.40" ,, 122.84417 , -8.6775 , 230.1742 , 13.40857 , "4384.1+/-699" , "9614.24+/-90.1" , "3748.4+/-443.01" , "1.8e+4+/-1619.21" , 0.518 , 0 , 1 , 2 , "0.87+/-0.041"
3030 , "PLCKERC545 G239.18+07.98" ,, 122.86375 , -19.05667 , 239.18351 , 7.98393 , "1330.9+/-210" , "2827.84+/-64.3" , "1201.7+/-142.19" , "6417.1+/-1479.25" , 0.518 , 0 , 1 , 3 , "0.83+/-0.04"
3031 , "PLCKERC545 G240.15+07.38" ,, 122.87417 , -20.19417 , 240.15747 , 7.38178 , "1385.3+/-216" , "3544.87+/-75.6" , "1038.7+/-109.79" , "2397.9+/-669.05" , 0.518 , 0 , 1 , 2 , "0.832+/-0.04"
3032 , "PLCKERC545 G253.50-01.25" ,, 122.90167 , -36.07083 , 253.50994 , -1.25703 , "4.4e+4+/-8752" , "6.42e+4+/-463.1" , "3.1e+4+/-4593.15" , "1.7e+5+/-6.15e+4" , 0.406 , 0 , 1 , 2 , "0.865+/-0.041"
3033 , "PLCKERC545 G258.37-04.42" ,, 122.90792 , -41.875 , 258.37841 , -4.4273 , "4.2e+4+/-5188" , "8.79e+4+/-827.8" , "3.0e+4+/-2408.83" , "6.3e+4+/-2.10e+4" , 0.518 , 0 , 1 , 3 , "0.849+/-0.041"
3034 , "PLCKERC545 G248.40+02.11" ,, 122.92625 , -29.95833 , 248.40924 , 2.11266 , "1.2e+4+/-1252" , "3.08e+4+/-254.6" , "8734.5+/-695" , "4.7e+4+/-4415.8" , 0.518 , 0 , 1 , 2 , "0.914+/-0.043"
3035 , "PLCKERC545 G233.02+11.85" ,, 122.94583 , -11.86528 , 233.02653 , 11.85113 , "2531.2+/-257" , "5377.22+/-80.8" , "2099+/-191.72" , "1.2e+4+/-2141.11" , 0.406 , 0 , 1 , 2 , "0.921+/-0.043"
3036 , "PLCKERC545 G205.65+25.30" ,, 122.96417 , 17.26611 , 205.65666 , 25.3076 , "2222.9+/-285" , "3700.78+/-71.7" , "1735.6+/-166" , "6595.4+/-1132.1" , 0.281 , 0 , 1 , 2 , "0.906+/-0.042"
3037 , "PLCKERC545 G231.49+12.81" ,, 122.99667 , -10.08583 , 231.49482 , 12.81532 , "3046.3+/-601" , "9461.74+/-132.2" , "2558.2+/-341.09" , "1.4e+4+/-1768.69" , 0.518 , 0 , 1 , 2 , "0.885+/-0.042"
3038 , "PLCKERC545 G172.66+32.85" ,, 123.01458 , 46.94083 , 172.66108 , 32.85649 , "1619.7+/-228" , "2805.42+/-72.8" , "1274.7+/-129.03" , "2249+/-1041.25" , 0.281 , 0 , 1 , 2 , "0.876+/-0.042"
3039 , "PLCKERC545 G258.10-04.13" ,, 123.03083 , -41.48444 , 258.1004 , -4.13721 , "3.8e+4+/-5926" , "8.25e+4+/-723.6" , "3.1e+4+/-1685.35" , "5.7e+4+/-4104.56" , 0.518 , 0 , 0 , 2 , "0.834+/-0.04"
3040 , "PLCKERC545 G202.84+26.39" ,, 123.03917 , 20.01472 , 202.84972 , 26.39411 , "1246+/-231" , "2537.43+/-80.2" , "1202.9+/-138.96" , "3410.9+/-1154.24" , 0.281 , 0 , 1 , 2 , "0.915+/-0.043"
3041 , "PLCKERC545 G202.40+26.69" ,, 123.18917 , 20.49528 , 202.40485 , 26.69787 , "1564.1+/-200" , "3235.21+/-94.5" , "1308.7+/-139.63" , "3726.9+/-831.74" , 0.281 , 0 , 1 , 2 , "0.951+/-0.044"
3042 , "PLCKERC545 G231.18+13.37" ,, 123.31958 , -9.53806 , 231.18134 , 13.37032 , "6471.4+/-785" , "2.79e+4+/-125.2" , "5076+/-548.72" , "3.3e+4+/-3164.21" , 0.406 , 0 , 1 , 2 , "0.983+/-0.046"
3043 , "PLCKERC545 G205.33+25.86" ,, 123.39167 , 17.74389 , 205.33794 , 25.86614 , "1374.2+/-229" , "2787.5+/-99" , "1144.5+/-144.53" , "6164.2+/-1655.69" , 0.291 , 0 , 1 , 2 , "0.873+/-0.041"
3044 , "PLCKERC545 G246.31+03.99" ,, 123.40833 , -27.18111 , 246.31727 , 3.99096 , "1.1e+4+/-1359" , "3.10e+4+/-204.2" , "8715.9+/-846.24" , "3.8e+4+/-2418.44" , 0.406 , 0 , 1 , 3 , "0.936+/-0.043"
3045 , "PLCKERC545 G230.55+13.85" ,, 123.42042 , -8.76389 , 230.55084 , 13.85368 , "4807.2+/-634" , "1.27e+4+/-100.4" , "4248.5+/-292.06" , "7731.8+/-6006.6" , 0.518 , 0 , 1 , 3 , "0.902+/-0.042"
3046 , "PLCKERC545 G204.50+26.21" ,, 123.43917 , 18.56778 , 204.50603 , 26.21584 , "1008.9+/-145" , "2408.39+/-77.7" , "952.8+/-135.42" , "3876.4+/-1300.65" , 0.291 , 0 , 1 , 2 , "0.883+/-0.042"
3047 , "PLCKERC545 G245.01+04.94" ,, 123.50167 , -25.56972 , 245.01248 , 4.94583 , "2909.1+/-360" , "6301.26+/-224.9" , "2337.7+/-206.36" , "1.0e+4+/-1858.22" , 0.518 , 0 , 1 , 2 , "0.835+/-0.04"
3048 , "PLCKERC545 G232.62+12.99" ,, 123.73875 , -10.93667 , 232.62938 , 12.99815 , "3919.3+/-395" , "8785.66+/-94.8" , "3231.3+/-309.46" , "1.4e+4+/-1297.66" , 0.406 , 0 , 1 , 2 , "0.927+/-0.043"
3049 , "PLCKERC545 G222.64+18.73" ,, 123.88667 , 0.24306 , 222.64885 , 18.74 , "1070.4+/-130" , "1860.17+/-73.8" , "815.5+/-112.7" , "2743.4+/-974.39" , 0.291 , 0 , 1 , 2 , "0.843+/-0.04"
3050 , "PLCKERC545 G229.58+14.95" ,, 123.88917 , -7.39556 , 229.58255 , 14.95306 , "5001.1+/-631" , "1.12e+4+/-96.3" , "4613.3+/-299.74" , "1.0e+4+/-614.84" , 0.518 , 0 , 1 , 2 , "0.892+/-0.042"
3051 , "PLCKERC545 G253.51-00.24" ,, 123.94458 , -35.51583 , 253.5152 , -0.24531 , "8.9e+4+/-2e+4" , "1.14e+5+/-499.3" , "4.8e+4+/-5293.12" , "6.9e+4+/-5.64e+4" , 0.406 , 0 , 1 , 2 , "0.961+/-0.044"
3052 , "PLCKERC545 G173.47+33.44" ,, 123.96167 , 46.32083 , 173.47661 , 33.44043 , "1427.9+/-161" , "2935.36+/-93.8" , "1145+/-127.92" , "4542.5+/-1523.45" , 0.291 , 0 , 1 , 2 , "0.882+/-0.042"
3053 , "PLCKERC545 G254.05-00.55" ,, 124.00083 , -36.13972 , 254.05854 , -0.55513 , "6.5e+4+/-5579" , "6.75e+4+/-396.8" , "6.2e+4+/-3802.64" , "1.4e+5+/-1.45e+4" , 0.406 , 0 , 1 , 3 , "0.934+/-0.043"
3054 , "PLCKERC545 G268.18-09.75" ,, 124.1075 , -52.93611 , 268.18348 , -9.75668 , "1.5e+4+/-804" , "1.47e+4+/-102.1" , "1.3e+4+/-599.66" , "2.0e+4+/-1401.85" , 0.406 , 0 , 0 , 2 , "0.846+/-0.043"
3055 , "PLCKERC545 G229.83+15.18" ,, 124.21375 , -7.49 , 229.83685 , 15.18125 , "2924.1+/-461" , "7844.06+/-120.5" , "2566.5+/-204.05" , "7664.1+/-1109.22" , 0.518 , 0 , 1 , 2 , "0.845+/-0.041"
3056 , "PLCKERC545 G253.68-00.07" ,, 124.24083 , -35.56417 , 253.68983 , -0.07234 , "7.3e+4+/-1e+4" , "1.95e+5+/-601.7" , "5.0e+4+/-6959.06" , "5.1e+5+/-9.03e+4" , 0.406 , 0 , 1 , 2 , "0.982+/-0.046"
3057 , "PLCKERC545 G300.41-26.21" ,, 124.36417 , -87.57361 , 300.41574 , -26.21648 , "3723.7+/-586" , "6248.89+/-86.9" , "3347.4+/-234.07" , "4975.2+/-4361.18" , 0.406 , 0 , 1 , 2 , "0.865+/-0.041"
3058 , "PLCKERC545 G254.10-00.09" ,, 124.50292 , -35.92528 , 254.10812 , -0.0987 , "5.0e+4+/-5626" , "9.33e+4+/-560.2" , "3.8e+4+/-3625.17" , "7.8e+4+/-6.16e+4" , 0.406 , 0 , 1 , 2 , "0.915+/-0.043"
3059 , "PLCKERC545 G256.17-01.49" ,, 124.50333 , -38.41861 , 256.17112 , -1.49906 , "3.0e+4+/-2895" , "6.35e+4+/-804.8" , "2.4e+4+/-1924.65" , "8.2e+4+/-1.01e+4" , 0.518 , 0 , 1 , 2 , "0.845+/-0.041"
3060 , "PLCKERC545 G268.21-09.47" ,, 124.52375 , -52.80722 , 268.21179 , -9.47555 , "1.2e+4+/-1636" , "2.45e+4+/-147.8" , "1.1e+4+/-1263.16" , "5.8e+4+/-1.17e+4" , 0.518 , 0 , 1 , 2 , "0.858+/-0.041"
3061 , "PLCKERC545 G263.73-06.47" ,, 124.6275 , -47.44917 , 263.73058 , -6.47196 , "1.9e+4+/-1855" , "4.06e+4+/-1121.1" , "1.5e+4+/-1281.56" , "6.2e+4+/-6918.97" , 0.406 , 0 , 1 , 3 , "0.892+/-0.042"
3062 , "PLCKERC545 G254.53-00.12" ,, 124.7775 , -36.29611 , 254.53952 , -0.12421 , "4.5e+4+/-3660" , "5.27e+4+/-567.7" , "3.9e+4+/-2122.91" , "9.5e+4+/-3936.68" , 0.406 , 0 , 1 , 2 , "0.874+/-0.042"
3063 , "PLCKERC545 G230.11+15.75" ,, 124.85042 , -7.42278 , 230.11326 , 15.75727 , "2818.5+/-248" , "4386.64+/-66.3" , "2421.7+/-164.98" , "7607.2+/-1248.13" , 0.518 , 0 , 1 , 3 , "0.834+/-0.04"
3064 , "PLCKERC545 G176.29+33.84" ,, 124.885 , 44.03333 , 176.29244 , 33.84162 , "2680.7+/-458" , "5254.59+/-86.8" , "2076.2+/-177.38" , "8597.6+/-1627.87" , 0.406 , 0 , 1 , 2 , "0.911+/-0.043"
3065 , "PLCKERC545 G276.63-14.44" ,, 124.91333 , -62.4225 , 276.63128 , -14.44635 , "4869.8+/-731" , "6879.08+/-101.8" , "3069.8+/-271.85" , "4704.5+/-2108.41" , 0.406 , 0 , 1 , 2 , "0.901+/-0.043"
3066 , "PLCKERC545 G279.55-16.14" ,, 124.94417 , -65.71694 , 279.55933 , -16.14277 , "2019.8+/-242" , "4255.75+/-104.5" , "1550.8+/-134.17" , "5489.1+/-758.51" , 0.518 , 0 , 1 , 2 , "0.828+/-0.04"
3067 , "PLCKERC545 G175.61+33.99" ,, 125.00792 , 44.61083 , 175.61267 , 33.99324 , "1902+/-328" , "5096+/-79.1" , "1586+/-187.64" , "5435.8+/-1081.9" , 0.518 , 0 , 1 , 2 , "0.907+/-0.042"
3068 , "PLCKERC545 G175.57+34.09" ,, 125.14417 , 44.65472 , 175.57236 , 34.09433 , "2349.1+/-429" , "3075.36+/-58.6" , "1574.3+/-185.49" , "6966.5+/-1763.93" , 0.406 , 0 , 1 , 2 , "0.842+/-0.043"
3069 , "PLCKERC545 G254.68+00.22" ,, 125.23417 , -36.21444 , 254.68049 , 0.22548 , "8.9e+4+/-4203" , "1.02e+5+/-249.9" , "8.2e+4+/-2917.08" , "1.1e+5+/-4993.7" , 0.406 , 0 , 0 , 2 , "0.97+/-0.045"
3070 , "PLCKERC545 G265.74-07.31" ,, 125.25375 , -49.57972 , 265.74594 , -7.31335 , "4.2e+4+/-6405" , "6.32e+4+/-819.6" , "3.4e+4+/-3349.33" , "1.0e+5+/-1.69e+4" , 0.406 , 0 , 1 , 2 , "0.927+/-0.043"
3071 , "PLCKERC545 G265.83-07.36" ,, 125.26833 , -49.68306 , 265.83761 , -7.36315 , "3.4e+4+/-6423" , "7.30e+4+/-184.6" , "2.8e+4+/-4579.63" , "5.4e+4+/-4.34e+4" , 0.406 , 0 , 1 , 2 , "0.939+/-0.043"
3072 , "PLCKERC545 G268.18-08.88" ,, 125.31583 , -52.46111 , 268.18652 , -8.88378 , "2.1e+4+/-1086" , "2.91e+4+/-149.9" , "1.7e+4+/-857.41" , "3.0e+4+/-1658.16" , 0.406 , 0 , 0 , 3 , "0.848+/-0.043"
3073 , "PLCKERC545 G175.77+34.24" ,, 125.38125 , 44.50417 , 175.77491 , 34.24674 , "1997.4+/-336" , "5493.68+/-94.7" , "1569.4+/-149.83" , "2296.6+/-1256.06" , 0.518 , 0 , 1 , 3 , "0.915+/-0.043"
3074 , "PLCKERC545 G247.72+05.17" ,, 125.39708 , -27.68167 , 247.72072 , 5.17815 , "4953.2+/-883" , "1.77e+4+/-260.9" , "4228.8+/-530.55" , "2.6e+4+/-1863.54" , 0.518 , 0 , 1 , 3 , "0.888+/-0.042"
3075 , "PLCKERC545 G259.59-02.98" ,, 125.42708 , -42.0775 , 259.59152 , -2.98388 , "4.0e+4+/-5595" , "8.44e+4+/-723.2" , "4.1e+4+/-3215.36" , "1.8e+5+/-1.72e+4" , 0.518 , 0 , 1 , 2 , "0.841+/-0.04"
3076 , "PLCKERC545 G156.72+34.50" ,, 125.57708 , 60.20722 , 156.72276 , 34.50595 , "4387.5+/-416" , "9283.4+/-91.3" , "3344.6+/-328.08" , "1.2e+4+/-1006.06" , 0.406 , 0 , 1 , 2 , "0.967+/-0.045"
3077 , "PLCKERC545 G261.79-04.36" ,, 125.58125 , -44.66889 , 261.79255 , -4.36337 , "4.5e+4+/-4953" , "1.11e+5+/-867.8" , "3.9e+4+/-2953.16" , "7.6e+4+/-3.55e+4" , 0.406 , 0 , 1 , 3 , "0.924+/-0.043"
3078 , "PLCKERC545 G155.97+34.47" ,, 125.63792 , 60.82139 , 155.9772 , 34.47977 , "2544+/-269" , "4053.36+/-70.3" , "2167.2+/-175.35" , "5994.9+/-761.77" , 0.406 , 0 , 1 , 3 , "0.885+/-0.042"
3079 , "PLCKERC545 G259.76-02.83" ,, 125.72917 , -42.13083 , 259.76316 , -2.8301 , "1.0e+5+/-9997" , "1.07e+5+/-539.5" , "9.0e+4+/-4837.87" , "1.9e+5+/-1.18e+4" , 0.406 , 0 , 1 , 2 , "0.959+/-0.044"
3080 , "PLCKERC545 G171.37+34.80" ,, 125.76 , 48.16278 , 171.37379 , 34.80121 , "1221.2+/-153" , "2982.82+/-92.9" , "799.4+/-124.76" , "6204.4+/-2366.4" , 0.281 , 0 , 1 , 2 , "0.913+/-0.043"
3081 , "PLCKERC545 G259.43-02.57" ,, 125.76167 , -41.7175 , 259.43736 , -2.57412 , "4.8e+4+/-8765" , "8.75e+4+/-692.1" , "4.1e+4+/-4800.72" , "2.2e+5+/-1.62e+4" , 0.406 , 0 , 1 , 2 , "0.871+/-0.041"
3082 , "PLCKERC545 G199.87+30.08" ,, 125.80708 , 23.74 , 199.87057 , 30.08029 , "1128.8+/-145" , "2207.52+/-71.4" , "944.3+/-127.22" , "4488.6+/-2430.35" , 0.281 , 0 , 1 , 3 , "0.885+/-0.042"
3083 , "PLCKERC545 G202.49+29.34" ,, 125.87917 , 21.34306 , 202.49974 , 29.34824 , "853.2+/-135" , "900.25+/-68.4" , "824.9+/-135.69" , "806.8+/-334.58" , 0.281 , 0 , 0 , 2 , "0.831+/-0.043"
3084 , "PLCKERC545 G223.60+20.53" ,, 125.8925 , 0.31833 , 223.60636 , 20.533 , "1393.4+/-181" , "1759.37+/-83.7" , "1094.5+/-122.27" , "3394.9+/-857.86" , 0.281 , 0 , 1 , 3 , "0.893+/-0.042"
3085 , "PLCKERC545 G258.67-01.89" ,, 125.92583 , -40.70528 , 258.67749 , -1.89358 , "4.8e+4+/-5828" , "1.31e+5+/-1063.5" , "4.3e+4+/-4330.25" , "3.0e+5+/-2.25e+4" , 0.406 , 0 , 1 , 3 , "0.948+/-0.044"
3086 , "PLCKERC545 G229.98+17.12" ,, 125.97208 , -6.61167 , 229.98673 , 17.12937 , "1655.6+/-227" , "4397.21+/-96" , "1280.4+/-125.07" , "6029.5+/-1947.08" , 0.518 , 0 , 1 , 2 , "0.891+/-0.042"
3087 , "PLCKERC545 G260.09-02.82" ,, 125.98292 , -42.39944 , 260.09123 , -2.82962 , "5.2e+4+/-6265" , "7.21e+4+/-664.2" , "4.6e+4+/-2908.67" , "8.7e+4+/-9351.52" , 0.406 , 0 , 0 , 2 , "0.831+/-0.043"
3088 , "PLCKERC545 G200.07+30.24" ,, 126.03333 , 23.6275 , 200.07086 , 30.24033 , "1420.4+/-215" , "1769.15+/-67.9" , "1145.2+/-130.84" , "6688.3+/-2202.15" , 0.281 , 0 , 1 , 2 , "0.871+/-0.042"
3089 , "PLCKERC545 G156.85+34.77" ,, 126.09458 , 60.07472 , 156.85488 , 34.77447 , "2536.8+/-279" , "4067.59+/-77.7" , "2101.3+/-161.81" , "9322.6+/-2066.45" , 0.406 , 0 , 1 , 3 , "0.871+/-0.041"
3090 , "PLCKERC545 G186.31+33.52" ,, 126.17792 , 35.74944 , 186.31547 , 33.52638 , "1028.7+/-186" , "1678.07+/-71.1" , "766.2+/-134.53" , "2486.5+/-994.48" , 0.291 , 0 , 1 , 2 , "0.831+/-0.04"
3091 , "PLCKERC545 G259.86-02.45" ,, 126.22167 , -42.00417 , 259.86913 , -2.45797 , "9.7e+4+/-9928" , "2.05e+5+/-1020.5" , "7.3e+4+/-7239.58" , "3.1e+5+/-1.51e+4" , 0.406 , 0 , 1 , 3 , "0.98+/-0.046"
3092 , "PLCKERC545 G256.75-00.07" ,, 126.41625 , -38.085 , 256.75338 , -0.07437 , "3.3e+4+/-5310" , "7.78e+4+/-876.2" , "2.4e+4+/-2318.28" , "4.9e+4+/-2.61e+4" , 0.518 , 0 , 1 , 4 , "0.879+/-0.042"
3093 , "PLCKERC545 G267.37-07.51" ,, 126.42125 , -51.03222 , 267.37969 , -7.51556 , "4.0e+4+/-3589" , "4.37e+4+/-809.6" , "3.1e+4+/-1489.97" , "3.6e+4+/-3512.97" , 0.406 , 0 , 0 , 2 , "0.961+/-0.044"
3094 , "PLCKERC545 G201.83+30.18" ,, 126.5175 , 22.17167 , 201.83172 , 30.18611 , "1346.3+/-165" , "1677.31+/-51.6" , "1229.3+/-125.39" , "2800.5+/-598.36" , 0.281 , 0 , 1 , 2 , "0.898+/-0.043"
3095 , "PLCKERC545 G265.38-06.05" ,, 126.53125 , -48.57167 , 265.38559 , -6.05312 , "2.1e+4+/-3454" , "4.05e+4+/-861.1" , "1.9e+4+/-2270.04" , "8.1e+4+/-4955.89" , 0.406 , 0 , 1 , 3 , "0.884+/-0.042"
3096 , "PLCKERC545 G259.05-01.57" ,, 126.555 , -40.83333 , 259.05681 , -1.57791 , "9.9e+4+/-7059" , "1.45e+5+/-708.8" , "7.7e+4+/-5011.09" , "1.7e+5+/-7036.92" , 0.406 , 0 , 1 , 3 , "0.968+/-0.045"
3097 , "PLCKERC545 G201.07+30.46" ,, 126.57167 , 22.87639 , 201.07966 , 30.46537 , "1820.2+/-181" , "1745.3+/-54.5" , "1538+/-133.16" , "2995.4+/-568.54" , 0.281 , 0 , 0 , 3 , "0.945+/-0.043"
3098 , "PLCKERC545 G267.97-07.79" ,, 126.58333 , -51.67639 , 267.97256 , -7.79846 , "1.8e+4+/-2067" , "1.95e+4+/-723.1" , "1.4e+4+/-719.48" , "2.7e+4+/-2080.55" , 0.406 , 0 , 1 , 2 , "0.833+/-0.043"
3099 , "PLCKERC545 G199.85+30.85" ,, 126.61 , 24.0025 , 199.8527 , 30.8597 , "1505.9+/-143" , "1672.7+/-55.2" , "1420.8+/-135.23" , "3453.1+/-801.2" , 0.281 , 0 , 1 , 2 , "0.871+/-0.042"
3100 , "PLCKERC545 G201.45+30.41" ,, 126.63583 , 22.55139 , 201.45832 , 30.41482 , "950.3+/-149" , "1100.4+/-69.8" , "791.8+/-130.5" , "2252.7+/-788.48" , 0.281 , 0 , 1 , 2 , "0.834+/-0.043"
3101 , "PLCKERC545 G230.05+17.87" ,, 126.64292 , -6.2825 , 230.0526 , 17.87042 , "2090.4+/-246" , "2567.1+/-58.1" , "1430.1+/-142.39" , "5363+/-1011.35" , 0.281 , 0 , 1 , 2 , "0.915+/-0.043"
3102 , "PLCKERC545 G198.02+31.45" ,, 126.70542 , 25.67778 , 198.02098 , 31.457 , "2179+/-299" , "4351.86+/-82.1" , "1639.8+/-190.96" , "7845.4+/-1733.05" , 0.406 , 0 , 1 , 2 , "0.903+/-0.042"
3103 , "PLCKERC545 G197.33+31.70" ,, 126.77375 , 26.30611 , 197.33778 , 31.70143 , "4932.9+/-568" , "1.33e+4+/-98.3" , "3875.2+/-425.14" , "1.8e+4+/-2693.96" , 0.406 , 0 , 1 , 2 , "0.989+/-0.046"
3104 , "PLCKERC545 G232.08+16.85" ,, 126.78708 , -8.46556 , 232.08158 , 16.85226 , "919.7+/-108" , "1542.6+/-60.5" , "757.9+/-112.93" , "1552.7+/-537.22" , 0.291 , 0 , 1 , 2 , "0.836+/-0.04"
3105 , "PLCKERC545 G156.71+35.12" ,, 126.8225 , 60.15111 , 156.71781 , 35.12773 , "5054+/-552" , "1.26e+4+/-92" , "4002.2+/-355.55" , "1.6e+4+/-1293.37" , 0.406 , 0 , 1 , 3 , "0.985+/-0.046"
3106 , "PLCKERC545 G267.65-07.38" ,, 126.84958 , -51.18306 , 267.65927 , -7.38068 , "3.8e+4+/-3265" , "5.86e+4+/-975.8" , "3.5e+4+/-1511.76" , "4.8e+4+/-3080.23" , 0.406 , 0 , 0 , 2 , "0.96+/-0.044"
