_id , ercsc353_name , other_name , RA , Dec , LII , BII , flux density +/- err (mJy) , Detected flux +/- err (mJy) , PSF flux +/- err (mJy) , Gaussian fit flux +/- err (mJy) , PositionError (arcmin) , CMB subtracted , Extended , N. of observations , Reliability +/- err
3168 , "PLCKERC353 G227.17+11.10" ,, 119.3475 , -7.29472 , 227.17184 , 11.10759 , "744.2+/-118" , "868.9+/-49" , "604.3+/-83.75" , "2375.9+/-866.73" , 0.335 , 2 , 1 , 2 , "0.834+/-0.047"
3169 , "PLCKERC353 G244.58+00.88" ,, 119.41375 , -27.38944 , 244.58987 , 0.88161 , "3349.5+/-574" , "1.04e+4+/-90.5" , "2092.2+/-265.06" , "2.1e+4+/-2656.52" , 0.407 , 0 , 1 , 2 , "0.896+/-0.044"
3170 , "PLCKERC353 G251.79-03.48" ,, 119.45042 , -35.81417 , 251.79976 , -3.48263 , "6853+/-833" , "1.31e+4+/-154.6" , "6374.6+/-488.09" , "2.5e+4+/-2207.76" , 0.335 , 0 , 1 , 2 , "0.92+/-0.045"
3171 , "PLCKERC353 G249.63-02.11" ,, 119.50167 , -33.25306 , 249.63222 , -2.11355 , "7220.7+/-741" , "1.03e+4+/-115" , "5577+/-423.89" , "2.2e+4+/-986.76" , 0.335 , 0 , 1 , 3 , "0.86+/-0.045"
3172 , "PLCKERC353 G174.10+30.24" ,, 119.51417 , 45.37861 , 174.10082 , 30.2466 , "1093.1+/-136" , "1662.89+/-57.5" , "756.8+/-96.09" , "4000.3+/-978.27" , 0.335 , 0 , 1 , 2 , "0.955+/-0.045"
3173 , "PLCKERC353 G252.08-03.57" ,, 119.53958 , -36.10083 , 252.08268 , -3.57008 , "6251.3+/-735" , "6966.91+/-153" , "5260.6+/-411.03" , "1.8e+4+/-1907.67" , 0.335 , 0 , 1 , 3 , "0.859+/-0.045"
3174 , "PLCKERC353 G227.38+11.24" ,, 119.57542 , -7.40806 , 227.38611 , 11.24822 , "1186.7+/-136" , "1366.85+/-44.8" , "877.3+/-74.51" , "1927.8+/-284.54" , 0.335 , 0 , 1 , 2 , "0.911+/-0.044"
3175 , "PLCKERC353 G246.27+00.04" ,, 119.60208 , -29.26667 , 246.27735 , 0.04237 , "2808.6+/-497" , "5704.16+/-77.2" , "2202.6+/-227" , "3276.6+/-2084.03" , 0.407 , 0 , 1 , 3 , "0.817+/-0.041"
3176 , "PLCKERC353 G247.19-00.52" ,, 119.60417 , -30.345 , 247.1974 , -0.52036 , "4024.9+/-659" , "8739.84+/-87.8" , "3090.2+/-355.07" , "5379.5+/-3388.53" , 0.335 , 0 , 1 , 2 , "0.935+/-0.045"
3177 , "PLCKERC353 G251.01-02.80" ,, 119.655 , -34.79556 , 251.01605 , -2.8097 , "7269.3+/-489" , "8758.64+/-126" , "6077.8+/-311.86" , "1.0e+4+/-841.02" , 0.335 , 0 , 0 , 2 , "0.859+/-0.045"
3178 , "PLCKERC353 G227.70+11.17" ,, 119.67167 , -7.71667 , 227.70784 , 11.17824 , "1104+/-213" , "1499.88+/-64.5" , "902.5+/-98.51" , "2667.4+/-619.73" , 0.335 , 0 , 1 , 2 , "0.903+/-0.044"
3179 , "PLCKERC353 G247.81-00.82" ,, 119.67458 , -31.03333 , 247.81574 , -0.82884 , "3219+/-426" , "6050.24+/-78" , "2495.5+/-249.47" , "7668+/-1326.23" , 0.407 , 0 , 1 , 2 , "0.816+/-0.041"
3180 , "PLCKERC353 G249.21-01.63" ,, 119.72708 , -32.65 , 249.21683 , -1.63713 , "5831+/-655" , "1.87e+4+/-200.1" , "4701.4+/-370.73" , "1.0e+4+/-6249.51" , 0.335 , 0 , 1 , 2 , "0.953+/-0.044"
3181 , "PLCKERC353 G228.83+10.64" ,, 119.75958 , -8.93861 , 228.83107 , 10.64559 , "1170.9+/-161" , "1769.66+/-53.9" , "898.9+/-91.3" , "2960.3+/-494.23" , 0.335 , 0 , 1 , 2 , "0.923+/-0.045"
3182 , "PLCKERC353 G267.05-12.12" ,, 119.77042 , -53.20667 , 267.05035 , -12.12799 , "1380.1+/-183" , "3555.2+/-98.6" , "924.3+/-120.46" , "5631.1+/-672.42" , 0.407 , 0 , 1 , 3 , "0.795+/-0.041"
3183 , "PLCKERC353 G229.35+10.37" ,, 119.78375 , -9.51778 , 229.35356 , 10.37663 , "1277.2+/-133" , "2097.78+/-49.4" , "1035.7+/-94.81" , "3446.2+/-479.85" , 0.335 , 0 , 1 , 2 , "0.939+/-0.045"
3184 , "PLCKERC353 G247.63-00.54" ,, 119.84292 , -30.73528 , 247.63755 , -0.54963 , "8461.3+/-709" , "8431.69+/-127.1" , "7077.7+/-232.71" , "9873.9+/-446.95" , 0.335 , 0 , 0 , 2 , "0.959+/-0.045"
3185 , "PLCKERC353 G227.78+11.35" ,, 119.8625 , -7.69056 , 227.7803 , 11.3554 , "1394+/-235" , "2431.74+/-55.6" , "1267.9+/-159.65" , "1.3e+4+/-2237.08" , 0.335 , 0 , 1 , 3 , "0.955+/-0.044"
3186 , "PLCKERC353 G253.37-04.02" ,, 119.89708 , -37.43861 , 253.37677 , -4.0225 , "8149.4+/-691" , "1.14e+4+/-153.8" , "7067.2+/-517.47" , "1.9e+4+/-1449.62" , 0.335 , 0 , 1 , 2 , "0.881+/-0.044"
3187 , "PLCKERC353 G241.21+03.54" ,, 119.9725 , -23.11917 , 241.21053 , 3.54385 , "1836.6+/-290" , "3140.4+/-59.8" , "1552.4+/-134.26" , "4998.5+/-597.62" , 0.407 , 0 , 1 , 2 , "0.797+/-0.041"
3188 , "PLCKERC353 G252.29-03.14" ,, 120.12375 , -36.06083 , 252.29582 , -3.14646 , "9451.9+/-1527" , "1.06e+4+/-104" , "6390.8+/-499.82" , "2.5e+4+/-1691.45" , 0.335 , 0 , 1 , 2 , "0.91+/-0.044"
3189 , "PLCKERC353 G284.91-20.75" ,, 120.16208 , -72.36111 , 284.91038 , -20.75291 , "1923.4+/-311" , "9547.06+/-66.4" , "1510.1+/-202.75" , "2545.7+/-2769.14" , 0.335 , 0 , 1 , 2 , "0.988+/-0.045"
3190 , "PLCKERC353 G231.75+09.44" ,, 120.1825 , -12.03083 , 231.75678 , 9.44713 , "681+/-83" , "1221.07+/-65.2" , "593.8+/-63.46" , "1636.1+/-377.15" , 0.335 , 0 , 1 , 2 , "0.835+/-0.041"
3191 , "PLCKERC353 G244.05+02.02" ,, 120.19167 , -26.33139 , 244.05241 , 2.02719 , "3179+/-409" , "7758.64+/-78.2" , "2463.1+/-190.79" , "1.0e+4+/-1103.41" , 0.407 , 0 , 1 , 2 , "0.88+/-0.043"
3192 , "PLCKERC353 G260.38-07.98" ,, 120.19875 , -45.45333 , 260.38721 , -7.98449 , "4402.6+/-359" , "6614.31+/-57.6" , "4078.6+/-180" , "5371.3+/-1070.22" , 0.335 , 0 , 0 , 2 , "0.947+/-0.045"
3193 , "PLCKERC353 G255.31-04.88" ,, 120.24083 , -39.53472 , 255.31066 , -4.88799 , "9325.9+/-884" , "2.42e+4+/-211.2" , "7390.2+/-573.86" , "2.5e+4+/-1199.67" , 0.335 , 0 , 1 , 3 , "0.987+/-0.046"
3194 , "PLCKERC353 G228.25+11.55" ,, 120.2725 , -7.98917 , 228.25075 , 11.55891 , "2680.4+/-305" , "4566.98+/-65.5" , "1858.4+/-144.91" , "6127.6+/-926.18" , 0.335 , 0 , 1 , 2 , "0.993+/-0.045"
3195 , "PLCKERC353 G241.66+03.63" ,, 120.31375 , -23.45917 , 241.66525 , 3.63258 , "2370.8+/-407" , "4201.99+/-64" , "1972.1+/-134.36" , "4369+/-409.27" , 0.335 , 0 , 1 , 2 , "0.904+/-0.044"
3196 , "PLCKERC353 G247.38+00.14" ,, 120.37833 , -30.15694 , 247.38924 , 0.1474 , "3532.7+/-517" , "6008.74+/-72.1" , "2609+/-264.8" , "1.9e+4+/-2549.35" , 0.335 , 0 , 1 , 2 , "0.825+/-0.047"
3197 , "PLCKERC353 G229.08+11.20" ,, 120.37958 , -8.87278 , 229.0854 , 11.20888 , "2009.2+/-389" , "2133.35+/-45.7" , "2085.7+/-90.14" , "2366.6+/-248.36" , 0.335 , 0 , 0 , 2 , "0.979+/-0.045"
3198 , "PLCKERC353 G229.97+10.71" ,, 120.39333 , -9.87639 , 229.97609 , 10.71605 , "890.5+/-87" , "1403.53+/-60.9" , "795.1+/-65.81" , "1148.3+/-227.35" , 0.335 , 0 , 0 , 3 , "0.888+/-0.043"
3199 , "PLCKERC353 G255.51-04.81" ,, 120.4575 , -39.67472 , 255.51804 , -4.81905 , "5214.2+/-812" , "4266.06+/-110.8" , "3298.6+/-298.16" , "6564.3+/-3191.29" , 0.335 , 0 , 1 , 2 , "0.867+/-0.044"
3200 , "PLCKERC353 G278.31-17.59" ,, 120.48167 , -65.37833 , 278.31452 , -17.59406 , "694.3+/-72" , "784.66+/-37.4" , "592.3+/-51.58" , "1870.5+/-392.95" , 0.335 , 0 , 1 , 2 , "0.871+/-0.044"
3201 , "PLCKERC353 G284.40-20.39" ,, 120.55833 , -71.7775 , 284.40026 , -20.39605 , "1315.3+/-130" , "2445.86+/-37.4" , "1092.2+/-83.5" , "3161.5+/-360.54" , 0.335 , 0 , 1 , 2 , "0.939+/-0.045"
3202 , "PLCKERC353 G228.53+11.79" ,, 120.61583 , -8.11222 , 228.53309 , 11.79223 , "2121.1+/-298" , "6209.74+/-70.4" , "1606.7+/-182.88" , "9814.3+/-2032.24" , 0.335 , 0 , 1 , 3 , "0.988+/-0.045"
3203 , "PLCKERC353 G246.02+01.27" ,, 120.645 , -28.40694 , 246.02779 , 1.2717 , "1.2e+4+/-1129" , "3.07e+4+/-82" , "8438.2+/-629.61" , "2.5e+4+/-2691.78" , 0.335 , 0 , 1 , 3 , "0.988+/-0.045"
3204 , "PLCKERC353 G251.21-01.96" ,, 120.65667 , -34.52333 , 251.21791 , -1.96597 , "1.7e+4+/-851" , "2.66e+4+/-142.9" , "1.4e+4+/-553.86" , "2.4e+4+/-849.61" , 0.335 , 0 , 0 , 2 , "0.963+/-0.044"
3205 , "PLCKERC353 G247.62+00.29" ,, 120.66292 , -30.27861 , 247.62253 , 0.2915 , "5216+/-724" , "1.80e+4+/-90.5" , "4192.9+/-450.77" , "3.3e+4+/-2047.13" , 0.335 , 0 , 1 , 2 , "0.979+/-0.045"
3206 , "PLCKERC353 G254.39-03.93" ,, 120.6675 , -38.26194 , 254.39927 , -3.93671 , "4469.5+/-513" , "5463.85+/-165.4" , "3081.3+/-220.46" , "6752+/-2419.65" , 0.335 , 0 , 1 , 4 , "0.817+/-0.048"
3207 , "PLCKERC353 G229.03+11.63" ,, 120.72875 , -8.61278 , 229.03253 , 11.63771 , "1643.3+/-210" , "1595.39+/-50.3" , "1478.3+/-132.09" , "9729.1+/-1846.2" , 0.335 , 0 , 1 , 3 , "0.932+/-0.044"
3208 , "PLCKERC353 G256.93-05.37" ,, 120.81417 , -41.16778 , 256.9368 , -5.3724 , "6882.2+/-865" , "1.48e+4+/-182.1" , "5308+/-598.09" , "3.2e+4+/-2320.79" , 0.335 , 0 , 1 , 3 , "0.947+/-0.045"
3209 , "PLCKERC353 G173.91+31.19" ,, 120.8175 , 45.68389 , 173.91111 , 31.19546 , "1963.7+/-173" , "3742.82+/-61.4" , "1539.9+/-116.1" , "4123.2+/-434.31" , 0.335 , 0 , 1 , 3 , "0.994+/-0.045"
3210 , "PLCKERC353 G254.11-03.58" ,, 120.85083 , -37.83389 , 254.11178 , -3.58789 , "3074.3+/-346" , "7957.76+/-179.6" , "2198.1+/-165.58" , "5237.3+/-741.24" , 0.407 , 0 , 1 , 3 , "0.805+/-0.041"
3211 , "PLCKERC353 G242.08+03.95" ,, 120.8575 , -23.64194 , 242.08438 , 3.95979 , "1276.1+/-228" , "3964.02+/-83.6" , "959.1+/-84.78" , "1397.1+/-376.55" , 0.407 , 0 , 0 , 2 , "0.936+/-0.045"
3212 , "PLCKERC353 G173.30+31.29" ,, 120.86167 , 46.21083 , 173.30579 , 31.29955 , "1881.7+/-115" , "2069.69+/-51.2" , "1700.8+/-75.97" , "2306+/-232.13" , 0.257 , 0 , 0 , 2 , "0.994+/-0.045"
3213 , "PLCKERC353 G228.28+12.22" ,, 120.86917 , -7.68806 , 228.28577 , 12.22172 , "897+/-118" , "1252.72+/-48.2" , "907.1+/-71.6" , "2331.2+/-432.31" , 0.335 , 0 , 1 , 2 , "0.848+/-0.046"
3214 , "PLCKERC353 G281.30-18.83" ,, 120.93417 , -68.47167 , 281.30354 , -18.83509 , "518.5+/-74" , "767.12+/-33.4" , "411.2+/-48.37" , "3130.2+/-1176.84" , 0.257 , 2 , 1 , 2 , "0.853+/-0.045"
3215 , "PLCKERC353 G241.60+04.34" ,, 120.93667 , -23.03639 , 241.6078 , 4.342 , "2239.9+/-338" , "5007.84+/-70.8" , "1831.5+/-239.53" , "1.8e+4+/-1902.37" , 0.335 , 0 , 1 , 2 , "0.949+/-0.045"
3216 , "PLCKERC353 G299.86-26.18" ,, 121.11208 , -87.10556 , 299.86862 , -26.18857 , "1796.6+/-156" , "3410.68+/-48.6" , "1390.9+/-111.92" , "4652.4+/-417.44" , 0.335 , 0 , 1 , 3 , "0.965+/-0.044"
3217 , "PLCKERC353 G248.89-00.00" ,, 121.15375 , -31.51194 , 248.8907 , -0.00946 , "9944.8+/-657" , "1.71e+4+/-159.9" , "8315.4+/-363.78" , "1.5e+4+/-844.13" , 0.335 , 0 , 0 , 2 , "0.979+/-0.045"
3218 , "PLCKERC353 G249.79-00.47" ,, 121.25375 , -32.52472 , 249.79158 , -0.47966 , "2931.5+/-276" , "4972.01+/-144.5" , "2079.7+/-193.67" , "1.5e+4+/-2863.92" , 0.407 , 0 , 1 , 2 , "0.788+/-0.041"
3219 , "PLCKERC353 G173.42+31.61" ,, 121.33 , 46.15528 , 173.42164 , 31.61343 , "1591.5+/-145" , "2020.8+/-46.7" , "1218+/-108.04" , "3361.1+/-526.03" , 0.257 , 0 , 1 , 2 , "0.988+/-0.045"
3220 , "PLCKERC353 G255.43-03.95" ,, 121.345 , -39.14833 , 255.43376 , -3.95863 , "8214.1+/-798" , "1.21e+4+/-156.1" , "6243.9+/-373.34" , "1.4e+4+/-649.9" , 0.335 , 0 , 1 , 3 , "0.885+/-0.044"
3221 , "PLCKERC353 G173.14+31.67" ,, 121.37333 , 46.395 , 173.14681 , 31.67442 , "1453+/-163" , "1544.44+/-46.3" , "1200.5+/-102.95" , "3605.7+/-696.97" , 0.257 , 0 , 1 , 2 , "0.984+/-0.045"
3222 , "PLCKERC353 G243.88+03.46" ,, 121.44917 , -25.42361 , 243.88319 , 3.46785 , "1123.9+/-131" , "1861.91+/-64.4" , "897.3+/-71.68" , "1971.2+/-303.79" , 0.407 , 0 , 1 , 2 , "0.792+/-0.041"
3223 , "PLCKERC353 G204.96+24.07" ,, 121.51625 , 17.36972 , 204.96939 , 24.07006 , "884.9+/-164" , "1165.01+/-52.1" , "863+/-90.76" , "2596.2+/-605.18" , 0.335 , 0 , 1 , 2 , "0.92+/-0.044"
3224 , "PLCKERC353 G251.06-01.00" ,, 121.53833 , -33.88056 , 251.0637 , -1.00632 , "6950.2+/-477" , "9619.75+/-129.5" , "6231.3+/-349.58" , "1.2e+4+/-784.07" , 0.335 , 0 , 1 , 2 , "0.884+/-0.044"
3225 , "PLCKERC353 G254.84-03.40" ,, 121.54167 , -38.35583 , 254.84431 , -3.4057 , "4477.9+/-621" , "8607.38+/-223.6" , "3045.9+/-394.9" , "3.0e+4+/-6034.84" , 0.407 , 0 , 1 , 2 , "0.815+/-0.041"
3226 , "PLCKERC353 G241.99+04.80" ,, 121.58875 , -23.11306 , 241.99291 , 4.80938 , "1398.8+/-211" , "3384.15+/-110.3" , "1154.8+/-151.91" , "7886.7+/-1753.69" , 0.335 , 0 , 1 , 3 , "0.937+/-0.045"
3227 , "PLCKERC353 G156.46+32.53" ,, 121.61792 , 60.53444 , 156.46783 , 32.53321 , "1922.2+/-310" , "5260.96+/-67.5" , "1276.1+/-166.89" , "1.0e+4+/-2007.99" , 0.257 , 2 , 1 , 2 , "0.996+/-0.046"
3228 , "PLCKERC353 G250.60-00.62" ,, 121.62958 , -33.29083 , 250.60732 , -0.62477 , "5015.6+/-647" , "4339.96+/-109.7" , "4304.3+/-207.55" , "7529.3+/-581.57" , 0.335 , 0 , 0 , 2 , "0.88+/-0.044"
3229 , "PLCKERC353 G228.87+12.85" ,, 121.71667 , -7.86639 , 228.87532 , 12.85819 , "1109.7+/-106" , "1235.56+/-47.7" , "808.3+/-79.99" , "2416.1+/-427.75" , 0.335 , 0 , 1 , 2 , "0.841+/-0.046"
3230 , "PLCKERC353 G155.54+32.57" ,, 121.76167 , 61.31306 , 155.542 , 32.57571 , "1202.3+/-158" , "1667.88+/-47.1" , "835.9+/-82.3" , "4151+/-1178.3" , 0.257 , 0 , 1 , 2 , "0.977+/-0.045"
3231 , "PLCKERC353 G157.58+32.64" ,, 121.7875 , 59.59167 , 157.58402 , 32.64173 , "862.8+/-161" , "1175.32+/-46.1" , "800.5+/-73.82" , "1234.3+/-294.41" , 0.257 , 0 , 0 , 2 , "0.934+/-0.046"
3232 , "PLCKERC353 G277.59-16.60" ,, 121.78917 , -64.31139 , 277.59916 , -16.60451 , "417+/-70" , "700.01+/-40.9" , "367.9+/-44.83" , "861.6+/-282.63" , 0.407 , 0 , 1 , 2 , "0.793+/-0.041"
3233 , "PLCKERC353 G249.22+00.42" ,, 121.79167 , -31.56556 , 249.22804 , 0.42045 , "2630.1+/-317" , "5067.54+/-64" , "2277+/-173.85" , "8028+/-647.54" , 0.407 , 0 , 1 , 3 , "0.794+/-0.041"
3234 , "PLCKERC353 G266.20-10.17" ,, 121.835 , -51.50306 , 266.20093 , -10.17954 , "1986.9+/-222" , "3715.26+/-69.8" , "1605.7+/-138.87" , "7251.6+/-933.63" , 0.407 , 0 , 1 , 2 , "0.808+/-0.041"
3235 , "PLCKERC353 G252.47-01.56" ,, 121.88958 , -35.36889 , 252.47371 , -1.56447 , "1.8e+4+/-798" , "2.24e+4+/-184.6" , "1.6e+4+/-621.9" , "2.6e+4+/-1254.48" , 0.335 , 0 , 0 , 2 , "0.96+/-0.045"
3236 , "PLCKERC353 G246.11+02.56" ,, 121.94 , -27.79056 , 246.11855 , 2.56649 , "2497.7+/-312" , "7630.82+/-87.2" , "1900.5+/-198.18" , "1.8e+4+/-3727.47" , 0.407 , 0 , 1 , 2 , "0.923+/-0.045"
3237 , "PLCKERC353 G251.93-01.14" ,, 121.96792 , -34.68611 , 251.93376 , -1.14161 , "8012.9+/-980" , "2.01e+4+/-160.8" , "5637.8+/-553.03" , "3.6e+4+/-3648.54" , 0.335 , 0 , 1 , 2 , "0.943+/-0.045"
3238 , "PLCKERC353 G252.17-01.25" ,, 122.00875 , -34.95111 , 252.17484 , -1.2567 , "8325.3+/-1128" , "1.36e+4+/-158" , "6224.7+/-530.82" , "2.5e+4+/-2777.61" , 0.335 , 0 , 1 , 3 , "0.854+/-0.045"
3239 , "PLCKERC353 G229.03+13.16" ,, 122.06125 , -7.84778 , 229.0358 , 13.16238 , "1148.4+/-104" , "1583.13+/-49.6" , "1107+/-62.23" , "1340.3+/-271.69" , 0.335 , 0 , 0 , 2 , "0.836+/-0.046"
3240 , "PLCKERC353 G230.29+12.45" ,, 122.07208 , -9.26583 , 230.2948 , 12.45274 , "1748.5+/-177" , "2296.92+/-47.8" , "1404.4+/-123.86" , "4282.1+/-440.27" , 0.335 , 0 , 1 , 2 , "0.909+/-0.044"
3241 , "PLCKERC353 G247.99+01.50" ,, 122.07958 , -29.94361 , 247.99712 , 1.50529 , "3617.3+/-297" , "7189.67+/-76.3" , "2597+/-242.56" , "8727.6+/-516.21" , 0.335 , 0 , 1 , 2 , "0.93+/-0.045"
3242 , "PLCKERC353 G252.91-01.55" ,, 122.19 , -35.73611 , 252.91489 , -1.5577 , "9824.6+/-1409" , "1.49e+4+/-112.6" , "7813.1+/-556.44" , "1.7e+4+/-2464.45" , 0.335 , 0 , 1 , 3 , "0.877+/-0.044"
3243 , "PLCKERC353 G230.20+12.72" ,, 122.26125 , -9.04917 , 230.20115 , 12.72386 , "2220.4+/-280" , "5748.96+/-67.8" , "1931.4+/-195.96" , "3283.1+/-4453.56" , 0.335 , 0 , 1 , 2 , "0.983+/-0.045"
3244 , "PLCKERC353 G255.44-03.05" ,, 122.33083 , -38.66778 , 255.44073 , -3.05356 , "1.1e+4+/-1144" , "1.90e+4+/-177.9" , "8416.9+/-732.1" , "2.6e+4+/-1851.01" , 0.335 , 0 , 1 , 2 , "0.94+/-0.045"
3245 , "PLCKERC353 G237.44+08.47" ,, 122.33625 , -17.33806 , 237.44415 , 8.47471 , "464.8+/-80" , "729.11+/-52.6" , "410+/-57.01" , "743.2+/-240.66" , 0.257 , 0 , 0 , 2 , "0.829+/-0.047"
3246 , "PLCKERC353 G250.25+00.31" ,, 122.34625 , -32.4875 , 250.25758 , 0.3161 , "5022+/-518" , "8624.01+/-55.5" , "4415.5+/-337.2" , "1.2e+4+/-1310.32" , 0.335 , 0 , 1 , 2 , "0.935+/-0.045"
3247 , "PLCKERC353 G269.66-11.83" ,, 122.40167 , -55.27278 , 269.66637 , -11.83936 , "958.6+/-184" , "2485.5+/-69.4" , "749+/-117.91" , "7733+/-1887" , 0.407 , 0 , 1 , 3 , "0.846+/-0.042"
3248 , "PLCKERC353 G247.46+02.19" ,, 122.41292 , -29.1225 , 247.46462 , 2.19453 , "2998.7+/-225" , "4434.26+/-61.7" , "2410.1+/-155.66" , "6346.8+/-454.62" , 0.335 , 0 , 1 , 2 , "0.829+/-0.047"
3249 , "PLCKERC353 G248.72+01.40" ,, 122.43875 , -30.60639 , 248.72229 , 1.40614 , "2856.4+/-416" , "5543.02+/-77.5" , "2464.3+/-257.95" , "1.2e+4+/-955.53" , 0.335 , 0 , 1 , 3 , "0.876+/-0.043"
3250 , "PLCKERC353 G247.88+01.96" ,, 122.45375 , -29.59917 , 247.88418 , 1.96503 , "2113.4+/-239" , "3913.94+/-87.1" , "1588.2+/-123.83" , "5865.3+/-673.2" , 0.407 , 0 , 1 , 2 , "0.796+/-0.041"
3251 , "PLCKERC353 G270.11-11.99" ,, 122.57167 , -55.72694 , 270.11474 , -11.99111 , "2333.6+/-194" , "2663.98+/-46.2" , "1847.1+/-100.57" , "3934.9+/-293.19" , 0.335 , 0 , 1 , 2 , "0.912+/-0.044"
3252 , "PLCKERC353 G229.51+13.48" ,, 122.5825 , -8.08306 , 229.51279 , 13.48871 , "1518.5+/-168" , "2458.35+/-50.5" , "1297.6+/-91.27" , "2584.8+/-336.37" , 0.335 , 0 , 1 , 2 , "0.9+/-0.044"
3253 , "PLCKERC353 G155.62+32.98" ,, 122.60292 , 61.22194 , 155.62792 , 32.98392 , "554.6+/-81" , "834.94+/-53.4" , "507.7+/-62.3" , "1091.2+/-290" , 0.335 , 0 , 1 , 2 , "0.853+/-0.045"
3254 , "PLCKERC353 G251.00+00.10" ,, 122.61917 , -33.23556 , 251.00967 , 0.1002 , "2538.8+/-354" , "5393.47+/-82" , "1746.8+/-153.71" , "7437.6+/-820.32" , 0.407 , 0 , 1 , 2 , "0.803+/-0.041"
3255 , "PLCKERC353 G230.29+13.15" ,, 122.67792 , -8.90722 , 230.29098 , 13.15007 , "1438.2+/-206" , "1828.73+/-44.8" , "1141.1+/-125.71" , "4261.6+/-488.95" , 0.335 , 0 , 1 , 2 , "0.884+/-0.044"
3256 , "PLCKERC353 G253.41-01.39" ,, 122.70125 , -36.06639 , 253.41758 , -1.39014 , "2.3e+4+/-1974" , "3.14e+4+/-122.1" , "1.9e+4+/-1313.69" , "4.6e+4+/-2783.15" , 0.335 , 0 , 1 , 2 , "0.986+/-0.045"
3257 , "PLCKERC353 G245.06+04.06" ,, 122.71458 , -26.09139 , 245.06262 , 4.06758 , "1394.1+/-202" , "1770.42+/-54.8" , "1181.8+/-78.48" , "2289+/-352.17" , 0.335 , 0 , 1 , 2 , "0.836+/-0.046"
3258 , "PLCKERC353 G207.10+24.58" ,, 122.7975 , 15.77583 , 207.10433 , 24.58446 , "1134.3+/-140" , "1682.44+/-51.3" , "839.3+/-95.96" , "2813.9+/-590.51" , 0.257 , 0 , 1 , 2 , "0.965+/-0.045"
3259 , "PLCKERC353 G230.19+13.40" ,, 122.84667 , -8.69389 , 230.19022 , 13.40258 , "1131.3+/-185" , "2381.9+/-58.9" , "961.7+/-117.72" , "1865.4+/-1248.84" , 0.335 , 0 , 1 , 3 , "0.896+/-0.044"
3260 , "PLCKERC353 G258.38-04.42" ,, 122.91833 , -41.87472 , 258.38253 , -4.42071 , "1.2e+4+/-1328" , "2.24e+4+/-197.3" , "7878.5+/-654.39" , "1.7e+4+/-5732.65" , 0.335 , 0 , 1 , 2 , "0.873+/-0.043"
3261 , "PLCKERC353 G233.01+11.83" ,, 122.92667 , -11.86583 , 233.01724 , 11.83469 , "716.4+/-99" , "1461.66+/-59.8" , "537+/-66.45" , "2979.1+/-983.15" , 0.335 , 0 , 1 , 2 , "0.943+/-0.045"
3262 , "PLCKERC353 G248.41+02.11" ,, 122.93 , -29.95972 , 248.41231 , 2.11468 , "3426+/-338" , "6330.01+/-63.2" , "2524.3+/-195.59" , "1.2e+4+/-1054.98" , 0.335 , 0 , 1 , 2 , "0.934+/-0.046"
3263 , "PLCKERC353 G205.66+25.30" ,, 122.96125 , 17.26139 , 205.66006 , 25.30325 , "834.1+/-105" , "1365.68+/-70.1" , "542+/-79.13" , "3275.3+/-1252.69" , 0.257 , 0 , 1 , 3 , "0.943+/-0.045"
3264 , "PLCKERC353 G258.10-04.13" ,, 123.03625 , -41.48417 , 258.10243 , -4.13365 , "9422.6+/-1504" , "1.85e+4+/-183.6" , "7039.8+/-407.91" , "7450+/-8904.68" , 0.407 , 0 , 1 , 2 , "0.814+/-0.041"
3265 , "PLCKERC353 G298.15-25.44" ,, 123.21875 , -85.40028 , 298.15587 , -25.44753 , "957.1+/-88" , "1168.87+/-37.8" , "752.5+/-62.01" , "2013.4+/-281.09" , 0.335 , 0 , 1 , 3 , "0.873+/-0.044"
3266 , "PLCKERC353 G266.26-09.14" ,, 123.3025 , -51.01167 , 266.26824 , -9.14005 , "2829.5+/-357" , "5298.43+/-62.3" , "2403+/-226.5" , "9308.7+/-887.7" , 0.335 , 0 , 1 , 2 , "0.85+/-0.042"
3267 , "PLCKERC353 G231.17+13.37" ,, 123.31792 , -9.53389 , 231.17665 , 13.37106 , "1619+/-211" , "4957.66+/-73.5" , "1075.5+/-152.43" , "6770.8+/-1224.82" , 0.335 , 0 , 1 , 2 , "0.973+/-0.045"
3268 , "PLCKERC353 G246.31+03.98" ,, 123.40625 , -27.18139 , 246.31621 , 3.98919 , "2967.1+/-377" , "9093.24+/-72.1" , "2399.3+/-246.09" , "1.1e+4+/-852.35" , 0.335 , 0 , 1 , 2 , "0.969+/-0.044"
3269 , "PLCKERC353 G230.55+13.85" ,, 123.42167 , -8.76333 , 230.551 , 13.85521 , "1304.3+/-171" , "2687.8+/-61.1" , "1113.7+/-88.87" , "2415.2+/-364.49" , 0.335 , 0 , 1 , 2 , "0.92+/-0.045"
3270 , "PLCKERC353 G260.80-05.52" ,, 123.45458 , -44.50278 , 260.80688 , -5.52827 , "4456.6+/-632" , "1.10e+4+/-218.2" , "3338.7+/-231" , "6351.1+/-2835.49" , 0.407 , 0 , 1 , 2 , "0.835+/-0.041"
3271 , "PLCKERC353 G245.03+04.95" ,, 123.52042 , -25.58167 , 245.03195 , 4.95345 , "847.1+/-87" , "1339.41+/-70.7" , "639.5+/-69.81" , "2404.2+/-464.7" , 0.407 , 0 , 1 , 2 , "0.797+/-0.041"
