_id , 1whsp_name , other_name , BZcat_name , RA , Dec , WISE magnitudes , WISE mag2 , WISE mag3 , NVSS/FIRSTflux density , Redshift , Log(νpeak) , Log(peak flux) , γ-ray counterpart , Blazar type , Fermi γ-ray slope , TEV FOM, LII, BII
357 , "1WHSP J092542.89+595816" , "1RXSJ092543.0+595826" , "5BZBJ0925+5958 " , 141.42871 , 59.97117 , 0 , 14.4 , 0 , 10.1 , " > 0.7" , 15.5 , -12.2 , "3FGL J0925.6+5959 " , "Known blazar " , "1.7+/-0.17" , 0.13 , "154.84" , "42.25"
358 , "1WHSP J092603.5+124333" , "PGC1415037 " , " -- " , 141.51462 , 12.72603 , 0 , 13.5 , 0 , 37.8 , 0.186 , 18.3 , -11.1 , " -- " , "New blazar" , " -- " , 1.58 , "219.06" , "39.99"
359 , "1WHSP J092818.46+042109" , " - " , " -- " , 142.07692 , 4.35261 , 0 , 14.4 , 0 , 6.8 , 0 , 15.4 , -12.2 , " -- " , "Candidate blazar" , " -- " , 0.13 , "228.82" , "36.56"
360 , "1WHSP J093037.56+495025" , "SHBLJ093037.1+49502 " , "5BZBJ0930+4950 " , 142.65654 , 49.84044 , 0 , 13.5 , 0 , 21.6 , 0.187 , 17.2 , -11.2 , "3FGL J0930.0+4951 " , "Known blazar " , "1.4+/-0.21" , 1.26 , "168.13" , "45.71"
361 , "1WHSP J093239.36+104235" , "1RXSJ093239.6+10423 " , "5BZBJ0932+1042 " , 143.16404 , 10.70981 , 0 , 13.3 , 0 , 33.7 , 0.36 , 16 , -12 , " -- " , "Known blazar " , " -- " , 0.2 , "222.36" , "40.57"
362 , "1WHSP J093430.18-172120" , "1RXSJ093430.2-172117" , "5BZBJ0934-1721 " , 143.62579 , -17.35583 , 0 , 13.5 , 0 , 29.5 , 0.25 , 17.7 , -11.6 , " -- " , "Known blazar " , " -- " , 0.5 , "250.18" , "24.74"
363 , "1WHSP J093938.51-031503" , " - " , " -- " , 144.91046 , -3.25097 , 0 , 14.4 , 0 , 2.2 , 0 , 15.5 , -12.4 , " -- " , "Candidate blazar" , " -- " , 0.08 , "238.54" , "34.69"
364 , "1WHSP J094022.44+614826" , "RXSJ09403+6148 " , "5BZGJ0940+6148 " , 145.0935 , 61.80733 , 0 , 13.4 , 0 , 12.9 , 0.21 , 16.2 , -11.8 , "3FGL J0941.0+6151 " , "Known blazar " , "2.3+/-0.13" , 0.32 , "151.6" , "43.19"
365 , "1WHSP J094340.73+444215" , " - " , " -- " , 145.91975 , 44.70422 , 0 , 14.7 , 0 , 35.5 , 0 , 15.4 , -12.6 , " -- " , "Candidate blazar" , " -- " , 0.05 , "174.99" , "48.82"
366 , "1WHSP J094355.56-070950" , "SHBLJ094355.3-07094 " , "5BZBJ0943-0709 " , 145.9815 , -7.16394 , 0 , 14.5 , 0 , 7.3 , 0.433 , 16 , -12.3 , " -- " , "Sedentary but not 1WHSP" , " -- " , 0.1 , "243.05" , "33.14"
367 , "1WHSP J094432.32+573535" , "1RXSJ094432.8+573544" , "5BZBJ0944+5735 " , 146.13467 , 57.59331 , 0 , 15.1 , 0 , 1.9 , 0 , 17 , -12 , " -- " , "Known blazar " , " -- " , 0.2 , "156.68" , "45.39"
368 , "1WHSP J094502.03-044833" , " - " , " -- " , 146.25846 , -4.80939 , 0 , 14.6 , 0 , 28.8 , 0 , 15.2 , -12.5 , " -- " , "Candidate blazar" , " -- " , 0.06 , "241.04" , "34.82"
369 , "1WHSP J094630.65+105202" , "SDSSJ09465+1052 " , " -- " , 146.62775 , 10.8675 , 0 , 13.2 , 0 , 11.8 , 0.161 , 16.9 , -12.1 , " -- " , "Known blazar " , " -- " , 0.16 , "224.25" , "43.67"
370 , "1WHSP J094709.52-254059" , "1RXSJ094709.2-254056" , " -- " , 146.78967 , -25.68333 , 0 , 12.4 , 0 , 42 , 0 , 15.8 , -11.3 , "3FGL J0947.1-2542 " , "Candidate blazar" , "1.9+/-0.1" , 1 , "258.87" , "21.02"
371 , "1WHSP J095127.83+010210" , "SDSSJ095127.82+01021" , "5BZBJ0951+0102 " , 147.86596 , 1.03619 , 0 , 14.2 , 0 , 22.3 , "0.5?" , 15.5 , -12.3 , " -- " , "Known blazar " , " -- " , 0.1 , "236.36" , "39.6"
372 , "1WHSP J095224.13+750213" , "SHBLJ095225.8+75021 " , "5BZBJ0952+7502 " , 148.10058 , 75.03708 , 0 , 13.4 , 0 , 12.4 , 0.179 , 17.6 , -12 , " -- " , "Known blazar " , " -- " , 0.2 , "136.11" , "37.13"
373 , "1WHSP J095409.85+491459" , "BZBJ0954+4914 " , "5BZBJ0954+4914 " , 148.54108 , 49.24986 , 0 , 14.5 , 0 , 2.9 , " > 0.7" , 17.1 , -11.8 , "3FGL J0954.2+4913 " , "Known blazar " , "1.3+/-0.23" , 0.32 , "167.6" , "49.56"
374 , "1WHSP J095557.33-095902" , "1RXSJ095557.0-095856" , " -- " , 148.98888 , -9.98408 , 0 , 13.3 , 0 , 21.1 , 0 , "17.5?" , "-11.6?" , " -- " , "Candidate blazar" , " -- " , 0.5 , "247.94" , "33.56"
375 , "1WHSP J095622.61-095514" , " - " , " -- " , 149.09425 , -9.92075 , 0 , 14.2 , 0 , 14.4 , 0 , 15.4 , -12.2 , " -- " , "Candidate blazar" , " -- " , 0.13 , "247.96" , "33.67"
376 , "1WHSP J095628.2-095719" , "A0954-0943 " , " -- " , 149.11754 , -9.95531 , 0 , 13 , 0 , 94.7 , 0 , 16.8 , -11.8 , " -- " , "Candidate blazar" , " -- " , 0.32 , "248.01" , "33.67"
377 , "1WHSP J095652.01+411558" , " - " , " -- " , 149.21675 , 41.26619 , 0 , 14.7 , 0 , 4.3 , 0 , "17.6?" , "-11.9?" , " -- " , "New blazar" , " -- " , 0.25 , "179.77" , "51.7"
378 , "1WHSP J095805.99-031740" , "SHBLJ09580-0317 " , "5BZBJ0958-0317 " , 149.52496 , -3.2945 , 0 , 14.3 , 0 , 7.6 , " > 0.6" , 16.4 , -12.1 , "3FGL J0958.3-0318 " , "Sedentary but not 1WHSP" , "1.5+/-0.21" , 0.16 , "242.09" , "38.32"
379 , "1WHSP J095849.81+703959" , "1WGAJ0958.8+7040 " , " -- " , 149.70758 , 70.6665 , 0 , 13.9 , 0 , 31.4 , 0 , 15.6 , -11.8 , " -- " , "Candidate blazar" , " -- " , 0.32 , "140.17" , "40.18"
380 , "1WHSP J095929.88+212321" , "SDSSJ095929.88+21232" , "5BZBJ0959+2123 " , 149.87454 , 21.38917 , 0 , 13.3 , 0 , 40.9 , 0.36 , 16.5 , -11.9 , "3FGL J0959.7+2124 " , "Known blazar " , "2.1+/-0.16" , 0.25 , "211.67" , "50.58"
381 , "1WHSP J100234.4+221614" , "2FGLJ1003.0+2219 " , "5BZBJ1002+2216 " , 150.64337 , 22.27083 , 0 , 14.2 , 0 , 14 , " > 0.55" , 15.8 , -11.9 , "3FGL J1002.3+2220 " , "Known blazar " , "2.3+/-0.17" , 0.25 , "210.65" , "51.51"
382 , "1WHSP J100313.92+705912" , " - " , " -- " , 150.80804 , 70.98683 , 0 , 15.5 , 0 , 5.4 , 0 , ">15" , ">-13" , " -- " , "Candidate blazar" , " -- " , 0.02 , "139.55" , "40.27"
383 , "1WHSP J100444.76+375211" , "SDSSJ100444.76+37521" , "5BZBJ1004+3752 " , 151.18654 , 37.87 , 0 , 13.8 , 0 , 48.8 , 0.44 , 15.8 , -12.3 , " -- " , "Known blazar " , " -- " , 0.1 , "185.07" , "53.58"
384 , "1WHSP J100652.88-075545" , " - " , " -- " , 151.72037 , -7.92922 , 0 , 14.7 , 0 , 10.7 , 0 , 15.2 , -12 , " -- " , "Candidate blazar" , " -- " , 0.2 , "248.32" , "36.93"
385 , "1WHSP J100656.46+345445" , "SHBLJ100656.9+34544 " , "5BZBJ1006+3454 " , 151.73529 , 34.91256 , 0 , 13.3 , 0 , 6.7 , " > 0.5" , 15.2 , -12.1 , "3FGL J1006.7+3453 " , "Sedentary but not 1WHSP" , "1.7+/-0.22" , 0.16 , "190.04" , "54.16"
386 , "1WHSP J100811.43+470521" , "SHBLJ100811.5+47052 " , "5BZBJ1008+4705 " , 152.04763 , 47.08933 , 0 , 14.2 , 0 , 4.9 , 0.343 , 17.1 , -11.6 , " -- " , "Sedentary but not 1WHSP" , " -- " , 0.5 , "169.8" , "52.42"
387 , "1WHSP J101015.97-311908" , "SHBLJ10102-3119 " , "5BZBJ1010-3119 " , 152.56658 , -31.31897 , 0 , 12.2 , 0 , 89.5 , 0.14 , 16.8 , -11.1 , "3FGL J1010.2-3120 " , "WISE extended" , "1.6+/-0.1" , 1.58 , "266.9" , "20.05"
388 , "1WHSP J101244.28+422957" , "1RXSJ101244.4+422959" , "5BZBJ1012+4229 " , 153.1845 , 42.49917 , 0 , 13.3 , 0 , 79.6 , 0.365 , ">17" , ">-11.4" , "3FGL J1012.7+4229 " , "Known blazar " , "1.7+/-0.13" , 0.79 , "176.89" , "54.4"
389 , "1WHSP J101258.33+393238" , "1RXSJ101257.7+393244" , "5BZGJ1012+3932 " , 153.24308 , 39.54414 , 0 , 13.8 , 0 , 19.9 , 0.17 , 15.7 , -12.4 , " -- " , "Known blazar " , " -- " , 0.08 , "181.9" , "54.98"
390 , "1WHSP J101436.66-210142" , "1RXSJ101437.0-21014 " , " -- " , 153.65279 , -21.02858 , 0 , 14.7 , 0 , 9.6 , 0 , 16.2 , -12.2 , " -- " , "Candidate blazar" , " -- " , 0.13 , "260.66" , "28.68"
391 , "1WHSP J101504.13+492600" , "GB6J1015+4926 " , "5BZBJ1015+4926 " , 153.76721 , 49.43356 , 0 , 10.7 , 0 , 378.2 , " > 0.2" , 16.1 , -10.7 , "3FGL J1015.0+4925 " , "Known blazar " , "1.8+/-0.02" , 3.98 , "165.53" , "52.71"
392 , "1WHSP J101616.81+410812" , "SHBLJ101616.4+41081 " , " -- " , 154.07008 , 41.13681 , 0 , 13.7 , 0 , 15 , 0.27 , 17.7 , -11.7 , " -- " , "Known blazar " , " -- " , 0.4 , "178.97" , "55.32"
393 , "1WHSP J101706.67+520247" , "SDSSJ101706.67+52024" , " -- " , 154.27783 , 52.04644 , 0 , 13.8 , 0 , 40 , 0.379 , 15.8 , -12.5 , " -- " , "Known blazar " , " -- " , 0.06 , "161.41" , "51.94"
394 , "1WHSP J101717.9-154933" , "1RXSJ101717.9-15493 " , " -- " , 154.32462 , -15.826 , 0 , 14.9 , 0 , 13.1 , 0 , 15.2 , -12.6 , " -- " , "Candidate blazar" , " -- " , 0.05 , "257.28" , "33.05"
395 , "1WHSP J102004.72-120959" , " - " , " -- " , 155.01967 , -12.1665 , 0 , 14.4 , 0 , 36.3 , 0 , 15.5 , -12.5 , " -- " , "Candidate blazar" , " -- " , 0.06 , "254.91" , "36.22"
396 , "1WHSP J102123.59-300220" , "1RXSJ102123.6-300215" , " -- " , 155.34833 , -30.03908 , 0 , 14.7 , 0 , 6.1 , 0 , 16 , -12 , " -- " , "New blazar" , " -- " , 0.2 , "268.13" , "22.51"
397 , "1WHSP J102212.61+512400" , "SHBLJ102212.5+51240 " , "5BZGJ1022+5124 " , 155.55258 , 51.40014 , 0 , 14.1 , 0 , 5.3 , 0.142 , 18.2 , -11.7 , " -- " , "Sedentary but not 1WHSP" , " -- " , 0.4 , "161.79" , "52.94"
398 , "1WHSP J102243.73-011302" , "SHBLJ102244.2-01125 " , "5BZBJ1022-0113 " , 155.68221 , -1.21728 , 0 , 13 , 0 , 36.3 , " > 0.36" , 16.9 , -11.2 , "3FGL J1022.8-0113 " , "Known blazar " , "1.9+/-0.09" , 1.26 , "245.24" , "44.36"
399 , "1WHSP J102339.76+300057" , "RXSJ10237+3001 " , "5BZBJ1023+3000 " , 155.91567 , 30.01608 , 0 , 13.2 , 0 , 9.1 , 0.433 , 15.8 , -12 , "3FGL J1023.7+3000 " , "Known blazar " , "1.7+/-0.21" , 0.2 , "198.94" , "57.56"
400 , "1WHSP J102523.03+040229" , "1RXSJ102523.2+040241" , "5BZBJ1025+0402 " , 156.34596 , 4.0415 , 0 , 13.6 , 0 , 49.9 , 0.2 , 15.6 , -12.2 , " -- " , "Known blazar " , " -- " , 0.13 , "239.96" , "48.21"
401 , "1WHSP J102658.56-174858" , "RXSJ10269-1749 " , "5BZBJ1026-1748 " , 156.74404 , -17.81633 , 0 , 12 , 0 , 11.6 , "0.114?" , 15.7 , -11.4 , "3FGL J1026.9-1750 " , "Known blazar " , "1.9+/-0.05" , 0.79 , "260.92" , "33.02"
402 , "1WHSP J102703.4+060933" , "SDSSJ10270+0609 " , "5BZBJ1027+0609 " , 156.76417 , 6.15942 , 0 , 14.2 , 0 , 10.6 , 0.449 , 15.6 , -12 , "3FGL J1027.0+0609 " , "Known blazar " , "2.1+/-0.2" , 0.2 , "237.74" , "49.81"
403 , "1WHSP J102704.32+671618" , "1RXSJ102705.8+67162 " , " -- " , 156.768 , 67.27194 , 0 , 13.8 , 0 , 3.4 , 0 , ">15" , ">-12.7" , " -- " , "Candidate blazar" , " -- " , 0.04 , "141.47" , "44.3"
404 , "1WHSP J102731.62+584547" , "1RXSJ102732.7+58454 " , " -- " , 156.88175 , 58.76325 , 0 , 15.1 , 0 , 65.6 , 0 , 15.7 , -13 , " -- " , "Candidate blazar" , " -- " , 0.02 , "151.07" , "49.76"
405 , "1WHSP J102839.31+170210" , "1RXSJ102839.0+170218" , "5BZGJ1028+1702 " , 157.16383 , 17.03633 , 0 , 13.2 , 0 , 80.1 , 0.169 , 15.7 , -12.3 , " -- " , "Known blazar " , " -- " , 0.1 , "222.43" , "55.55"
406 , "1WHSP J103040.39-203036" , "1RXSJ103040.4-20302 " , " -- " , 157.66833 , -20.51008 , 0 , 13.8 , 0 , 11.5 , 0 , 15.2 , -12.1 , "3FGL J1030.4-2030 " , "Candidate blazar" , "1.9+/-0.11" , 0.16 , "263.69" , "31.42"
407 , "1WHSP J103118.53+505335" , "SHBLJ103118.6+50534 " , "5BZBJ1031+5053 " , 157.82721 , 50.89331 , 0 , 12.7 , 0 , 38.1 , " > 0.3" , 16.6 , -10.9 , "3FGL J1031.2+5053 " , "Known blazar " , "1.7+/-0.07" , 2.51 , "161.44" , "54.44"
408 , "1WHSP J103335.84-143627" , "BZBJ1033-1436 " , "5BZBJ1033-1436 " , 158.39937 , -14.60761 , 0 , 14.4 , 0 , 13 , 0.367 , 15.9 , -12.1 , " -- " , "Known blazar " , " -- " , 0.16 , "259.98" , "36.51"
409 , "1WHSP J103346.39+370824" , "SDSSJ103346.39+37082" , " -- " , 158.44333 , 37.14025 , 0 , 14.5 , 0 , 7.5 , 0.447 , 17.1 , -12.5 , " -- " , "New blazar" , " -- " , 0.06 , "185.14" , "59.38"
410 , "1WHSP J103655.96-195423" , " - " , " -- " , 159.23317 , -19.90664 , 0 , 13.9 , 0 , 80 , 0 , 16.7 , -12.6 , " -- " , "Candidate blazar" , " -- " , 0.05 , "264.66" , "32.78"
411 , "1WHSP J103744.29+571155" , "1RXSJ103744.9+571159" , "5BZBJ1037+5711 " , 159.43458 , 57.19881 , 0 , 11.3 , 0 , 71.8 , " > 0.33" , 15.9 , -11.1 , "3FGL J1037.5+5711 " , "Known blazar " , "1.7+/-0.05" , 1.58 , "151.77" , "51.78"
412 , "1WHSP J103838.14+675516" , "1WGAJ1038.6+6755 " , " -- " , 159.65892 , 67.92114 , 0 , 14.6 , 0 , 35.6 , 0 , "17.3?" , "-12.2?" , " -- " , "Candidate blazar" , " -- " , 0.13 , "139.74" , "44.62"
413 , "1WHSP J104108.58-120330" , " - " , " -- " , 160.28575 , -12.05861 , 0 , 13.8 , 0 , 14.2 , 0 , 15.5 , -12.5 , "3FGL J1040.9-1205 " , "Candidate blazar" , "2.1+/-0.2" , 0.06 , "259.78" , "39.65"
414 , "1WHSP J104149.15+390119" , "B31038+392 " , "5BZGJ1041+3901 " , 160.45483 , 39.02211 , 0 , 13.1 , 0 , 34 , 0.21 , 16.5 , -12.2 , "3FGL J1041.8+3901 " , "Known blazar " , "2+/-0.16" , 0.13 , "180.82" , "60.56"
415 , "1WHSP J104303.84+005420" , "ROXAJ104303.8+005420" , " -- " , 160.76604 , 0.90569 , 0 , 14.3 , 0 , 33.3 , 0 , "17.8?" , "-11.9?" , " -- " , "Candidate blazar" , " -- " , 0.25 , "247.94" , "49.55"
416 , "1WHSP J104516.29+275133" , "1RXSJ104516.8+27513 " , " -- " , 161.31788 , 27.85928 , 0 , 14.8 , 0 , 3.5 , 0 , 15.3 , -12.4 , " -- " , "New blazar" , " -- " , 0.08 , "204.04" , "62.08"
417 , "1WHSP J104651.47-253545" , "SHBLJ10468-2535 " , "5BZBJ1046-2535 " , 161.7145 , -25.59603 , 0 , 14 , 0 , 14.3 , 0.25 , 16.6 , -11.8 , "3FGL J1046.9-2531 " , "Known blazar " , "1.8+/-0.18" , 0.32 , "270.58" , "29.33"
418 , "1WHSP J104745.81+543741" , "1RXSJ104746.6+54374 " , "5BZBJ1047+5437 " , 161.94088 , 54.62814 , 0 , 14.8 , 0 , 7.1 , "0.54?" , 15.8 , -12.6 , " -- " , "Known blazar " , " -- " , 0.05 , "153.71" , "54.47"
419 , "1WHSP J105036.49-023616" , "RXSJ10505-0236 " , " -- " , 162.65208 , -2.60453 , 0 , 13.3 , 0 , 14.7 , 0 , 17.2 , -11.9 , " -- " , "Candidate blazar" , " -- " , 0.25 , "253.75" , "48.38"
420 , "1WHSP J105125.36+394325" , "SHBLJ105125.1+39432 " , "5BZBJ1051+3943 " , 162.85567 , 39.72381 , 0 , 13.9 , 0 , 11 , " > 0.58" , 16.8 , -11.9 , "3FGL J1051.4+3941 " , "Known blazar " , "1.7+/-0.17" , 0.25 , "178.36" , "62.15"
421 , "1WHSP J105344.13+492956" , "GB6J1053+4930 " , "5BZGJ1053+4929 " , 163.43388 , 49.49892 , 0 , 12.2 , 0 , 64.7 , 0.14 , 16.3 , -11.6 , "3FGL J1053.7+4929 " , "WISE extended" , "1.8+/-0.1" , 0.5 , "160.23" , "58.23"
422 , "1WHSP J105534.36-012616" , "1RXSJ105534.3-012604" , "5BZBJ1055-0126 " , 163.89317 , -1.43781 , 0 , 13.5 , 0 , 12.2 , 0 , 15.8 , -12 , " -- " , "Known blazar " , " -- " , 0.2 , "253.95" , "50.08"
423 , "1WHSP J105606.6+025213" , "SHBLJ105607.0+02521 " , "5BZGJ1056+0252 " , 164.02754 , 2.87044 , 0 , 13.9 , 0 , 4.5 , 0.236 , 17.9 , -11.5 , " -- " , "Sedentary but not 1WHSP" , " -- " , 0.63 , "249.27" , "53.27"
424 , "1WHSP J105707.44+551032" , "1RXSJ105707.3+551036" , " -- " , 164.281 , 55.17558 , 0 , 14.4 , 0 , 6 , 0 , 15.7 , -12.2 , " -- " , "New blazar" , " -- " , 0.13 , "151.49" , "55.15"
425 , "1WHSP J105723.09+230318" , "SHBLJ105723.5+23031 " , "5BZBJ1057+2303 " , 164.34621 , 23.05522 , 0 , 14.1 , 0 , 8.1 , 0.379 , 16.9 , -11.8 , " -- " , "Sedentary but not 1WHSP" , " -- " , 0.32 , "215.56" , "63.91"
426 , "1WHSP J105757.65+293714" , " - " , " -- " , 164.49025 , 29.62058 , 0 , 15.2 , 0 , 9.4 , 0 , 16.1 , -12.7 , " -- " , "Candidate blazar" , " -- " , 0.04 , "200.49" , "64.97"
427 , "1WHSP J105837.72+562811" , "GB6B1055+5644 " , "5BZBJ1058+5628 " , 164.65717 , 56.46978 , 0 , 10.7 , 0 , 228.6 , 0.143 , 15.1 , -10.9 , "3FGL J1058.6+5627 " , "Known blazar " , "1.9+/-0.03" , 2.51 , "149.59" , "54.42"
428 , "1WHSP J105929.05-191221" , " - " , " -- " , 164.87108 , -19.20608 , 0 , 12.5 , 0 , 45.9 , 0.222 , 15.3 , -11.8 , " -- " , "New blazar" , " -- " , 0.32 , "269.56" , "36.3"
429 , "1WHSP J110021.0+421053" , "1RXSJ110021.9+42105 " , "5BZGJ1100+4210 " , 165.0875 , 42.18147 , 0 , 13.9 , 0 , 15.4 , 0.323 , 15.7 , -12.5 , " -- " , "Known blazar " , " -- " , 0.06 , "172.07" , "62.83"
430 , "1WHSP J110021.06+401927" , "SHBLJ110021.3+40193 " , "5BZBJ1100+4019 " , 165.08775 , 40.32444 , 0 , 13.1 , 0 , 18.4 , "0.225?" , 16.5 , -11.5 , "3FGL J1100.5+4020 " , "Known blazar " , "1.8+/-0.15" , 0.63 , "175.86" , "63.56"
431 , "1WHSP J110124.72+410847" , "ROXAJ110124.7+410847" , "5BZBJ1101+4108 " , 165.353 , 41.14647 , 0 , 14.2 , 0 , 23.6 , " > 0.58" , 15.7 , -12.2 , "3FGL J1101.5+4106 " , "Known blazar " , "1.8+/-0.17" , 0.13 , "173.99" , "63.44"
432 , "1WHSP J110253.02-014906" , "RXSJ11028-0148 " , " -- " , 165.72092 , -1.81856 , 0 , 14.9 , 0 , 12.7 , 0 , 15.9 , -12.6 , " -- " , "Candidate blazar" , " -- " , 0.05 , "256.51" , "50.99"
433 , "1WHSP J110312.88+440116" , " - " , " -- " , 165.80367 , 44.02133 , 0 , 14.8 , 0 , 4.5 , 0.411 , "15.5?" , "-12.5?" , " -- " , "New blazar" , " -- " , 0.06 , "167.98" , "62.47"
434 , "1WHSP J110337.61-232930" , "SHBLJ110337.7-23293 " , "5BZBJ1103-2329 " , 165.90675 , -23.49194 , 0 , 12.3 , 0 , 121.1 , 0.186 , 17.1 , -10.5 , "3FGL J1103.5-2329 " , "Known blazar " , "1.6+/-0.14" , 6.31 , "273.19" , "33.07"
435 , "1WHSP J110356.17+002236" , "TGN368Z270 " , "5BZGJ1103+0022 " , 165.98408 , 0.37686 , 0 , 13.2 , 0 , 63.1 , 0.27 , 15.3 , -12.3 , " -- " , "WISE extended" , " -- " , 0.1 , "254.5" , "52.82"
436 , "1WHSP J110427.31+381231" , "SHBLJ110427.1+38123 " , "5BZBJ1104+3812 " , 166.11383 , 38.20886 , 0 , 8.8 , 0 , 768.6 , 0.03 , 16.5 , -9.54 , "3FGL J1104.4+3812 " , "WISE extended" , "1.8+/-0.01" , 57.5 , "179.83" , "65.03"
437 , "1WHSP J110530.65+311436" , "1RXSJ110529.9+31144 " , " -- " , 166.37771 , 31.24358 , 0 , 14.5 , 0 , 3.5 , "0.42?" , 15.4 , -12.6 , " -- " , "New blazar" , " -- " , 0.05 , "196.47" , "66.57"
438 , "1WHSP J110724.23+451144" , "1WGAJ1107.4+4511 " , " -- " , 166.85096 , 45.19556 , 0 , 15.4 , 0 , 12.6 , 0 , 15.3 , -12.9 , " -- " , "Candidate blazar" , " -- " , 0.03 , "164.97" , "62.52"
439 , "1WHSP J110748.06+150210" , "ROXAJ110747.9+150218" , "5BZBJ1107+1502 " , 166.95025 , 15.03628 , 0 , 13.2 , 0 , 43.6 , "0.25?" , 15.8 , -11.6 , "3FGL J1107.8+1502 " , "Known blazar " , "2+/-0.1" , 0.5 , "234.31" , "63.05"
440 , "1WHSP J110858.43-014931" , "1RXSJ110858.0-014924" , "5BZGJ1108-0149 " , 167.24346 , -1.8255 , 0 , 13.1 , 0 , 81.8 , 0.106 , ">17" , ">-12" , " -- " , "Known blazar " , " -- " , 0.2 , "258.4" , "51.95"
441 , "1WHSP J111037.6+713356" , "2FGLJ1110.2+7134 " , "5BZBJ1110+7133 " , 167.65667 , 71.56572 , 0 , 13 , 0 , 56 , 0 , 15.6 , -11.8 , "3FGL J1110.0+7134 " , "Known blazar " , "2+/-0.15" , 0.32 , "133.61" , "43.41"
442 , "1WHSP J111040.57-285427" , " - " , " -- " , 167.66908 , -28.90772 , 0 , 14.3 , 0 , 3.8 , 0 , 15.8 , -11.6 , " -- " , "Candidate blazar" , " -- " , 0.5 , "277.72" , "28.98"
443 , "1WHSP J111130.89+345203" , "SHBLJ111131.2+34521 " , "5BZBJ1111+3452 " , 167.87871 , 34.86764 , 0 , 14.7 , 0 , 8.6 , " > 0.68" , 17.7 , -11.9 , "-- " , "Sedentary but not 1WHSP" , " -- " , 0.25 , "186.84" , "67.3"
444 , "1WHSP J111158.9+485701" , "1WGAJ1111.9+4856 " , " -- " , 167.99542 , 48.95039 , 0 , 14.4 , 0 , 46.1 , 0 , 15.9 , -12.2 , " -- " , "Candidate blazar" , " -- " , 0.13 , "157.58" , "60.94"
445 , "1WHSP J111207.93+260803" , "SDSSJ111207.95+26080" , "5BZBJ1112+2608 " , 168.03308 , 26.13439 , 0 , 14.1 , 0 , 8.6 , 0.45 , 16.1 , -12.1 , " -- " , "Known blazar " , " -- " , 0.16 , "209.82" , "67.82"
446 , "1WHSP J111224.59+175121" , "1RXSJ111224.2+175131" , "5BZBJ1112+1751 " , 168.1025 , 17.85603 , 0 , 13.5 , 0 , 14.4 , 0.42 , 16.9 , -11.9 , "3FGL J1112.6+1749 " , "Known blazar " , "1.5+/-0.36" , 0.25 , "229.85" , "65.37"
447 , "1WHSP J111706.25+201407" , "SHBLJ111706.3+20141 " , "5BZBJ1117+2014 " , 169.27608 , 20.23542 , 0 , 11.8 , 0 , 103.2 , 0.138 , 15.9 , -11.1 , "3FGL J1117.0+2014 " , "Known blazar " , "1.9+/-0.05" , 1.58 , "225.58" , "67.37"
448 , "1WHSP J111709.75+585921" , "1RXSJ111709.7+585929" , " -- " , 169.29063 , 58.98917 , 0 , 12.9 , 0 , 4.6 , 0.081 , 16 , -12.3 , " -- " , "New blazar" , " -- " , 0.1 , "143.55" , "54.2"
449 , "1WHSP J111717.53+000633" , "SDSSJ111717.53+00063" , "5BZBJ1117+0006 " , 169.32308 , 0.10931 , 0 , 14 , 0 , 14.3 , 0.451 , 16.6 , -11.9 , " -- " , "Known blazar " , " -- " , 0.25 , "259.12" , "54.76"
450 , "1WHSP J111757.23+535554" , "1FGL_J1118.0+5354 " , "5BZBJ1117+5355 " , 169.4885 , 53.93192 , 0 , 13.2 , 0 , 12.6 , 0 , 15.6 , -11.9 , "3FGL J1117.9+5355 " , "Known blazar " , "1.9+/-0.08" , 0.25 , "149.21" , "58.16"
451 , "1WHSP J111939.58-304720" , "SHBLJ11196-3047 " , "5BZBJ1119-3047 " , 169.91492 , -30.78911 , 0 , 14.6 , 0 , 9.6 , 0.412 , 17.1 , -12.1 , "3FGL J1119.7-3046 " , "Sedentary but not 1WHSP" , "1.5+/-0.23" , 0.16 , "280.62" , "28.07"
452 , "1WHSP J112048.06+421212" , "SHBLJ112047.5+42121 " , "5BZBJ1120+4212 " , 170.20025 , 42.2035 , 0 , 12.3 , 0 , 24.2 , " > 0.35" , 16.5 , -11.2 , "3FGL J1120.8+4212 " , "Known blazar " , "1.6+/-0.06" , 1.26 , "167.85" , "66.16"
453 , "1WHSP J112211.63+431647" , "SDSSJ112211.81+43164" , "5BZBJ1122+4316 " , 170.54846 , 43.27989 , 0 , 14.4 , 0 , 3 , 0 , 15.7 , -12.3 , " -- " , "Known blazar " , " -- " , 0.1 , "165.3" , "65.78"
454 , "1WHSP J112318.05-323218" , "6dFJ112318.0-32321 " , " -- " , 170.82521 , -32.53847 , 0 , 14.2 , 0 , 16.9 , 0 , ">17" , ">-12" , " -- " , "New blazar" , " -- " , 0.2 , "282.18" , "26.75"
455 , "1WHSP J112349.16+722959" , "SHBLJ112349.2+72300 " , "5BZBJ1123+7229 " , 170.95487 , 72.49989 , 0 , 14.2 , 0 , 12.6 , 0 , "15?" , "-11.7?" , "3FGL J1123.6+7231 " , "Known blazar " , "1.6+/-0.35" , 0.4 , "131.76" , "43.09"
456 , "1WHSP J112411.76-371009" , " - " , " -- " , 171.049 , -37.16917 , 0 , 15.6 , 0 , 11.9 , 0 , 15.1 , -11.7 , " -- " , "Candidate blazar" , " -- " , 0.4 , "284.23" , "22.51"
