_id , pccs1f353_name , other_name , RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
6768 , "PCCS1 353 G102.76+85.04 "  ,, 194.86542 , 31.76194 , 102.76328 , 85.04805 , "272.2+/-55" , "271.8+/-95" , "337.6+/-44.7" , "825.3+/-127.6" , 0.8 , "Yes" , 1 , 0 , " " , "14.3+/-2.6" , "8.1+/-1.5" , "60+/-0.000" , 10.8
6769 , "PCCS1 353 G303.40-14.26 "  ,, 194.90042 , -77.12778 , 303.40098 , -14.26368 , "1.5e+4+/-360.3" , "3.7e+4+/-9646.9" , "3.5e+4+/-2417.5" , "8.7e+4+/-1.0e+4" , 0.8 , "Yes" , 57 , 2 , "PLCKERC353 G303.39-14.25" , "10.6+/-1.4" , "8.4+/-1.1" , "122+/-0.000" , 9.4
6770 , "PCCS1 353 G303.85-00.37 "  ,, 194.90792 , -63.22944 , 303.8546 , -0.37256 , "8320+/-1296.5" , "1.5e+4+/-1.2e+4" , "1.7e+4+/-3554" , "2.4e+4+/-8758.7" , 0.8 , "Yes" , 73 , 2 , " " , "11.6+/-4.5" , "5.4+/-2.1" , "140+/-0.000" , 7.9
6771 , "PCCS1 353 G303.94-00.06 "  ,, 195.09292 , -62.92222 , 303.94839 , -0.06835 , "9110.1+/-1307" , "2.3e+4+/-6490.2" , "2.9e+4+/-2627.8" , "-" , 0.8 , "Not available" , 80 , 1 , " " , "-" , "-" , "-" , -9.9
6772 , "PCCS1 353 G303.92-00.68 "  ,, 195.09458 , -63.54417 , 303.92761 , -0.68974 , "1.3e+4+/-654.8" , "3.2e+4+/-1.0e+4" , "2.9e+4+/-3980.3" , "6.6e+4+/-9719.4" , 0.8 , "Yes" , 65 , 2 , " " , "10.7+/-1.8" , "9.1+/-1.6" , "152+/-0.000" , 9.8
6773 , "PCCS1 353 G303.97+00.48 "  ,, 195.10875 , -62.36806 , 303.97509 , 0.48536 , "8761.4+/-1067.2" , "2.2e+4+/-3.4e+4" , "3.3e+4+/-8106.6" , "1.3e+5+/-4.1e+4" , 0.8 , "Yes" , 81 , 2 , " " , "16.4+/-6.6" , "10+/-4.2" , "168+/-0.000" , 12.8
6774 , "PCCS1 353 G303.46-14.36 "  ,, 195.2125 , -77.22639 , 303.46888 , -14.36469 , "4925.1+/-408" , "1.0e+4+/-1.2e+4" , "2.4e+4+/-2778.9" , "3.7e+4+/-1.4e+4" , 0.8 , "Yes" , 59 , 1 , " " , "12.5+/-5.7" , "9.7+/-4.4" , "80+/-0.000" , 11
6775 , "PCCS1 353 G121.71+47.50 "  ,, 195.215 , 69.6 , 121.71663 , 47.50575 , "187.7+/-36.3" , "289.1+/-70.8" , "277.6+/-37" , "644.2+/-83.2" , 0.8 , "Yes" , 0 , 0 , " " , "12.8+/-1.9" , "8.5+/-1.3" , "20+/-0.000" , 10.4
6776 , "PCCS1 353 G304.02+00.30 "  ,, 195.22 , -62.54389 , 304.02015 , 0.30785 , "1.6e+4+/-1177" , "5.1e+4+/-1.5e+4" , "6.4e+4+/-5207.6" , "4.2e+5+/-2.9e+4" , 0.8 , "Yes" , 80 , 2 , "PLCKERC353 G304.00+00.31" , "16.2+/-1.8" , "14.9+/-1.7" , "72+/-0.000" , 15.5
6777 , "PCCS1 353 G306.40+48.25 "  ,, 195.24917 , -14.55083 , 306.40763 , 48.25625 , "475.4+/-67.6" , "427.1+/-99.7" , "376.5+/-46.3" , "470+/-83" , 0.8 , "No" , 7 , 2 , " " , "8.1+/-1.5" , "4.8+/-0.9" , "176+/-0.000" , 6.2
6778 , "PCCS1 353 G304.01-00.53 "  ,, 195.28542 , -63.39083 , 304.01845 , -0.53965 , "6127.6+/-655.1" , "1.5e+4+/-8218.2" , "1.2e+4+/-3187.2" , "2.2e+4+/-5681.5" , 0.8 , "Yes" , 67 , 2 , " " , "11.1+/-3.2" , "6.9+/-2" , "84+/-0.000" , 8.7
6779 , "PCCS1 353 G304.07+00.41 "  ,, 195.32542 , -62.43639 , 304.07275 , 0.41346 , "1.2e+4+/-1442.4" , "2.4e+4+/-3.6e+4" , "6.1e+4+/-6365.1" , "4.5e+5+/-8.2e+4" , 0.8 , "Yes" , 77 , 1 , " " , "18.7+/-5.3" , "16.1+/-4.8" , "132+/-0.000" , 17.3
6780 , "PCCS1 353 G304.11+01.28 "  ,, 195.33667 , -61.56444 , 304.11167 , 1.28434 , "7171.6+/-1082.5" , "2.2e+4+/-1.3e+4" , "2.8e+4+/-2860" , "4.3e+4+/-9255.7" , 0.8 , "Yes" , 65 , 1 , " " , "9.6+/-2.3" , "7.9+/-1.9" , "174+/-0.000" , 8.7
6781 , "PCCS1 353 G304.21+03.43 "  ,, 195.37333 , -59.415 , 304.21301 , 3.43165 , "1625.2+/-232.5" , "2744.3+/-578.7" , "2481.3+/-272.2" , "3132.8+/-370.3" , 0.8 , "No" , 10 , 1 , " " , "7.3+/-0.9" , "5.9+/-0.7" , "74+/-0.000" , 6.5
6782 , "PCCS1 353 G304.04-01.47 "  ,, 195.425 , -64.32556 , 304.04358 , -1.47608 , "4451.7+/-561.5" , "9112.1+/-5389" , "2782.9+/-2388.7" , "-" , 0.8 , "Not available" , 47 , 1 , " " , "-" , "-" , "-" , -9.9
6783 , "PCCS1 353 G304.12+00.29 "  ,, 195.44792 , -62.54917 , 304.12493 , 0.29845 , "1.0e+4+/-1314.3" , "4.6e+4+/-1.8e+4" , "6.0e+4+/-5839.3" , "5.7e+5+/-6.7e+4" , 0.8 , "Yes" , 81 , 1 , " " , "22+/-3.5" , "17.6+/-3" , "170+/-0.000" , 19.7
6784 , "PCCS1 353 G304.18+01.33 "  ,, 195.48625 , -61.51444 , 304.18484 , 1.33169 , "1.1e+4+/-914.9" , "2.8e+4+/-8318.8" , "2.9e+4+/-2774.7" , "1.8e+5+/-1.3e+4" , 0.8 , "Yes" , 66 , 2 , " " , "22.4+/-2.5" , "10.8+/-1.1" , "74+/-0.000" , 15.5
6785 , "PCCS1 353 G304.25+01.64 "  ,, 195.61333 , -61.19667 , 304.25891 , 1.64662 , "6759.2+/-673" , "2.3e+4+/-5745.1" , "2.2e+4+/-3353.2" , "6.0e+4+/-5679.4" , 0.8 , "Yes" , 54 , 2 , " " , "12+/-1.4" , "9.1+/-1" , "16+/-0.000" , 10.4
6786 , "PCCS1 353 G304.32+01.29 "  ,, 195.77583 , -61.54861 , 304.32133 , 1.29153 , "8269.1+/-892.8" , "1.4e+4+/-7120" , "2.1e+4+/-2503.7" , "6.3e+4+/-6387.6" , 0.8 , "Yes" , 65 , 1 , " " , "12.3+/-1.5" , "8.9+/-1.1" , "100+/-0.000" , 10.5
6787 , "PCCS1 353 G304.25-00.40 "  ,, 195.79875 , -63.24583 , 304.25475 , -0.40454 , "8544.2+/-1122.8" , "7088.8+/-5792.2" , "1.5e+4+/-2339" , "1.2e+4+/-3454.1" , 0.8 , "No" , 76 , 2 , " " , "7.8+/-2.4" , "5.1+/-1.6" , "72+/-0.000" , 6.3
6788 , "PCCS1 353 G304.23-01.10 "  ,, 195.83167 , -63.94944 , 304.237 , -1.10793 , "3633.9+/-586.1" , "-" , "1507.2+/-2709.2" , "-" , 0.8 , "Not available" , 61 , 1 , " " , "-" , "-" , "-" , -9.9
6789 , "PCCS1 353 G304.48+02.91 "  ,, 195.95583 , -59.92417 , 304.48515 , 2.91015 , "1661.3+/-244.1" , "2949+/-795" , "3047.6+/-283.5" , "7471.3+/-744.9" , 0.8 , "Yes" , 14 , 1 , " " , "15.5+/-1.8" , "7.3+/-0.8" , "114+/-0.000" , 10.6
6790 , "PCCS1 353 G308.76+57.18 "  ,, 196.03333 , -5.54083 , 308.7689 , 57.18673 , "316.9+/-64.5" , "192.3+/-105.9" , "159.7+/-50" , "-" , 0.8 , "Not available" , 2 , 2 , " " , "-" , "-" , "-" , -9.9
6791 , "PCCS1 353 G303.63-15.32 "  ,, 196.17167 , -78.18306 , 303.63486 , -15.32967 , "1638.7+/-232.9" , "4716.6+/-2917.9" , "6047.4+/-1158.1" , "2.0e+4+/-3544.9" , 0.8 , "Yes" , 51 , 1 , " " , "11.8+/-2.7" , "11.5+/-2.6" , "166+/-0.000" , 11.6
6792 , "PCCS1 353 G305.14+13.24 "  ,, 196.18083 , -49.56778 , 305.14425 , 13.24672 , "659.4+/-79.1" , "1701.1+/-396.9" , "2608.6+/-841.7" , "-" , 0.8 , "No" , 7 , 1 , " " , "5.9+/-3.3" , "5+/-2.8" , "64+/-0.000" , 5.5
6793 , "PCCS1 353 G304.41-01.15 "  ,, 196.2475 , -63.9875 , 304.41748 , -1.15485 , "4882.7+/-626.8" , "6016.7+/-5525.3" , "1.1e+4+/-2644.2" , "1.6e+4+/-4741.7" , 0.8 , "Yes" , 64 , 2 , " " , "9.6+/-3.2" , "6.1+/-2" , "24+/-0.000" , 7.7
6794 , "PCCS1 353 G080.29+85.64 "  ,, 196.27167 , 30.2875 , 80.29204 , 85.64865 , "273.3+/-55.5" , "284.2+/-72.7" , "259.2+/-39" , "263.9+/-59" , 0.8 , "No" , 0 , 0 , " " , "5.6+/-1.3" , "5+/-1.2" , "160+/-0.000" , 5.2
6795 , "PCCS1 353 G303.71-14.54 "  ,, 196.32917 , -77.39611 , 303.71369 , -14.54557 , "3965.5+/-352.3" , "9297.2+/-6555.2" , "9901.7+/-1515.1" , "1.5e+4+/-3914.4" , 0.8 , "Yes" , 53 , 1 , "PLCKERC353 G303.72-14.56" , "11.8+/-3.5" , "5.9+/-1.7" , "22+/-0.000" , 8.3
6796 , "PCCS1 353 G303.70-14.84 "  ,, 196.36542 , -77.69222 , 303.70465 , -14.84167 , "7113.7+/-252.3" , "1.3e+4+/-2981.5" , "1.3e+4+/-1277.1" , "2.3e+4+/-2366.4" , 0.8 , "Yes" , 53 , 1 , " " , "10+/-1.1" , "6.2+/-0.7" , "68+/-0.000" , 7.9
6797 , "PCCS1 353 G305.28+13.33 "  ,, 196.3775 , -49.47306 , 305.28048 , 13.33444 , "1.1e+4+/-117.3" , "1.6e+4+/-567.6" , "1.4e+4+/-340.5" , "1.9e+4+/-475.4" , 0.8 , "Yes" , 7 , 2 , "PLCKERC353 G305.27+13.34" , "7.6+/-0.2" , "7.4+/-0.2" , "48+/-0.000" , 7.5
6798 , "PCCS1 353 G304.57+00.32 "  ,, 196.42375 , -62.49972 , 304.57707 , 0.32622 , "1.6e+4+/-2444.8" , "3.4e+4+/-1.3e+4" , "3.2e+4+/-6380.5" , "1.9e+5+/-1.8e+4" , 0.8 , "Yes" , 90 , 2 , "PLCKERC353 G304.55+00.32" , "14.2+/-2" , "13.4+/-2" , "78+/-0.000" , 13.8
6799 , "PCCS1 353 G303.70-15.18 "  ,, 196.45583 , -78.03389 , 303.70406 , -15.18375 , "2517.1+/-278.5" , "4488.9+/-2477.6" , "7698.4+/-1190.9" , "2.6e+4+/-2886.4" , 0.8 , "Yes" , 47 , 1 , "PLCKERC353 G303.73-15.17" , "16.2+/-2.2" , "8.6+/-1.2" , "122+/-0.000" , 11.8
6800 , "PCCS1 353 G303.71-15.02 "  ,, 196.4625 , -77.87139 , 303.71527 , -15.02181 , "1705.9+/-261.3" , "1632.3+/-4533.5" , "9085.7+/-1443" , "-" , 0.8 , "Not available" , 50 , 1 , " " , "-" , "-" , "-" , -9.9
6801 , "PCCS1 353 G305.37+13.44 "  ,, 196.51417 , -49.36028 , 305.37852 , 13.44197 , "571.1+/-86.8" , "2213.6+/-355.5" , "3636.9+/-794.5" , "-" , 0.8 , "No" , 7 , 1 , " " , "8.1+/-1.5" , "5.1+/-0.9" , "16+/-0.000" , 6.4
6802 , "PCCS1 353 G120.43+51.62 "  ,, 196.5925 , 65.43306 , 120.43291 , 51.6225 , "186.3+/-37.1" , "152.4+/-74.6" , "122.1+/-28" , "-" , 0.8 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
6803 , "PCCS1 353 G304.76+01.33 "  ,, 196.69292 , -61.48083 , 304.76174 , 1.33625 , "2.2e+4+/-895.6" , "5.5e+4+/-1.1e+4" , "4.7e+4+/-3025.5" , "9.5e+4+/-1.1e+4" , 0.8 , "Yes" , 68 , 2 , "PLCKERC353 G304.76+01.35" , "11+/-1.5" , "8.5+/-1.1" , "16+/-0.000" , 9.7
6804 , "PCCS1 353 G304.95+04.47 "  ,, 196.705 , -58.33306 , 304.95582 , 4.47804 , "1553+/-135.8" , "2923.4+/-542.3" , "2599.1+/-160.9" , "3125.8+/-270.5" , 0.8 , "No" , 6 , 1 , " " , "6.5+/-0.6" , "5.7+/-0.5" , "62+/-0.000" , 6.1
6805 , "PCCS1 353 G303.59-17.69 "  ,, 196.72417 , -80.54694 , 303.59768 , -17.69536 , "894+/-145.2" , "2598.7+/-940.2" , "3037.6+/-481.9" , "6495.4+/-800.6" , 0.8 , "Yes" , 30 , 1 , " " , "9.8+/-1.4" , "8+/-1.1" , "64+/-0.000" , 8.8
6806 , "PCCS1 353 G304.66-00.98 "  ,, 196.79375 , -63.79972 , 304.66809 , -0.98124 , "7713.1+/-716" , "1.5e+4+/-5445.3" , "1.3e+4+/-2965.9" , "2.3e+4+/-4104.1" , 0.8 , "No" , 77 , 2 , " " , "9.2+/-1.8" , "5.7+/-1.1" , "154+/-0.000" , 7.2
6807 , "PCCS1 353 G303.80-14.90 "  ,, 196.84333 , -77.75417 , 303.80573 , -14.90956 , "3714.6+/-197.3" , "1.2e+4+/-5010.2" , "1.4e+4+/-1324.3" , "6.7e+4+/-8347.1" , 0.8 , "Yes" , 49 , 2 , "PLCKERC353 G303.75-14.88" , "16.9+/-3" , "12.1+/-2.3" , "46+/-0.000" , 14.3
6808 , "PCCS1 353 G303.85-14.16 "  ,, 196.85083 , -77.00611 , 303.85688 , -14.16313 , "7140.3+/-163.8" , "1.7e+4+/-1611.3" , "1.6e+4+/-468.1" , "2.2e+4+/-1266" , 0.8 , "No" , 49 , 2 , "PLCKERC353 G303.85-14.16" , "8.5+/-0.5" , "5.8+/-0.4" , "154+/-0.000" , 7
6809 , "PCCS1 353 G304.77-00.87 "  ,, 197.01542 , -63.69083 , 304.77296 , -0.87873 , "5217.4+/-810.4" , "1.2e+4+/-4770.5" , "1.1e+4+/-2440.1" , "1.4e+4+/-2659.7" , 0.8 , "No" , 75 , 0 , " " , "8.6+/-1.7" , "5.1+/-1" , "142+/-0.000" , 6.6
6810 , "PCCS1 353 G304.87+00.37 "  ,, 197.06417 , -62.43222 , 304.87658 , 0.37573 , "1.9e+4+/-2883.3" , "3.5e+4+/-2.2e+4" , "4.5e+4+/-6591.2" , "2.1e+4+/-1.3e+4" , 0.8 , "No" , 98 , 2 , " " , "6.4+/-4.1" , "5.2+/-3.4" , "60+/-0.000" , 5.7
6811 , "PCCS1 353 G303.83-15.28 "  ,, 197.115 , -78.13028 , 303.83862 , -15.28855 , "3721+/-139.7" , "5424.1+/-5261.1" , "4134.9+/-1382.5" , "3294.5+/-1953.2" , 0.8 , "No" , 43 , 2 , " " , "5.2+/-3.2" , "4.9+/-3" , "130+/-0.000" , 5
6812 , "PCCS1 353 G304.94+00.54 "  ,, 197.1825 , -62.26 , 304.94278 , 0.54406 , "2.9e+4+/-1622.6" , "8.3e+4+/-2.9e+4" , "7.9e+4+/-8496.2" , "7.4e+4+/-2.1e+4" , 0.8 , "Yes" , 98 , 2 , "PLCKERC353 G304.91+00.56" , "9+/-2.8" , "6+/-1.9" , "116+/-0.000" , 7.4
6813 , "PCCS1 353 G305.14+01.24 "  ,, 197.50583 , -61.55083 , 305.14413 , 1.24096 , "1.1e+4+/-957.5" , "2.1e+4+/-7214" , "2.0e+4+/-1652.9" , "2.6e+4+/-4115.8" , 0.8 , "No" , 74 , 2 , " " , "7+/-1.2" , "6+/-1" , "36+/-0.000" , 6.5
6814 , "PCCS1 353 G305.09+00.20 "  ,, 197.56542 , -62.59222 , 305.09624 , 0.20013 , "1.2e+4+/-1781.3" , "4.1e+4+/-5.8e+4" , "5.9e+4+/-2.3e+4" , "-" , 0.8 , "Not available" , 92 , 1 , " " , "-" , "-" , "-" , -9.9
6815 , "PCCS1 353 G085.76+83.33 "  ,, 197.61708 , 32.35444 , 85.76401 , 83.34 , "830.4+/-55.2" , "688.4+/-69.6" , "699.4+/-46.1" , "533.8+/-46.7" , 0.8 , "No" , 4 , 1 , "PLCKERC353 G085.70+83.35" , "5.1+/-0.5" , "4.2+/-0.4" , "92+/-0.000" , 4.6
6816 , "PCCS1 353 G305.15+00.55 "  ,, 197.635 , -62.23056 , 305.15513 , 0.55856 , "1.0e+4+/-1204.3" , "2.4e+4+/-2.8e+4" , "-" , "-" , 0.8 , "Not available" , 88 , 1 , " " , "-" , "-" , "-" , -9.9
6817 , "PCCS1 353 G101.60+79.24 "  ,, 197.735 , 37.05806 , 101.60788 , 79.24959 , "990.7+/-61.9" , "1059.1+/-95.6" , "1062.7+/-43.8" , "1234.8+/-81.1" , 0.8 , "No" , 2 , 2 , "PLCKERC353 G101.61+79.25" , "6.7+/-0.5" , "5.9+/-0.4" , "122+/-0.000" , 6.3
6818 , "PCCS1 353 G305.85+08.69 "  ,, 197.78833 , -54.0625 , 305.85621 , 8.69716 , "1079.5+/-145.1" , "2209+/-963.9" , "1885.5+/-277" , "4378.6+/-905.3" , 0.8 , "Yes" , 9 , 1 , "PLCKERC353 G305.85+08.70" , "11.1+/-2.7" , "8.9+/-2.2" , "166+/-0.000" , 9.9
6819 , "PCCS1 353 G305.21+00.24 "  ,, 197.80833 , -62.53972 , 305.2118 , 0.24427 , "6.3e+4+/-1676.4" , "2.3e+5+/-4.6e+4" , "2.1e+5+/-2.0e+4" , "6.1e+5+/-4.1e+4" , 0.8 , "Yes" , 90 , 1 , "PLCKERC353 G305.21+00.24" , "11+/-0.9" , "10.7+/-0.9" , "96+/-0.000" , 10.8
6820 , "PCCS1 353 G351.27+83.79 "  ,, 197.89 , 22.91444 , 351.27507 , 83.79368 , "325.3+/-53.4" , "203.6+/-125.2" , "241.1+/-46.6" , "-" , 0.8 , "Not available" , 2 , 2 , " " , "-" , "-" , "-" , -9.9
6821 , "PCCS1 353 G305.24-00.01 "  ,, 197.915 , -62.79694 , 305.24081 , -0.01605 , "5.1e+4+/-1818.2" , "2.1e+5+/-3.2e+4" , "1.5e+5+/-2.0e+4" , "2.5e+5+/-2.5e+4" , 0.8 , "Yes" , 88 , 2 , "PLCKERC353 G305.21-00.00" , "9.3+/-1" , "5.8+/-0.6" , "158+/-0.000" , 7.3
6822 , "PCCS1 353 G305.21-00.50 "  ,, 197.94708 , -63.28583 , 305.2168 , -0.50441 , "8966.2+/-1100.6" , "1.1e+4+/-1.8e+4" , "8586.9+/-4258.2" , "9239.1+/-5552.8" , 0.8 , "No" , 84 , 2 , " " , "5.4+/-3.4" , "5+/-3.1" , "122+/-0.000" , 5.2
6823 , "PCCS1 353 G305.35+00.18 "  ,, 198.12792 , -62.5875 , 305.35491 , 0.18482 , "1.2e+5+/-1785.3" , "2.2e+5+/-5.1e+4" , "2.0e+5+/-1.9e+4" , "1.3e+5+/-2.7e+4" , 0.8 , "No" , 92 , 2 , "PLCKERC353 G305.36+00.19" , "5.7+/-1.2" , "5+/-1.1" , "114+/-0.000" , 5.3
6824 , "PCCS1 353 G322.82+74.63 "  ,, 198.16042 , 12.5875 , 322.82602 , 74.6345 , "388.2+/-74.5" , "470.7+/-75.1" , "288.2+/-46.1" , "533.9+/-98.7" , 0.8 , "Yes" , 1 , 2 , " " , "9.3+/-1.9" , "6.4+/-1.3" , "34+/-0.000" , 7.7
6825 , "PCCS1 353 G305.50+00.91 "  ,, 198.3225 , -61.84944 , 305.50674 , 0.91295 , "8614.3+/-1114.1" , "1.1e+4+/-1.2e+4" , "7893.4+/-3343" , "2348.6+/-6124.6" , 0.8 , "No" , 85 , 2 , " " , "5.9+/-15.9" , "4.6+/-12.5" , "118+/-0.000" , 5.2
6826 , "PCCS1 353 G305.41-00.23 "  ,, 198.33083 , -63.005 , 305.41251 , -0.23887 , "1.6e+4+/-1895.6" , "1.3e+4+/-1.6e+4" , "-" , "-" , 0.8 , "Not available" , 91 , 2 , " " , "-" , "-" , "-" , -9.9
6827 , "PCCS1 353 G305.50+00.77 "  ,, 198.35333 , -61.99028 , 305.5092 , 0.77124 , "1.4e+4+/-1059.1" , "2.4e+4+/-4780.4" , "2.5e+4+/-3636.6" , "3.2e+4+/-4408.6" , 0.8 , "No" , 89 , 2 , " " , "9.6+/-1.4" , "4.9+/-0.7" , "14+/-0.000" , 6.9
6828 , "PCCS1 353 G098.05+79.45 "  ,, 198.35792 , 36.58361 , 98.05828 , 79.45918 , "1098.8+/-57.4" , "1319.4+/-91.3" , "1213+/-45.4" , "1504.7+/-64.6" , 0.8 , "No" , 1 , 2 , "PLCKERC353 G098.02+79.45" , "6.2+/-0.3" , "5.6+/-0.3" , "152+/-0.000" , 5.9
6829 , "PCCS1 353 G305.57+01.30 "  ,, 198.38833 , -61.45361 , 305.57167 , 1.30452 , "7569.5+/-960" , "1.5e+4+/-7908.2" , "1.6e+4+/-4251.2" , "2.1e+4+/-5033.1" , 0.8 , "No" , 72 , 2 , " " , "6.3+/-1.6" , "6+/-1.5" , "0.000+/-0.000" , 6.1
6830 , "PCCS1 353 G305.42-00.68 "  ,, 198.43292 , -63.4525 , 305.42007 , -0.68867 , "6885.2+/-770.9" , "1.5e+4+/-8691.1" , "2.1e+4+/-3987.4" , "5.2e+4+/-9462.6" , 0.8 , "Yes" , 79 , 2 , " " , "10.9+/-2.3" , "9.5+/-2" , "20+/-0.000" , 10.2
6831 , "PCCS1 353 G305.63+01.62 "  ,, 198.46958 , -61.13194 , 305.63838 , 1.62178 , "2.4e+4+/-721.6" , "6.5e+4+/-1.5e+4" , "6.7e+4+/-4709.8" , "1.9e+5+/-1.2e+4" , 0.8 , "Yes" , 54 , 2 , "PLCKERC353 G305.64+01.63" , "10.6+/-0.8" , "10.6+/-0.8" , "26+/-0.000" , 10.6
6832 , "PCCS1 353 G305.54+00.36 "  ,, 198.49958 , -62.39583 , 305.54218 , 0.36148 , "3.1e+4+/-1847" , "8.3e+4+/-1.5e+4" , "4.9e+4+/-2.1e+4" , "5.0e+4+/-6538" , 0.8 , "No" , 94 , 2 , "PLCKERC353 G305.52+00.35" , "5.9+/-0.8" , "5.2+/-0.7" , "132+/-0.000" , 5.5
6833 , "PCCS1 353 G334.22+79.52 "  ,, 198.5575 , 18.06944 , 334.22281 , 79.52877 , "297.9+/-58" , "234.2+/-101.2" , "185.7+/-42.8" , "-" , 0.8 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
6834 , "PCCS1 353 G100.24+78.20 "  ,, 198.59 , 37.89083 , 100.2491 , 78.2088 , "304.8+/-55.6" , "308.6+/-122.3" , "283.2+/-47.6" , "372.1+/-91.4" , 0.8 , "No" , 0 , 0 , " " , "6.5+/-1.7" , "5.6+/-1.4" , "62+/-0.000" , 6
6835 , "PCCS1 353 G305.59+00.46 "  ,, 198.59333 , -62.28667 , 305.59506 , 0.46635 , "1.1e+4+/-1213.5" , "3.0e+4+/-2.8e+4" , "3.5e+4+/-1.5e+4" , "-" , 0.8 , "Not available" , 93 , 2 , " " , "-" , "-" , "-" , -9.9
6836 , "PCCS1 353 G305.53-00.36 "  ,, 198.61458 , -63.12111 , 305.53049 , -0.3657 , "1.2e+4+/-1669.5" , "1.3e+4+/-1.5e+4" , "7209.9+/-5986.6" , "7330.2+/-6203.1" , 0.8 , "No" , 85 , 1 , " " , "4.6+/-4" , "4.4+/-3.9" , "124+/-0.000" , 4.5
6837 , "PCCS1 353 G305.56-00.01 "  ,, 198.61625 , -62.76667 , 305.56282 , -0.01279 , "5.2e+4+/-1733.6" , "1.2e+5+/-1.4e+4" , "8.8e+4+/-1.3e+4" , "1.4e+5+/-9692.2" , 0.8 , "Yes" , 93 , 2 , "PLCKERC353 G305.55-00.01" , "8.2+/-0.6" , "6.5+/-0.5" , "50+/-0.000" , 7.3
6838 , "PCCS1 353 G107.59+73.78 "  ,, 198.62 , 42.64667 , 107.59771 , 73.78846 , "311.5+/-56.9" , "240.5+/-100.2" , "315.6+/-37.9" , "448.8+/-77.2" , 0.8 , "No" , 0 , 0 , " " , "6.7+/-1.2" , "6.4+/-1.2" , "144+/-0.000" , 6.5
6839 , "PCCS1 353 G115.20+62.96 "  ,, 198.79917 , 53.80833 , 115.20652 , 62.96181 , "260.9+/-49.5" , "265.2+/-68.4" , "214.3+/-34.3" , "237.7+/-55.7" , 0.8 , "No" , 0 , 0 , " " , "8+/-2" , "6+/-1.5" , "76+/-0.000" , 6.9
6840 , "PCCS1 353 G305.68+00.13 "  ,, 198.85458 , -62.61194 , 305.6859 , 0.13141 , "1.2e+4+/-1789.4" , "3.7e+4+/-1.2e+4" , "2.3e+4+/-1.1e+4" , "2.0e+4+/-8467.8" , 0.8 , "No" , 93 , 2 , " " , "5.7+/-2.5" , "5.4+/-2.4" , "124+/-0.000" , 5.6
6841 , "PCCS1 353 G305.61-00.67 "  ,, 198.87292 , -63.42083 , 305.61878 , -0.67468 , "1.5e+4+/-806.1" , "2.2e+4+/-9589" , "2.8e+4+/-4096.4" , "6.7e+4+/-1.3e+4" , 0.8 , "Yes" , 80 , 2 , " " , "10.5+/-2.4" , "9.6+/-2.2" , "96+/-0.000" , 10.1
6842 , "PCCS1 353 G304.54-12.10 "  ,, 198.9325 , -74.90028 , 304.54719 , -12.10494 , "609+/-63.3" , "1203.6+/-167.4" , "1261.6+/-67.3" , "2345+/-119.8" , 0.8 , "Yes" , 7 , 1 , "PLCKERC353 G304.58-12.11" , "8.4+/-0.5" , "8+/-0.5" , "126+/-0.000" , 8.2
6843 , "PCCS1 353 G105.94+74.29 "  ,, 198.97042 , 42.01944 , 105.94524 , 74.29276 , "2184.5+/-53.9" , "3748.1+/-185.3" , "3197.7+/-99.4" , "4855.7+/-140.4" , 0.8 , "No" , 2 , 2 , "PLCKERC353 G106.01+74.29" , "7.1+/-0.2" , "6.2+/-0.2" , "66+/-0.000" , 6.6
6844 , "PCCS1 353 G303.99-17.85 "  ,, 199.10292 , -80.67833 , 303.99241 , -17.8582 , "1192.4+/-150.7" , "2585.1+/-1382.1" , "3589.1+/-500.9" , "2.1e+4+/-2174.8" , 0.8 , "Yes" , 17 , 1 , " " , "18.6+/-2.6" , "11.2+/-1.7" , "18+/-0.000" , 14.4
6845 , "PCCS1 353 G306.01+02.24 "  ,, 199.11792 , -60.47944 , 306.01354 , 2.2423 , "2559.4+/-356.7" , "3060.3+/-3319.1" , "3240.9+/-1478.1" , "4652.3+/-1916.9" , 0.8 , "No" , 29 , 0 , " " , "7.1+/-3.1" , "6.6+/-2.9" , "26+/-0.000" , 6.9
6846 , "PCCS1 353 G305.79-00.22 "  ,, 199.15875 , -62.95944 , 305.79117 , -0.22791 , "3.9e+4+/-1897.1" , "3.5e+4+/-2.3e+4" , "2.8e+4+/-8256.3" , "2.2e+4+/-9734.1" , 0.8 , "No" , 90 , 2 , " " , "4.6+/-2" , "4.4+/-2" , "92+/-0.000" , 4.5
6847 , "PCCS1 353 G305.81-00.09 "  ,, 199.1775 , -62.82278 , 305.81308 , -0.09263 , "3.0e+4+/-1601.7" , "3.7e+4+/-1.9e+4" , "4.0e+4+/-8399.7" , "9.0e+4+/-1.4e+4" , 0.8 , "Yes" , 92 , 1 , " " , "9.6+/-1.7" , "8+/-1.4" , "132+/-0.000" , 8.8
