_id , pccs1f30_name , other_name, RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
953 , "PCCS1 030 G347.46-12.46 "  ,, 272.48042 , -45.88444 , 347.45801 , -12.46 , "1292.1+/-125.5" , "1298.9+/-420.9" , "1103.4+/-57.7" , "1168.1+/-69.3" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G347.47-12.48" , "35.4+/-2.3" , "26.5+/-1.7" , "168+/-8.4" , 30.7
954 , "PCCS1 030 G034.61+11.85 "  ,, 273.02125 , 6.84556 , 34.614 , 11.849 , "1059.7+/-104.4" , "706.9+/-309.3" , "676.3+/-47.9" , "832+/-59.6" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G034.65+11.87" , "37.3+/-2.9" , "24.6+/-1.9" , "177.9+/-6.9" , 30.3
955 , "PCCS1 030 G044.19+16.23 "  ,, 273.02292 , 17.11361 , 44.19 , 16.23 , "692.6+/-102.8" , "288.6+/-287" , "36.1+/-41.9" , "606.7+/-64" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G044.13+16.23" , "55.6+/-6.5" , "24.4+/-2.9" , "167.5+/-4.7" , 36.9
956 , "PCCS1 030 G012.80-00.16 "  ,, 273.51708 , -17.91833 , 12.796 , -0.162 , "5.6e+4+/-3194.7" , "1.3e+5+/-2.3e+4" , "1.1e+5+/-2641.6" , "3.1e+5+/-7171.7" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G012.83-00.14" , "93.3+/-3.5" , "42.8+/-1.4" , "174.1+/-1.1" , 63.2
957 , "PCCS1 030 G014.45-00.03 "  ,, 274.22292 , -16.39806 , 14.454 , -0.03 , "2.8e+4+/-3245.3" , "8.5e+4+/-5.1e+4" , "5.1e+5+/-3307.5" , "3.4e+5+/-5.6e+4" , 1.8 , "Yes" , 0 , 1 , " " , "99.8+/-10.5" , "40.8+/-8.5" , "45.2+/-6.9" , 63.8
958 , "PCCS1 030 G018.55+01.93 "  ,, 274.44375 , -11.86472 , 18.547 , 1.932 , "3.3e+4+/-3725.9" , "1.2e+5+/-9960.2" , "9.4e+4+/-1508.6" , "1.9e+5+/-2563" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G018.59+01.92" , "62.2+/-1.1" , "43.1+/-0.8" , "2.5+/-1.5" , 51.8
959 , "PCCS1 030 G017.00+00.84 "  ,, 274.68042 , -13.73861 , 17.005 , 0.842 , "7.0e+4+/-4055.2" , "1.4e+5+/-1.6e+4" , "1.1e+5+/-1919.8" , "1.4e+5+/-3127" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G017.00+00.84" , "41.5+/-1.1" , "37.1+/-1" , "146.4+/-8.2" , 39.2
960 , "PCCS1 030 G330.88-20.79 "  ,, 274.96958 , -63.74417 , 330.88199 , -20.787 , "1016.9+/-119.8" , "1133.8+/-290.6" , "1087.6+/-40.7" , "1118.6+/-58.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G330.86-20.76" , "34.3+/-2" , "31.4+/-1.8" , "146.4+/-24.2" , 32.8
961 , "PCCS1 030 G339.21-17.81 "  ,, 275.005 , -55.33917 , 339.21301 , -17.812 , "521+/-113.9" , "375.4+/-282" , "266.4+/-43.6" , "748.2+/-70.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G339.16-17.83" , "62.9+/-2.2" , "25.6+/-3" , "153.6+/-4.1" , 40.1
962 , "PCCS1 030 G015.06-00.70 "  ,, 275.13917 , -16.17917 , 15.063 , -0.701 , "4.6e+5+/-3948" , "5.4e+5+/-4.9e+4" , "5.1e+5+/-3307.5" , "5.4e+5+/-5316.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G015.05-00.70" , "38.2+/-0.4" , "30.5+/-0.3" , "154.1+/-1.8" , 34.1
963 , "PCCS1 030 G085.73+26.11 "  ,, 275.98042 , 56.84611 , 85.729 , 26.107 , "1413.4+/-87.1" , "1308.3+/-219.7" , "1341.6+/-27.3" , "1424.1+/-40.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G085.72+26.08" , "37.5+/-1.2" , "28.7+/-0.9" , "36.8+/-4.3" , 32.8
964 , "PCCS1 030 G039.44+10.90 "  ,, 275.985 , 10.675 , 39.436 , 10.903 , "635.8+/-109.7" , "753+/-292.5" , "-" , "712.2+/-63.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G039.48+10.91" , "48.9+/-4.8" , "26.3+/-2.6" , "161.5+/-5.5" , 35.8
965 , "PCCS1 030 G018.18-00.28 "  ,, 276.27 , -13.23194 , 18.179 , -0.284 , "1.7e+4+/-3537.1" , "5.2e+4+/-2.2e+4" , "8.7e+4+/-2130.6" , "1.1e+5+/-7061.7" , 1.8 , "Yes" , 0 , 0 , " " , "86.2+/-4" , "35+/-3.2" , "177.3+/-3" , 54.9
966 , "PCCS1 030 G018.94-00.29 "  ,, 276.63667 , -12.55889 , 18.941 , -0.286 , "3.4e+4+/-4439.5" , "1.1e+5+/-2.0e+4" , "8.7e+4+/-2130.6" , "3.7e+5+/-9910.6" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G018.95-00.36" , "106.2+/-4.8" , "53.2+/-2.3" , "178+/-1.3" , 75.2
967 , "PCCS1 030 G020.73-00.05 "  ,, 277.27125 , -10.86444 , 20.73 , -0.048 , "1.8e+4+/-2955.1" , "4.2e+4+/-1.7e+4" , "5.5e+4+/-2644.1" , "1.1e+5+/-4705.6" , 1.8 , "Yes" , 0 , 1 , " " , "93.6+/-6.2" , "37.9+/-2.3" , "0.4+/-2" , 59.5
968 , "PCCS1 030 G077.23+23.50 "  ,, 277.38458 , 48.74639 , 77.226 , 23.503 , "2878.7+/-89.8" , "3146.5+/-249.9" , "2986.1+/-33.9" , "3118+/-35.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G077.20+23.49" , "36.5+/-0.5" , "29.4+/-0.4" , "176+/-2.2" , 32.8
969 , "PCCS1 030 G036.20+07.60 "  ,, 277.555 , 6.34556 , 36.198 , 7.595 , "1026.2+/-121.7" , "779.2+/-382.4" , "663.8+/-54.1" , "838.5+/-67.1" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G036.19+07.62" , "38.4+/-3.3" , "24.1+/-2.1" , "169.4+/-6.9" , 30.4
970 , "PCCS1 030 G350.11-15.20 "  ,, 277.55958 , -44.69222 , 350.11499 , -15.204 , "632.5+/-116" , "885+/-407.7" , "701.4+/-47.1" , "1092.6+/-77.6" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G350.09-15.23" , "49.9+/-4.1" , "32.4+/-2.7" , "106+/-6.6" , 40.2
971 , "PCCS1 030 G028.79+03.48 "  ,, 277.86958 , -2.08889 , 28.791 , 3.482 , "3.0e+4+/-1698.6" , "3.8e+4+/-1246.2" , "3.6e+4+/-186.7" , "4.1e+4+/-186.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G028.77+03.46" , "40.7+/-0.2" , "32+/-0.2" , "155.2+/-0.8" , 36.1
972 , "PCCS1 030 G057.01+16.34 "  ,, 278.17417 , 28.47472 , 57.015 , 16.338 , "535+/-98.3" , "222.6+/-262.1" , "311.3+/-36.5" , "246.6+/-36.3" , 1.8 , "No" , 0 , 2 , " " , "32.3+/-5" , "17.8+/-2.7" , "156.9+/-9.5" , 24
973 , "PCCS1 030 G043.44+10.41 "  ,, 278.19375 , 14.00917 , 43.445 , 10.406 , "430.8+/-100" , "957.5+/-354.7" , "341+/-46.3" , "1296.1+/-95" , 1.8 , "No" , 0 , 2 , " " , "65.2+/-6" , "36.6+/-3.5" , "23.5+/-5" , 48.8
974 , "PCCS1 030 G076.03+22.53 "  ,, 278.34417 , 47.42806 , 76.033 , 22.532 , "383.1+/-90.4" , "452.2+/-299.1" , "1817.4+/-66" , "263.8+/-47.2" , 1.8 , "No" , 0 , 1 , " " , "29.1+/-5.5" , "22.4+/-4.2" , "139.2+/-27.8" , 25.6
975 , "PCCS1 030 G012.15-05.69 "  ,, 278.39125 , -21.06333 , 12.153 , -5.692 , "4382.9+/-226.1" , "5455.9+/-839.8" , "4762.1+/-111.2" , "5260.2+/-148.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G012.16-05.72" , "39+/-1.2" , "30.6+/-1" , "141.7+/-4.7" , 34.5
976 , "PCCS1 030 G336.39-20.89 "  ,, 278.63417 , -58.90306 , 336.39001 , -20.891 , "519+/-105" , "836+/-276.3" , "710.2+/-44.8" , "3471.9+/-271.6" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G336.46-20.89" , "109.3+/-12.8" , "57.9+/-6.8" , "109.2+/-3.6" , 79.5
977 , "PCCS1 030 G023.36-00.19 "  ,, 278.6375 , -8.59583 , 23.364 , -0.193 , "3.3e+4+/-2969.3" , "1.3e+5+/-2.8e+4" , "1.0e+5+/-3821.5" , "-" , 1.8 , "Not available" , 0 , 2 , "PLCKERC030 G023.37-00.21" , "-" , "-" , "-" , -9.9
978 , "PCCS1 030 G061.30+17.47 "  ,, 278.73 , 32.7 , 61.298 , 17.474 , "797+/-98.2" , "875+/-241.8" , "852.4+/-36.1" , "1403.8+/-68" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G061.29+17.48" , "65.6+/-3.8" , "30.7+/-1.8" , "166+/-2.4" , 44.9
979 , "PCCS1 030 G024.60-00.04 "  ,, 279.07583 , -7.42333 , 24.605 , -0.039 , "2.1e+4+/-1527.2" , "1.2e+5+/-3.2e+4" , "9.7e+4+/-4035.2" , "-" , 1.8 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
980 , "PCCS1 030 G323.73-24.47 "  ,, 279.43333 , -71.11306 , 323.72601 , -24.47 , "1243.6+/-103.9" , "1799.7+/-298.3" , "1485.8+/-41.4" , "2346.4+/-72.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G323.64-24.45" , "51.7+/-1.9" , "36.9+/-1.4" , "164.6+/-3.7" , 43.7
981 , "PCCS1 030 G025.45-00.16 "  ,, 279.57625 , -6.73083 , 25.448 , -0.162 , "2.8e+4+/-1842.7" , "1.0e+5+/-3.3e+4" , "9.7e+4+/-4035.2" , "-" , 1.8 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
982 , "PCCS1 030 G026.67-00.11 "  ,, 280.09375 , -5.61556 , 26.675 , -0.108 , "8467.1+/-1794.9" , "8.1e+4+/-2.5e+4" , "8.5e+4+/-3825.7" , "-" , 1.8 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
983 , "PCCS1 030 G027.28+00.02 "  ,, 280.25583 , -5.01611 , 27.282 , 0.023 , "1.4e+4+/-1902.9" , "7.2e+4+/-2.2e+4" , "7.5e+4+/-2810.1" , "1.8e+5+/-7768.7" , 1.8 , "Yes" , 0 , 1 , " " , "100.4+/-4.2" , "40.2+/-2.5" , "177.4+/-1.9" , 63.6
984 , "PCCS1 030 G111.47+27.08 "  ,, 280.4825 , 79.79861 , 111.468 , 27.085 , "1200.6+/-92.5" , "1105.5+/-190.3" , "1141.8+/-29.5" , "1116.1+/-42.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G111.46+27.09" , "35.9+/-1.5" , "28.3+/-1.2" , "146.4+/-6.6" , 31.9
985 , "PCCS1 030 G028.56+00.07 "  ,, 280.80333 , -3.86306 , 28.557 , 0.065 , "2.6e+4+/-3176.8" , "1.0e+5+/-2.3e+4" , "5.7e+4+/-6492" , "-" , 1.8 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
986 , "PCCS1 030 G029.90-00.11 "  ,, 281.57292 , -2.74556 , 29.902 , -0.108 , "2.4e+4+/-2371.1" , "1.3e+5+/-3.3e+4" , "2.4e+5+/-3859.9" , "-" , 1.8 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
987 , "PCCS1 030 G030.78-00.03 "  ,, 281.90958 , -1.92694 , 30.784 , -0.034 , "1.1e+5+/-2620.4" , "2.8e+5+/-3.3e+4" , "2.4e+5+/-3859.9" , "5.9e+5+/-9684.5" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G030.77-00.02" , "79.1+/-1.9" , "44.1+/-1.1" , "171.3+/-1.1" , 59.1
988 , "PCCS1 030 G062.14+14.66 "  ,, 282.18458 , 32.37806 , 62.137 , 14.657 , "457.8+/-108.3" , "230.2+/-403" , "352.6+/-40.3" , "500.7+/-58.2" , 1.8 , "No" , 0 , 2 , " " , "54.7+/-5.7" , "22.5+/-3" , "144.1+/-4.9" , 35.1
989 , "PCCS1 030 G097.50+25.03 "  ,, 282.34625 , 67.09778 , 97.497 , 25.033 , "2677.5+/-77.2" , "2522.7+/-320.5" , "2550+/-32.1" , "2432.6+/-48.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G097.46+25.04" , "31.9+/-0.7" , "30.3+/-0.7" , "91.6+/-15.7" , 31.1
990 , "PCCS1 030 G060.35+13.72 "  ,, 282.3825 , 30.41444 , 60.347 , 13.723 , "523.7+/-102.8" , "335.1+/-279.1" , "157.5+/-39.5" , "557.9+/-58.5" , 1.8 , "No" , 0 , 2 , " " , "48.4+/-5.6" , "26.5+/-3.1" , "158+/-6.7" , 35.8
991 , "PCCS1 030 G058.59+12.68 "  ,, 282.68708 , 28.42694 , 58.591 , 12.675 , "764.5+/-107.2" , "1214.6+/-270.6" , "1060.1+/-49.4" , "1656.4+/-76.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G058.61+12.70" , "54+/-3.1" , "37.3+/-2.2" , "3.1+/-5.2" , 44.9
992 , "PCCS1 030 G033.39-00.03 "  ,, 283.09667 , 0.39083 , 33.388 , -0.033 , "1.4e+4+/-2572.2" , "6.5e+4+/-1.8e+4" , "5.3e+4+/-2273.1" , "1.5e+5+/-6081.6" , 1.8 , "Yes" , 0 , 1 , " " , "96.9+/-3.8" , "38.8+/-2.3" , "174.5+/-1.9" , 61.3
993 , "PCCS1 030 G078.55+19.92 "  ,, 283.1325 , 48.88139 , 78.548 , 19.921 , "438.5+/-96.8" , "-" , "349.6+/-28.8" , "111.8+/-24" , 1.8 , "No" , 0 , 2 , " " , "31.7+/-7.1" , "16.1+/-3.6" , "164.9+/-12" , 22.6
994 , "PCCS1 030 G034.20+00.15 "  ,, 283.30167 , 1.19472 , 34.197 , 0.151 , "2.2e+4+/-1968.7" , "6.4e+4+/-2.9e+4" , "5.3e+4+/-2273.1" , "2.0e+5+/-8892.1" , 1.8 , "Yes" , 0 , 1 , " " , "108.3+/-7.6" , "44.1+/-2.9" , "7.5+/-1.9" , 69.1
995 , "PCCS1 030 G035.59+00.00 "  ,, 284.06958 , 2.36306 , 35.587 , 0.001 , "1.2e+4+/-1249.7" , "4.7e+4+/-1.3e+4" , "5.2e+4+/-2088.5" , "1.3e+5+/-6956.2" , 1.8 , "Yes" , 0 , 1 , " " , "108.3+/-5.9" , "43.7+/-3.4" , "172.8+/-2.3" , 68.8
996 , "PCCS1 030 G040.52+02.51 "  ,, 284.085 , 7.8925 , 40.517 , 2.508 , "8206.3+/-815.9" , "1.1e+4+/-1914" , "1.0e+4+/-251.4" , "1.2e+4+/-354.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G040.55+02.59" , "41.7+/-1.4" , "32.2+/-1.1" , "138.7+/-4.5" , 36.7
997 , "PCCS1 030 G034.71-00.48 "  ,, 284.09708 , 1.36472 , 34.711 , -0.479 , "2.0e+4+/-1961.6" , "5.1e+4+/-2.5e+4" , "5.3e+4+/-2273.1" , "2.0e+5+/-1.9e+4" , 1.8 , "Yes" , 0 , 1 , " " , "102.7+/-11.9" , "67.6+/-8.9" , "47.1+/-5.6" , 83.3
998 , "PCCS1 030 G010.95-12.66 "  ,, 284.66833 , -25.14917 , 10.951 , -12.663 , "564+/-120.3" , "520.3+/-333.7" , "442.9+/-47.3" , "-" , 1.8 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
999 , "PCCS1 030 G035.58-00.84 "  ,, 284.81292 , 1.97306 , 35.579 , -0.838 , "5316.2+/-1246.7" , "5140.1+/-2.8e+4" , "5.2e+4+/-2088.5" , "-" , 1.8 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
1000 , "PCCS1 030 G037.90-00.20 " ,, 285.30792 , 4.33417 , 37.905 , -0.198 , "1.3e+4+/-1306.1" , "8.0e+4+/-2.1e+4" , "7.1e+4+/-1768.8" , "3.0e+5+/-9095.8" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G037.69-00.04" , "100.2+/-4.7" , "57.3+/-2.7" , "3.9+/-1.6" , 75.8
1001 , "PCCS1 030 G035.19-01.71 " ,, 285.415 , 1.22444 , 35.188 , -1.715 , "1.6e+4+/-1680" , "2.5e+4+/-9277.6" , "2.7e+4+/-2482.6" , "1.7e+4+/-1782.2" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G035.20-01.71" , "33.9+/-3.8" , "30.3+/-3.4" , "80+/-36.8" , 32.1
1002 , "PCCS1 030 G327.76-26.01 " ,, 285.64958 , -67.8025 , 327.759 , -26.012 , "499.3+/-111.3" , "603.9+/-318.2" , "547.9+/-42.9" , "1732.2+/-123.7" , 1.8 , "Yes" , 0 , 2 , " " , "97.9+/-2.2" , "39.6+/-3.7" , "54.2+/-3" , 62.3
1003 , "PCCS1 030 G063.01+11.75 " ,, 285.73375 , 31.9775 , 63.013 , 11.749 , "631+/-105.2" , "1111.9+/-282.5" , "956.8+/-42.1" , "1530.8+/-76" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G062.98+11.78" , "48.3+/-3.1" , "43+/-2.8" , "69.7+/-17.5" , 45.6
1004 , "PCCS1 030 G036.32-01.63 " ,, 285.85917 , 2.26528 , 36.317 , -1.634 , "5819.8+/-1382" , "5832.7+/-1.0e+4" , "2127.4+/-2231.4" , "1799.7+/-967.2" , 1.8 , "No" , 0 , 0 , " " , "20.2+/-11.2" , "20+/-11.2" , "14.6+/-123.9" , 20.1
1005 , "PCCS1 030 G039.28-00.25 " ,, 285.98375 , 5.53611 , 39.282 , -0.246 , "9945+/-993.3" , "4.0e+4+/-7756" , "6.0e+4+/-2024.9" , "-" , 1.8 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
1006 , "PCCS1 030 G041.10-00.21 " ,, 286.78667 , 7.16444 , 41.095 , -0.207 , "1.4e+4+/-1520.5" , "3.8e+4+/-1.0e+4" , "3.2e+4+/-1103.1" , "-" , 1.8 , "Not available" , 0 , 2 , "PLCKERC030 G041.11-00.18" , "-" , "-" , "-" , -9.9
1007 , "PCCS1 030 G043.18-00.03 " ,, 287.59458 , 9.09417 , 43.176 , -0.027 , "5.8e+4+/-1091.2" , "9.0e+4+/-9938.2" , "8.1e+4+/-1146.3" , "1.3e+5+/-2128.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G043.19-00.01" , "61.9+/-1.2" , "36.1+/-0.7" , "166.2+/-1.1" , 47.2
1008 , "PCCS1 030 G016.87-13.21 " ,, 287.78042 , -20.11694 , 16.869 , -13.21 , "2617.8+/-128.4" , "2585.1+/-283.7" , "2626.8+/-43.8" , "2657.1+/-56.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G016.87-13.21" , "38.2+/-0.9" , "27.6+/-0.6" , "161+/-2.6" , 32.5
1009 , "PCCS1 030 G069.10+12.36 " ,, 288.10458 , 37.63417 , 69.098 , 12.357 , "508.9+/-98.7" , "419.4+/-232.8" , "33.3+/-38.9" , "617.1+/-66.3" , 1.8 , "No" , 0 , 2 , " " , "71.8+/-5.2" , "29.4+/-4" , "148.3+/-4.8" , 46
1010 , "PCCS1 030 G045.40+00.09 " ,, 288.5375 , 11.11722 , 45.399 , 0.087 , "1.4e+4+/-1712.9" , "2.9e+4+/-7041.3" , "3.0e+4+/-885.1" , "8.3e+4+/-2509.2" , 1.8 , "Yes" , 0 , 1 , " " , "85.1+/-4" , "46.6+/-2.2" , "5.9+/-1.9" , 63
1011 , "PCCS1 030 G046.53-00.18 " ,, 289.31792 , 11.99083 , 46.528 , -0.183 , "5987.3+/-1349.3" , "2.4e+4+/-5770.8" , "3.0e+4+/-885.1" , "-" , 1.8 , "Not available" , 0 , 2 , "PLCKERC030 G046.50-00.20" , "-" , "-" , "-" , -9.9
1012 , "PCCS1 030 G086.48+18.46 " ,, 289.55042 , 55.42333 , 86.476 , 18.457 , "364.9+/-71.7" , "184.2+/-130.9" , "85.9+/-24" , "364.5+/-35" , 1.8 , "No" , 0 , 2 , " " , "50.4+/-5.3" , "23.1+/-2.5" , "114.7+/-4.6" , 34.1
1013 , "PCCS1 030 G049.36-00.37 " ,, 290.84833 , 14.4025 , 49.357 , -0.366 , "1.2e+5+/-1068.7" , "2.7e+5+/-1.5e+4" , "2.2e+5+/-2799.3" , "3.6e+5+/-4056.4" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G049.36-00.39" , "59+/-0.8" , "36.5+/-0.5" , "173.9+/-0.9" , 46.4
1014 , "PCCS1 030 G017.16-16.25 " ,, 290.87292 , -21.09583 , 17.155 , -16.253 , "2274.5+/-140.9" , "2420+/-368.2" , "2231.9+/-52" , "2577.3+/-68.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G017.15-16.25" , "39.1+/-1.2" , "29.1+/-0.9" , "152+/-3.6" , 33.7
1015 , "PCCS1 030 G066.32+08.32 " ,, 291.09292 , 33.40083 , 66.315 , 8.315 , "557.1+/-104.1" , "545.9+/-277.2" , "464.4+/-41.8" , "516+/-50.4" , 1.8 , "No" , 0 , 0 , " " , "34.6+/-3.7" , "28.8+/-3.1" , "173.5+/-21.7" , 31.5
1016 , "PCCS1 030 G051.97+00.68 " ,, 291.175 , 17.19417 , 51.965 , 0.678 , "6342.4+/-874.4" , "8592.9+/-1.1e+4" , "2.7e+4+/-1099.5" , "9008.6+/-1714.3" , 1.8 , "No" , 0 , 0 , " " , "56.8+/-8.9" , "23.3+/-5.2" , "153.5+/-8.3" , 36.4
1017 , "PCCS1 030 G009.35-19.60 " ,, 291.20792 , -29.23917 , 9.345 , -19.602 , "1.5e+4+/-111.2" , "1.6e+4+/-428.4" , "1.5e+4+/-56.9" , "1.6e+4+/-66" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G009.31-19.57" , "37.5+/-0.2" , "29.2+/-0.1" , "153.3+/-0.7" , 33.1
1018 , "PCCS1 030 G051.11+00.06 " ,, 291.31583 , 16.14583 , 51.106 , 0.062 , "1.5e+4+/-1280" , "3.3e+4+/-5796.9" , "3.4e+4+/-5907.7" , "5.2e+4+/-1014.4" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G051.10+00.03" , "61.6+/-1.6" , "40.4+/-1.1" , "170.3+/-1.8" , 49.9
1019 , "PCCS1 030 G092.75+19.47 " ,, 291.84417 , 61.32444 , 92.752 , 19.473 , "637.2+/-88.3" , "467.9+/-264.6" , "456.5+/-33.1" , "489.7+/-39.5" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G092.75+19.48" , "31.8+/-2.7" , "25.8+/-2.2" , "88.4+/-15.7" , 28.7
1020 , "PCCS1 030 G105.62+23.55 " ,, 291.91 , 73.96389 , 105.619 , 23.551 , "4597.4+/-89.7" , "5045.6+/-207.8" , "4798.4+/-38.4" , "5122.1+/-40.9" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G105.63+23.54" , "35+/-0.3" , "31.6+/-0.3" , "14.3+/-3.2" , 33.3
1021 , "PCCS1 030 G066.08+07.15 " ,, 292.19292 , 32.66 , 66.08 , 7.155 , "460.9+/-104" , "686.1+/-313.8" , "464.4+/-41.8" , "1615.2+/-106" , 1.8 , "Yes" , 0 , 0 , " " , "87.9+/-8.2" , "36.2+/-3.1" , "97.6+/-2.8" , 56.4
1022 , "PCCS1 030 G053.32+00.14 " ,, 292.34625 , 18.12944 , 53.319 , 0.142 , "7185.6+/-1455.9" , "2.4e+4+/-7619.2" , "2.1e+4+/-643" , "-" , 1.8 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
1023 , "PCCS1 030 G052.25-00.62 " ,, 292.51125 , 16.82194 , 52.247 , -0.623 , "5495.8+/-894.5" , "1.1e+4+/-9040.4" , "2.6e+4+/-800.2" , "2.1e+4+/-2147.7" , 1.8 , "No" , 0 , 0 , " " , "71.5+/-9.6" , "34.3+/-4.5" , "175.8+/-5.3" , 49.5
1024 , "PCCS1 030 G054.10-00.05 " ,, 292.91875 , 18.72806 , 54.105 , -0.047 , "5489.8+/-587.6" , "2.2e+4+/-4697.2" , "2.1e+4+/-643" , "-" , 1.8 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
1025 , "PCCS1 030 G352.79-25.93 " ,, 293.14542 , -45.67806 , 352.78601 , -25.929 , "510.5+/-115.1" , "639.6+/-367.4" , "646.1+/-46.9" , "857.1+/-79.3" , 1.8 , "No" , 0 , 2 , " " , "46.9+/-4.9" , "29.1+/-3.1" , "163.1+/-7.6" , 37
1026 , "PCCS1 030 G103.16+22.28 " ,, 293.64708 , 71.41556 , 103.157 , 22.279 , "371.4+/-82.9" , "693.3+/-236.2" , "408.6+/-33" , "-" , 1.8 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
1027 , "PCCS1 030 G359.14-25.40 " ,, 294.34917 , -39.995 , 359.14001 , -25.397 , "963.2+/-116.7" , "411.8+/-478.3" , "520+/-45.2" , "505.8+/-50.8" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G359.21-25.34" , "36.2+/-3.9" , "20.8+/-2.2" , "166.5+/-7.1" , 27.5
1028 , "PCCS1 030 G057.66+00.25 " ,, 294.48917 , 21.98167 , 57.664 , 0.247 , "2016.4+/-350.2" , "8331+/-3085" , "7317.5+/-318.1" , "-" , 1.8 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
1029 , "PCCS1 030 G332.72-29.41 " ,, 294.89208 , -63.7325 , 332.724 , -29.407 , "679.7+/-117.6" , "831.7+/-346.2" , "345.1+/-46.5" , "1010.6+/-72.7" , 1.8 , "No" , 0 , 2 , "PLCKERC030 G332.75-29.35" , "45+/-3.7" , "33.3+/-2.8" , "40.4+/-9.7" , 38.7
1030 , "PCCS1 030 G326.58-29.61 " ,, 295.2575 , -69.08 , 326.58099 , -29.614 , "666.7+/-101.9" , "754.6+/-322.5" , "605.8+/-42.1" , "1477.1+/-88" , 1.8 , "Yes" , 0 , 2 , " " , "79.7+/-1.3" , "32+/-2.5" , "19.5+/-2.6" , 50.5
1031 , "PCCS1 030 G083.49+13.24 " ,, 295.52125 , 50.66944 , 83.492 , 13.242 , "354.5+/-84.3" , "590.8+/-207.7" , "514.8+/-31.5" , "774.1+/-58" , 1.8 , "No" , 0 , 0 , " " , "60.6+/-5.4" , "31.5+/-2.8" , "93.1+/-4.4" , 43.7
1032 , "PCCS1 030 G059.44-00.16 " ,, 295.82792 , 23.32694 , 59.444 , -0.163 , "6126.6+/-386.4" , "2.0e+4+/-3969.8" , "1.7e+4+/-342.9" , "3.7e+4+/-771.5" , 1.8 , "Yes" , 0 , 2 , "PLCKERC030 G059.40-00.25" , "63.8+/-1.9" , "48.2+/-1.5" , "175.3+/-2.9" , 55.4
