_id , ercsc70_name , other_name , RA , Dec , LII , BII , flux density +/- err (mJy) , Detected flux +/- err (mJy) , PSF flux +/- err (mJy) , Gaussian fit flux +/- err (mJy) , PositionError (arcmin) , CMB subtracted , Extended , N. of observations , Reliability +/- err
211 , "PLCKERC070 G175.71+44.81" ,, 140.24458 , 44.68667 , 175.71639 , 44.81721 , "1811.8+/-152" , "1701.06+/-137.3" , "1864.4+/-106.32" , "1898.6+/-253.99" , 0.996 , 0 , 0 , 5 , "0.982+/-0.044"
212 , "PLCKERC070 G255.06+16.47" ,, 140.36625 , -26.30722 , 255.06551 , 16.47923 , "860+/-133" , "880.26+/-122.6" , "933.2+/-93.26" , "1724.4+/-347.61" , 0.87 , 0 , 0 , 6 , "0.931+/-0.044"
213 , "PLCKERC070 G152.20+40.98" ,, 140.39 , 62.26472 , 152.20217 , 40.98885 , "809.1+/-131" , "825.67+/-132.8" , "874.5+/-98.95" , "746.6+/-204.59" , 0.87 , 0 , 0 , 4 , "0.885+/-0.043"
214 , "PLCKERC070 G273.99-01.14" ,, 141.09833 , -51.98389 , 273.99606 , -1.14487 , "2.3e+4+/-308" , "2.02e+4+/-156.7" , "2.2e+4+/-152.27" , "2.4e+4+/-245.75" , 0.87 , 0 , 0 , 6 , "1+/-0.045"
215 , "PLCKERC070 G183.72+46.15" ,, 141.74792 , 39.03056 , 183.72068 , 46.15252 , "5610.2+/-155" , "5636.77+/-151.4" , "5728.9+/-107.6" , "5461.8+/-238.47" , 0.996 , 0 , 0 , 4 , "1+/-0.046"
216 , "PLCKERC070 G251.65+21.41" ,, 141.96625 , -20.59861 , 251.65252 , 21.41143 , "1131.5+/-133" , "1205.88+/-123.7" , "1212.1+/-89.81" , "1165+/-202.99" , 0.87 , 0 , 0 , 5 , "0.97+/-0.045"
217 , "PLCKERC070 G250.22+24.04" ,, 143.10958 , -17.85861 , 250.2294 , 24.04789 , "838.8+/-139" , "634.29+/-122.5" , "702.8+/-90.98" , "1821.7+/-548.91" , 0.87 , 2 , 1 , 6 , "0.821+/-0.072"
218 , "PLCKERC070 G236.56+38.70" ,, 147.22083 , 0.38722 , 236.56231 , 38.70685 , "718.9+/-135" , "670.04+/-133.6" , "702.2+/-101.84" , "610+/-203.24" , 0.87 , 1 , 0 , 5 , "0.823+/-0.071"
219 , "PLCKERC070 G180.95+50.30" ,, 147.26167 , 40.68361 , 180.95582 , 50.30621 , "1176.8+/-155" , "919.15+/-136.7" , "1168.4+/-105.99" , "1369.5+/-297.74" , 0.996 , 0 , 0 , 5 , "0.868+/-0.042"
220 , "PLCKERC070 G141.39+40.55" ,, 148.95625 , 69.69167 , 141.39982 , 40.5565 , "849.5+/-136" , "870.81+/-120.7" , "881.2+/-95.28" , "809.1+/-191.56" , 0.87 , 0 , 0 , 5 , "0.874+/-0.042"
221 , "PLCKERC070 G205.49+50.96" ,, 149.18833 , 25.26194 , 205.49353 , 50.96634 , "859.4+/-144" , "850.82+/-135" , "921.3+/-103.31" , "872.5+/-276.33" , 0.87 , 0 , 0 , 4 , "0.873+/-0.042"
222 , "PLCKERC070 G281.01-01.53" ,, 149.77542 , -56.88806 , 281.01393 , -1.53875 , "7361.9+/-367" , "5841.07+/-355.7" , "6724.6+/-196.23" , "8595.3+/-449.39" , 0.996 , 0 , 0 , 3 , "0.997+/-0.044"
223 , "PLCKERC070 G277.90+04.35" ,, 151.52583 , -50.30472 , 277.9049 , 4.35698 , "1038.2+/-120" , "1020.92+/-141.1" , "1090.1+/-87.11" , "1193.2+/-230.85" , 0.87 , 0 , 0 , 5 , "0.919+/-0.043"
224 , "PLCKERC070 G281.99-01.15" ,, 151.63542 , -57.16722 , 281.99272 , -1.15779 , "2.9e+4+/-1177" , "1.81e+4+/-363.3" , "2.4e+4+/-530.44" , "3.2e+4+/-1194.64" , 0.996 , 0 , 0 , 3 , "1+/-0.046"
225 , "PLCKERC070 G283.93-00.89" ,, 154.90375 , -58.05833 , 283.93999 , -0.8985 , "2.2e+4+/-1927" , "5883.99+/-348.4" , "1.8e+4+/-844.16" , "4.2e+4+/-1.66e+4" , 0.996 , 0 , 1 , 3 , "0.995+/-0.046"
226 , "PLCKERC070 G284.28-00.33" ,, 156.02542 , -57.77722 , 284.28935 , -0.33993 , "1.5e+5+/-3013" , "8.57e+4+/-663" , "1.3e+5+/-2154.54" , "1.8e+5+/-1723.57" , 0.996 , 0 , 0 , 3 , "1+/-0.046"
227 , "PLCKERC070 G285.24-00.05" ,, 157.845 , -58.03222 , 285.24689 , -0.05272 , "1.4e+4+/-457" , "1.05e+4+/-663" , "1.4e+4+/-239.54" , "1.5e+4+/-512.76" , 0.996 , 0 , 0 , 3 , "0.999+/-0.045"
228 , "PLCKERC070 G177.37+58.36" ,, 158.26083 , 41.27611 , 177.3748 , 58.36202 , "1536.3+/-145" , "1397.22+/-131" , "1551.6+/-101.1" , "1437.1+/-218.13" , 0.87 , 0 , 0 , 4 , "0.981+/-0.044"
229 , "PLCKERC070 G147.76+49.14" ,, 158.53625 , 60.83694 , 147.76782 , 49.1436 , "748+/-132" , "611.52+/-117.4" , "782.6+/-100.68" , "1252.6+/-349.28" , 0.87 , 1 , 0 , 5 , "0.838+/-0.059"
230 , "PLCKERC070 G270.95+24.83" ,, 159.31042 , -29.57639 , 270.9524 , 24.83528 , "1062.9+/-112" , "1082.11+/-124" , "1147.1+/-88.82" , "1117.9+/-196.45" , 0.87 , 0 , 0 , 5 , "0.955+/-0.044"
231 , "PLCKERC070 G286.21-00.17" ,, 159.31875 , -58.61806 , 286.21031 , -0.17177 , "1.8e+4+/-753" , "7257.24+/-656" , "1.5e+4+/-419.47" , "2.3e+4+/-1103.32" , 0.996 , 0 , 0 , 2 , "0.994+/-0.046"
232 , "PLCKERC070 G287.49-00.62" ,, 161.09458 , -59.62833 , 287.49472 , -0.62006 , "1.5e+5+/-6631" , "3.40e+4+/-670.1" , "1.2e+5+/-5137.82" , "2.6e+5+/-8357.94" , 0.996 , 0 , 1 , 3 , "1+/-0.047"
233 , "PLCKERC070 G289.06-00.33" ,, 164.13958 , -60.08028 , 289.06415 , -0.33878 , "1.1e+4+/-333" , "8056.36+/-649.2" , "9855.8+/-243.12" , "1.2e+4+/-565.05" , 0.996 , 0 , 0 , 3 , "0.982+/-0.044"
234 , "PLCKERC070 G135.93+43.92" ,, 164.26708 , 70.20528 , 135.93517 , 43.92215 , "1106.5+/-126" , "1199.57+/-122.7" , "1238.5+/-96.69" , "1309.1+/-218.72" , 0.87 , 0 , 0 , 6 , "0.975+/-0.044"
235 , "PLCKERC070 G127.98+34.76" ,, 164.545 , 81.22417 , 127.98533 , 34.76293 , "773.9+/-115" , "715.06+/-113.7" , "857.3+/-85.07" , "818.9+/-189.08" , 0.87 , 0 , 0 , 7 , "0.882+/-0.043"
236 , "PLCKERC070 G251.49+52.77" ,, 164.61583 , 1.57194 , 251.4952 , 52.77283 , "4271.6+/-143" , "4078.35+/-134.6" , "4255.8+/-93.8" , "4374.9+/-226.8" , 0.87 , 0 , 0 , 6 , "1+/-0.046"
237 , "PLCKERC070 G289.74-01.16" ,, 164.68083 , -61.11306 , 289.74278 , -1.16135 , "2.1e+4+/-1337" , "5218.38+/-476.8" , "1.6e+4+/-715.16" , "4.3e+4+/-1715.38" , 0.996 , 0 , 1 , 3 , "0.992+/-0.046"
238 , "PLCKERC070 G298.00-18.27" ,, 164.68583 , -80.05611 , 298.00629 , -18.2798 , "2126.4+/-121" , "1952.69+/-120.2" , "2143.4+/-82.75" , "2390.4+/-211.91" , 0.87 , 0 , 0 , 6 , "0.998+/-0.044"
239 , "PLCKERC070 G133.72+42.31" ,, 165.51667 , 72.44528 , 133.72982 , 42.31389 , "915.4+/-111" , "651.93+/-116.6" , "796.4+/-82.69" , "1029.9+/-247.13" , 0.87 , 0 , 0 , 6 , "0.848+/-0.05"
240 , "PLCKERC070 G284.17+14.22" ,, 166.79875 , -44.81778 , 284.17887 , 14.2248 , "1890.1+/-200" , "1738.9+/-175.5" , "1793.9+/-143.32" , "1795.4+/-336.58" , 0.996 , 0 , 0 , 3 , "0.971+/-0.045"
241 , "PLCKERC070 G291.21-00.76" ,, 167.81542 , -61.34028 , 291.21714 , -0.76809 , "7.9e+4+/-9912" , "4.00e+4+/-497.1" , "6.3e+4+/-5205.44" , "1.6e+5+/-1.79e+4" , 0.996 , 0 , 1 , 2 , "1+/-0.045"
242 , "PLCKERC070 G291.62-00.50" ,, 168.80917 , -61.24361 , 291.62479 , -0.50185 , "1.5e+5+/-7260" , "9.95e+4+/-367.1" , "1.3e+5+/-4198.92" , "1.5e+5+/-9466.11" , 0.996 , 0 , 0 , 3 , "1+/-0.047"
243 , "PLCKERC070 G286.74+13.37" ,, 169.62333 , -46.55611 , 286.74032 , 13.37284 , "996.4+/-192" , "1020.38+/-175.4" , "1049+/-143.29" , "1046.8+/-324.16" , 0.996 , 0 , 0 , 2 , "0.869+/-0.042"
244 , "PLCKERC070 G292.01+01.75" ,, 171.11542 , -59.26278 , 292.01242 , 1.75227 , "4146.4+/-222" , "3684.4+/-363.2" , "4152.6+/-145.35" , "4587.9+/-372.45" , 0.996 , 0 , 0 , 3 , "0.997+/-0.044"
245 , "PLCKERC070 G276.71+39.57" ,, 171.75208 , -18.96167 , 276.71113 , 39.57269 , "955.1+/-185" , "1046.62+/-173.1" , "1134.3+/-140.79" , "1388.1+/-396.88" , 0.996 , 0 , 0 , 3 , "0.874+/-0.042"
246 , "PLCKERC070 G293.59-01.23" ,, 172.22125 , -62.59583 , 293.59355 , -1.23045 , "6559.2+/-621" , "2748.67+/-367.1" , "5689.8+/-411.38" , "2.5e+4+/-2180.67" , 0.996 , 0 , 1 , 2 , "0.894+/-0.042"
247 , "PLCKERC070 G275.27+43.63" ,, 172.52417 , -14.82639 , 275.2762 , 43.63434 , "2956.1+/-219" , "2952.41+/-174.2" , "3078+/-155.21" , "2882.4+/-334.04" , 0.996 , 0 , 0 , 3 , "0.998+/-0.044"
248 , "PLCKERC070 G174.47+69.79" ,, 172.71917 , 38.24694 , 174.47714 , 69.79969 , "935.7+/-130" , "698.32+/-122.8" , "865+/-96.62" , "1025.9+/-271.33" , 0.87 , 0 , 0 , 6 , "0.856+/-0.043"
249 , "PLCKERC070 G294.78-01.76" ,, 174.37875 , -63.46083 , 294.78575 , -1.76434 , "1.1e+4+/-1479" , "2933.9+/-303.7" , "8548.5+/-529.89" , "2.6e+4+/-1.00e+4" , 0.996 , 0 , 1 , 2 , "0.985+/-0.045"
250 , "PLCKERC070 G295.16-00.64" ,, 175.85083 , -62.48889 , 295.16616 , -0.64763 , "1.8e+4+/-620" , "1.25e+4+/-367.1" , "1.4e+4+/-392.25" , "2.4e+4+/-639.85" , 0.996 , 0 , 0 , 3 , "1+/-0.045"
251 , "PLCKERC070 G297.32-07.73" ,, 176.49917 , -69.89056 , 297.32329 , -7.7347 , "1143.7+/-126" , "1176.44+/-158.3" , "1253.1+/-83.64" , "1418.1+/-215.98" , 0.87 , 0 , 0 , 3 , "0.971+/-0.045"
252 , "PLCKERC070 G289.22+22.92" ,, 176.72708 , -38.2225 , 289.22203 , 22.92505 , "1348.5+/-193" , "1292.69+/-174" , "1378.2+/-151.98" , "1184.7+/-318.88" , 0.996 , 0 , 0 , 2 , "0.902+/-0.043"
253 , "PLCKERC070 G164.85+71.45" ,, 176.75333 , 40.01 , 164.85128 , 71.45538 , "914.4+/-115" , "756.56+/-120.4" , "939.6+/-88.91" , "1050.2+/-238.77" , 0.87 , 0 , 0 , 6 , "0.872+/-0.042"
254 , "PLCKERC070 G296.96-05.78" ,, 176.90292 , -67.91167 , 296.96799 , -5.78217 , "1449.5+/-148" , "1395.12+/-158.3" , "1484.2+/-99.42" , "1664.6+/-257.91" , 0.87 , 0 , 0 , 3 , "0.977+/-0.044"
255 , "PLCKERC070 G279.07+51.39" ,, 178.06708 , -8.71056 , 279.07146 , 51.39905 , "1253.4+/-209" , "1004.28+/-164.7" , "1201.2+/-140.71" , "1982.9+/-504.04" , 0.996 , 0 , 0 , 3 , "0.844+/-0.054"
256 , "PLCKERC070 G145.60+64.98" ,, 178.325 , 49.50361 , 145.60281 , 64.98708 , "1603.5+/-120" , "1440.33+/-122.5" , "1561.3+/-87.84" , "1755.1+/-234.06" , 0.87 , 0 , 0 , 5 , "0.988+/-0.044"
257 , "PLCKERC070 G199.35+78.37" ,, 179.88542 , 29.25667 , 199.35622 , 78.37541 , "945.4+/-154" , "854.46+/-153.6" , "930.5+/-126.26" , "785.5+/-222.13" , 0.996 , 0 , 0 , 2 , "0.854+/-0.045"
258 , "PLCKERC070 G297.47-00.68" ,, 180.74292 , -63.04167 , 297.47123 , -0.68506 , "4484.9+/-331" , "1856.01+/-304.5" , "3344.3+/-264.58" , "8946.9+/-892.87" , 0.996 , 0 , 1 , 2 , "0.901+/-0.042"
259 , "PLCKERC070 G298.85-00.41" ,, 183.85583 , -62.99667 , 298.85723 , -0.4102 , "3.9e+4+/-2028" , "2.43e+4+/-311" , "2.9e+4+/-846.4" , "4.0e+4+/-1693.8" , 0.996 , 0 , 0 , 2 , "1+/-0.045"
260 , "PLCKERC070 G299.00+00.16" ,, 184.34708 , -62.44528 , 299.00563 , 0.16651 , "6125.9+/-1289" , "1888.79+/-317.9" , "3.1e+4+/-771.03" , "3145.7+/-2646.57" , 0.996 , 0 , 1 , 2 , "1+/-0.045"
261 , "PLCKERC070 G281.77+67.39" ,, 184.84292 , 5.85167 , 281.77348 , 67.39694 , "1226.9+/-194" , "1118.28+/-170.6" , "1206+/-147.53" , "1525.2+/-398.02" , 0.996 , 0 , 0 , 2 , "0.876+/-0.043"
262 , "PLCKERC070 G255.00+81.65" ,, 186.21542 , 21.38361 , 255.00233 , 81.65531 , "1584.4+/-198" , "1382.82+/-168.1" , "1516.1+/-131.01" , "2188.3+/-411.06" , 0.996 , 0 , 0 , 3 , "0.96+/-0.045"
263 , "PLCKERC070 G289.93+64.36" ,, 187.2725 , 2.05972 , 289.93572 , 64.36619 , "2.5e+4+/-304" , "2.46e+4+/-174" , "2.6e+4+/-141.53" , "2.6e+4+/-334.81" , 0.996 , 0 , 0 , 2 , "1+/-0.045"
264 , "PLCKERC070 G300.43-00.23" ,, 187.35208 , -63.00194 , 300.43494 , -0.23724 , "3797.6+/-363" , "2134.62+/-289.3" , "3113.9+/-178.52" , "4331.7+/-559.04" , 0.996 , 0 , 0 , 3 , "0.856+/-0.041"
265 , "PLCKERC070 G283.70+74.49" ,, 187.68792 , 12.39722 , 283.70848 , 74.49198 , "8946.4+/-230" , "8665.69+/-181.7" , "8971.1+/-142.98" , "9088.6+/-343.57" , 0.996 , 0 , 0 , 2 , "1+/-0.045"
266 , "PLCKERC070 G301.12-00.20" ,, 188.88167 , -63.02556 , 301.12887 , -0.20974 , "3053.5+/-350" , "3090.27+/-343.9" , "3175.7+/-162.04" , "3340.4+/-363.72" , 0.996 , 0 , 0 , 2 , "0.942+/-0.044"
267 , "PLCKERC070 G301.06+01.01" ,, 188.90292 , -61.80389 , 301.06348 , 1.01041 , "6443.1+/-319" , "2982.98+/-336.9" , "4684.6+/-292.46" , "9649.7+/-869.43" , 0.996 , 0 , 1 , 2 , "0.952+/-0.043"
268 , "PLCKERC070 G301.82+01.09" ,, 190.51208 , -61.7575 , 301.82125 , 1.09398 , "3106.8+/-558" , "1789.79+/-217.2" , "2459.8+/-184.5" , "1451.6+/-3777.83" , 0.996 , 0 , 1 , 2 , "0.799+/-0.04"
269 , "PLCKERC070 G301.60+37.09" ,, 191.68542 , -25.76278 , 301.60667 , 37.09687 , "1227.8+/-200" , "1434.62+/-181.5" , "1438.7+/-157.98" , "1320.4+/-338.05" , 0.996 , 0 , 0 , 2 , "0.928+/-0.044"
270 , "PLCKERC070 G302.53-00.74" ,, 191.96667 , -63.61472 , 302.53524 , -0.74584 , "4697.6+/-313" , "2084.11+/-169.3" , "3844.9+/-192.58" , "9902.6+/-769.63" , 0.996 , 0 , 1 , 2 , "0.902+/-0.042"
271 , "PLCKERC070 G305.06+57.06" ,, 194.02542 , -5.78722 , 305.06635 , 57.06503 , "1.3e+4+/-239" , "1.31e+4+/-171.9" , "1.3e+4+/-157.32" , "1.3e+4+/-381.47" , 0.996 , 0 , 0 , 2 , "1+/-0.045"
272 , "PLCKERC070 G303.47-00.70" ,, 194.07708 , -63.56972 , 303.47404 , -0.70317 , "6314.8+/-340" , "2518.2+/-330.3" , "5555.9+/-239.73" , "1.1e+4+/-611.44" , 0.996 , 0 , 1 , 3 , "0.938+/-0.043"
273 , "PLCKERC070 G304.67+07.17" ,, 195.92375 , -55.65861 , 304.67371 , 7.17147 , "1234.8+/-219" , "903.36+/-160.7" , "1021.4+/-164.86" , "1483.6+/-530.88" , 0.996 , 0 , 0 , 2 , "0.829+/-0.066"
274 , "PLCKERC070 G085.86+83.33" ,, 197.60875 , 32.36417 , 85.86565 , 83.33709 , "2268+/-178" , "2177.92+/-153.2" , "2440.9+/-133.13" , "2950.3+/-343.9" , 0.996 , 0 , 0 , 3 , "0.997+/-0.044"
275 , "PLCKERC070 G305.27+00.18" ,, 197.9525 , -62.59 , 305.27414 , 0.18887 , "8.3e+4+/-3930" , "2.99e+4+/-354.9" , "6.6e+4+/-2050.59" , "1.2e+5+/-3887.39" , 0.996 , 0 , 0 , 3 , "1+/-0.045"
276 , "PLCKERC070 G305.65+01.63" ,, 198.50417 , -61.11639 , 305.65626 , 1.63568 , "6205+/-526" , "2659.5+/-343.9" , "4422.9+/-191.23" , "8510.6+/-623.35" , 0.996 , 0 , 1 , 2 , "0.931+/-0.043"
277 , "PLCKERC070 G309.52+19.42" ,, 201.375 , -43.00722 , 309.52547 , 19.42791 , "2.7e+4+/-427" , "2.46e+4+/-192.2" , "2.6e+4+/-273.47" , "2.8e+4+/-488.98" , 0.996 , 0 , 0 , 2 , "1+/-0.045"
278 , "PLCKERC070 G307.61-00.30" ,, 203.15417 , -62.79806 , 307.61806 , -0.3018 , "8342.5+/-341" , "6153.45+/-346.2" , "7842.8+/-182" , "9418.7+/-358.19" , 0.996 , 0 , 0 , 2 , "0.98+/-0.044"
279 , "PLCKERC070 G320.03+48.38" ,, 204.41708 , -12.94556 , 320.03056 , 48.38524 , "3789.8+/-227" , "3877.13+/-183.3" , "3932.3+/-166.17" , "4040.3+/-393.2" , 0.996 , 0 , 0 , 2 , "1+/-0.045"
280 , "PLCKERC070 G308.66+00.58" ,, 205.03792 , -61.74611 , 308.66351 , 0.58217 , "1.4e+4+/-529" , "5937.92+/-346.2" , "1.2e+4+/-262.76" , "1.6e+4+/-549.59" , 0.996 , 0 , 0 , 2 , "0.987+/-0.045"
281 , "PLCKERC070 G309.71+01.71" ,, 206.70792 , -60.42639 , 309.71921 , 1.71322 , "5138+/-163" , "4349.26+/-342.6" , "4946.9+/-101.31" , "5754.6+/-271.91" , 0.996 , 0 , 0 , 2 , "0.945+/-0.044"
282 , "PLCKERC070 G309.90+00.39" ,, 207.68875 , -61.66806 , 309.9087 , 0.39749 , "6571.1+/-455" , "2274.91+/-332.4" , "5845.1+/-190.46" , "9805.6+/-455.28" , 0.996 , 0 , 0 , 2 , "0.769+/-0.039"
283 , "PLCKERC070 G008.98+73.06" ,, 209.24667 , 19.32667 , 8.98117 , 73.0633 , "1334.6+/-221" , "1286.32+/-160" , "1363.3+/-146.27" , "1327.4+/-328.37" , 0.996 , 0 , 0 , 2 , "0.929+/-0.044"
284 , "PLCKERC070 G311.90+00.13" ,, 211.87458 , -61.40667 , 311.90298 , 0.1331 , "1.6e+4+/-1239" , "8362.59+/-339.1" , "1.5e+4+/-661.85" , "2.5e+4+/-2042.5" , 0.996 , 0 , 0 , 2 , "0.955+/-0.043"
285 , "PLCKERC070 G002.16+65.93" ,, 213.96583 , 13.33944 , 2.16762 , 65.93526 , "1144.6+/-202" , "958.61+/-165.3" , "1051.2+/-149.52" , "1068.8+/-362.99" , 0.996 , 0 , 0 , 3 , "0.836+/-0.06"
286 , "PLCKERC070 G098.34+58.31" ,, 214.90333 , 54.39833 , 98.34867 , 58.31841 , "1068.6+/-138" , "1242.67+/-132.2" , "1205.3+/-92.38" , "1139.3+/-202.01" , 0.87 , 0 , 0 , 4 , "0.972+/-0.045"
287 , "PLCKERC070 G318.17+10.87" ,, 216.15167 , -49.22111 , 318.17929 , 10.87254 , "1099.6+/-170" , "1177.84+/-144.2" , "1175.3+/-122.15" , "1161.9+/-272.6" , 0.87 , 0 , 0 , 2 , "0.959+/-0.045"
288 , "PLCKERC070 G314.20+00.39" ,, 216.18833 , -60.41722 , 314.20639 , 0.39564 , "8611.2+/-610" , "4020.97+/-279.8" , "7277.9+/-251.69" , "1.3e+4+/-552.53" , 0.996 , 0 , 0 , 3 , "0.931+/-0.043"
289 , "PLCKERC070 G311.48-06.82" ,, 216.22292 , -68.12861 , 311.48832 , -6.82314 , "831+/-139" , "834.54+/-126.4" , "928.8+/-101.39" , "939.3+/-244.09" , 0.87 , 0 , 0 , 4 , "0.882+/-0.043"
290 , "PLCKERC070 G325.20+25.59" ,, 216.935 , -33.08 , 325.20401 , 25.59295 , "1351.1+/-163" , "957+/-144.9" , "1209.1+/-123.8" , "1360.5+/-312.82" , 0.996 , 0 , 0 , 2 , "0.861+/-0.042"
291 , "PLCKERC070 G321.45+17.24" ,, 217.00333 , -42.13167 , 321.45039 , 17.24076 , "1957.3+/-139" , "2002.62+/-152.7" , "2125.6+/-111.85" , "2094.8+/-258.18" , 0.87 , 0 , 0 , 2 , "0.997+/-0.044"
292 , "PLCKERC070 G090.51+57.52" ,, 220.73917 , 52.00611 , 90.5135 , 57.52389 , "857.3+/-122" , "795.09+/-118.3" , "892.9+/-85.99" , "819.2+/-175.56" , 0.87 , 0 , 0 , 5 , "0.885+/-0.043"
293 , "PLCKERC070 G316.77-00.05" ,, 221.28958 , -59.83444 , 316.77322 , -0.05452 , "3.3e+4+/-1894" , "2.31e+4+/-405.4" , "2.9e+4+/-1029.62" , "4.6e+4+/-2712.07" , 0.996 , 0 , 0 , 5 , "1+/-0.046"
294 , "PLCKERC070 G318.01-00.68" ,, 224.06375 , -59.84972 , 318.01625 , -0.68488 , "9236.8+/-867" , "2744.59+/-405.4" , "7721.6+/-331.14" , "1.9e+4+/-847.48" , 0.996 , 0 , 1 , 4 , "0.903+/-0.042"
295 , "PLCKERC070 G329.85+20.48" ,, 224.35292 , -35.72194 , 329.85122 , 20.4803 , "837.2+/-159" , "773.92+/-145.2" , "944.1+/-121.22" , "1100.6+/-330.9" , 0.996 , 0 , 0 , 2 , "0.836+/-0.06"
296 , "PLCKERC070 G109.93+42.11" ,, 224.82167 , 71.63361 , 109.9369 , 42.11862 , "480.6+/-88" , "467.81+/-72.2" , "496.1+/-32.65" , "463.2+/-71.13" , 0.87 , 0 , 0 , 22 , "0.82+/-0.073"
297 , "PLCKERC070 G319.18-00.37" ,, 225.80875 , -59.02472 , 319.18811 , -0.37729 , "9547.2+/-737" , "6889.11+/-388.7" , "8738.4+/-346.72" , "9879.9+/-1492.43" , 0.996 , 0 , 0 , 5 , "0.969+/-0.045"
298 , "PLCKERC070 G320.16+00.81" ,, 226.32417 , -57.50944 , 320.16344 , 0.81346 , "8156.9+/-499" , "6736.93+/-341.2" , "7698.1+/-210.47" , "8307.3+/-492.51" , 0.996 , 0 , 0 , 4 , "0.977+/-0.044"
299 , "PLCKERC070 G324.39+07.19" ,, 227.14667 , -49.86972 , 324.3996 , 7.1982 , "1256.9+/-173" , "1337.29+/-153.7" , "-" , "1253.3+/-282.19" , 0.87 , 0 , 0 , 3 , "0.972+/-0.045"
300 , "PLCKERC070 G320.27-00.25" ,, 227.50917 , -58.37806 , 320.27576 , -0.25293 , "1.3e+4+/-673" , "8930.52+/-344.7" , "1.1e+4+/-486.23" , "2.1e+4+/-1137.27" , 0.996 , 0 , 0 , 5 , "0.998+/-0.044"
301 , "PLCKERC070 G320.74+00.21" ,, 227.81625 , -57.73611 , 320.7419 , 0.21759 , "1.1e+4+/-923" , "6587.65+/-341.2" , "8653.2+/-294.77" , "1.4e+4+/-759.37" , 0.996 , 0 , 0 , 5 , "0.984+/-0.044"
302 , "PLCKERC070 G351.28+40.14" ,, 228.20583 , -9.09806 , 351.28667 , 40.143 , "2480.1+/-173" , "2252.29+/-174.9" , "2377+/-125.47" , "2619.3+/-343.72" , 0.996 , 0 , 0 , 2 , "0.997+/-0.044"
303 , "PLCKERC070 G320.32-01.04" ,, 228.37208 , -59.03 , 320.32745 , -1.04234 , "4904.3+/-437" , "2822.69+/-356" , "4168.3+/-213.37" , "9059.2+/-819.33" , 0.996 , 0 , 1 , 4 , "0.797+/-0.04"
304 , "PLCKERC070 G321.69+01.17" ,, 228.41417 , -56.42861 , 321.69246 , 1.1723 , "2211.8+/-272" , "1949.84+/-308.4" , "2009.4+/-121.5" , "1910.4+/-285.46" , 0.996 , 0 , 0 , 5 , "0.808+/-0.084"
305 , "PLCKERC070 G326.36+08.45" ,, 228.69333 , -47.78389 , 326.36642 , 8.45919 , "1155.3+/-159" , "1093.73+/-150.6" , "1284.5+/-115.23" , "1399.5+/-295.88" , 0.87 , 0 , 0 , 4 , "0.93+/-0.044"
306 , "PLCKERC070 G321.09-00.50" ,, 229.08083 , -58.17028 , 321.09101 , -0.50137 , "1.5e+4+/-743" , "9218.43+/-344.7" , "1.3e+4+/-305.61" , "1.7e+4+/-670.64" , 0.996 , 0 , 0 , 4 , "0.998+/-0.044"
307 , "PLCKERC070 G001.35+45.98" ,, 229.15417 , 0.23528 , 1.35339 , 45.98683 , "1343.2+/-181" , "986.5+/-178.8" , "1280.4+/-163.65" , "1573.8+/-496.79" , 0.996 , 0 , 0 , 2 , "0.841+/-0.056"
308 , "PLCKERC070 G340.68+27.57" ,, 229.43292 , -24.36917 , 340.68982 , 27.5755 , "1666.3+/-148" , "1873.47+/-153.1" , "1844.9+/-123.81" , "1701.3+/-266.9" , 0.996 , 0 , 0 , 2 , "0.986+/-0.044"
309 , "PLCKERC070 G322.13+00.61" ,, 229.63417 , -56.6725 , 322.13641 , 0.61161 , "1.5e+4+/-329" , "1.20e+4+/-308.4" , "1.4e+4+/-191.93" , "1.5e+4+/-403.95" , 0.996 , 0 , 0 , 4 , "1+/-0.046"
310 , "PLCKERC070 G324.16+00.18" ,, 233.09417 , -55.90278 , 324.16153 , 0.18824 , "7095.8+/-505" , "3416.26+/-292.8" , "6261.7+/-224.96" , "1.0e+4+/-646.11" , 0.996 , 0 , 0 , 4 , "0.96+/-0.043"
311 , "PLCKERC070 G095.46+45.89" ,, 234.7775 , 61.28583 , 95.46861 , 45.89571 , "734.4+/-136" , "541.91+/-103.6" , "674.6+/-82.88" , "925.7+/-269.87" , 0.87 , 1 , 0 , 5 , "0.789+/-0.099"
312 , "PLCKERC070 G357.28+34.79" ,, 235.4475 , -9.53806 , 357.28889 , 34.79373 , "841.6+/-168" , "744.87+/-147.3" , "823.2+/-119.03" , "813.8+/-303.01" , 0.996 , 2 , 0 , 2 , "0.817+/-0.076"
313 , "PLCKERC070 G326.67+00.55" ,, 236.24708 , -54.11861 , 326.67488 , 0.55161 , "3.8e+4+/-1373" , "3.03e+4+/-472.2" , "3.5e+4+/-850.69" , "4.0e+4+/-1783.22" , 0.996 , 0 , 0 , 4 , "1+/-0.045"
314 , "PLCKERC070 G326.17-00.36" ,, 236.525 , -55.14917 , 326.17041 , -0.36145 , "1.1e+4+/-1394" , "2343.55+/-303" , "6320.1+/-462.04" , "4.5e+4+/-4306.21" , 0.996 , 0 , 1 , 4 , "0.859+/-0.041"
