_id , pccs1f44_name , other_name , RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
84 , "PCCS1 044 G163.62-28.02 "  ,, 51.36333 , 22.43028 , 163.616 , -28.021 , "990.7+/-221.9" , "857.6+/-491.1" , "330.5+/-105.4" , "1009.8+/-124.4" , 2.1 , "No" , 0 , 2 , " " , "47.6+/-0.7" , "19.1+/-2.8" , "133.3+/-5.5" , 30.2
85 , "PCCS1 044 G216.92-54.24 "  ,, 52.50125 , -23.96417 , 216.918 , -54.239 , "1093.5+/-192.5" , "974.8+/-536.6" , "1042.3+/-98.4" , "1248.5+/-152.3" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G216.99-54.19" , "39.6+/-5.2" , "24.1+/-3.2" , "152.4+/-9.7" , 30.9
86 , "PCCS1 044 G244.75-54.07 "  ,, 53.56542 , -40.13528 , 244.754 , -54.069 , "2432.8+/-200.1" , "2471.2+/-454.5" , "2452.3+/-84.2" , "2805.3+/-121.5" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G244.77-54.05" , "37.1+/-1.7" , "25.1+/-1.2" , "17.9+/-4.5" , 30.5
87 , "PCCS1 044 G158.98-18.75 "  ,, 54.11625 , 32.33306 , 158.97701 , -18.75 , "2550.7+/-255" , "2850.3+/-874.5" , "1837.5+/-160.3" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G158.99-18.77" , "-" , "-" , "-" , -9.9
88 , "PCCS1 044 G187.93-42.46 "  ,, 54.84292 , -1.73472 , 187.927 , -42.459 , "2264.7+/-209.2" , "1779.3+/-621" , "1750.9+/-102.5" , "1708.3+/-114.5" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G187.95-42.51" , "30.1+/-2.1" , "20.2+/-1.4" , "32.2+/-6.7" , 24.7
89 , "PCCS1 044 G160.49-17.99 "  ,, 55.995 , 32.01694 , 160.48801 , -17.994 , "1371.6+/-269.6" , "3411.1+/-971.2" , "2894.8+/-157.8" , "-" , 2.1 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
90 , "PCCS1 044 G148.10-00.41 "  ,, 58.28667 , 53.34278 , 148.10201 , -0.407 , "1434.7+/-316.4" , "3288.9+/-832.4" , "2885.3+/-125.7" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G148.04-00.42" , "-" , "-" , "-" , -9.9
91 , "PCCS1 044 G146.95+02.23 "  ,, 59.6825 , 56.10139 , 146.95 , 2.226 , "1333.5+/-237.2" , "1123.7+/-643.8" , "683.9+/-111.2" , "-" , 2.1 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
92 , "PCCS1 044 G144.39+05.35 "  ,, 59.86417 , 60.13028 , 144.392 , 5.345 , "1409.7+/-223.9" , "1326.6+/-536.5" , "1209.9+/-99" , "1433.8+/-119.6" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G144.36+05.28" , "28.9+/-2.6" , "25.5+/-2.3" , "154.9+/-27.4" , 27.2
93 , "PCCS1 044 G160.67-12.22 "  ,, 60.74208 , 36.25778 , 160.666 , -12.217 , "2837.3+/-318.7" , "1.3e+4+/-1964.8" , "9700.1+/-390.6" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G160.65-12.21" , "-" , "-" , "-" , -9.9
94 , "PCCS1 044 G168.02-19.68 "  ,, 60.74542 , 25.98444 , 168.019 , -19.677 , "1005+/-220.4" , "1012.7+/-642.1" , "370.5+/-107.6" , "1071.4+/-135.2" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G168.04-19.69" , "34.5+/-4.6" , "21.5+/-2.9" , "3.2+/-10.6" , 27.2
95 , "PCCS1 044 G150.65-00.90 "  ,, 60.93833 , 51.31389 , 150.651 , -0.901 , "1.2e+4+/-316.1" , "1.6e+4+/-1563.2" , "1.3e+4+/-414" , "-" , 2.1 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
96 , "PCCS1 044 G237.73-48.49 "  ,, 60.97125 , -36.07667 , 237.73199 , -48.485 , "4222.5+/-199.6" , "4588+/-399.2" , "4590+/-87.3" , "4779.5+/-115.7" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G237.71-48.46" , "32.4+/-0.8" , "28.2+/-0.7" , "35.6+/-7.1" , 30.2
97 , "PCCS1 044 G205.68-42.68 "  ,, 61.34333 , -13.09167 , 205.681 , -42.677 , "951.2+/-213.9" , "1415.2+/-480.5" , "1157.7+/-104.3" , "1987.4+/-174.6" , 2.1 , "No" , 0 , 2 , " " , "40.2+/-4" , "34.8+/-3.5" , "95.2+/-25.1" , 37.4
98 , "PCCS1 044 G241.26-47.92 "  ,, 61.71125 , -38.42139 , 241.258 , -47.91701 , "1040+/-185" , "1050.3+/-368.7" , "743.3+/-85.3" , "1147.3+/-104.6" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G241.26-47.86" , "40.9+/-4" , "22.3+/-2.2" , "67.7+/-5.8" , 30.2
99 , "PCCS1 044 G148.61+02.21 "  ,, 61.85958 , 54.99278 , 148.608 , 2.208 , "1133.6+/-260.7" , "1895.9+/-526.6" , "1544.5+/-107.9" , "-" , 2.1 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
100 , "PCCS1 044 G204.93-41.74 " ,, 61.97167 , -12.18556 , 204.929 , -41.735 , "1078.7+/-204.4" , "451.6+/-538.6" , "1427.9+/-99.6" , "434.3+/-94.2" , 2.1 , "No" , 0 , 2 , " " , "26.3+/-5.9" , "13.2+/-3" , "62.1+/-12" , 18.6
101 , "PCCS1 044 G151.63-00.29 " ,, 62.74583 , 51.10556 , 151.63 , -0.295 , "1.3e+4+/-360.3" , "1.6e+4+/-1227.7" , "1.4e+4+/-414.5" , "1.5e+4+/-661.4" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G151.61-00.29" , "31.3+/-1.5" , "28.7+/-1.4" , "122.9+/-20.9" , 30
102 , "PCCS1 044 G161.68-08.83 " ,, 64.58333 , 38.01611 , 161.67999 , -8.83 , "3207.5+/-276.6" , "4243.3+/-594.6" , "3998+/-109.8" , "5323.7+/-166.3" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G161.68-08.80" , "40+/-1.4" , "31.6+/-1.1" , "116.7+/-5.3" , 35.6
103 , "PCCS1 044 G195.29-33.13 " ,, 65.82667 , -1.33361 , 195.28799 , -33.126 , "7578.9+/-204.7" , "7432.8+/-627" , "7571.4+/-107.9" , "7628.1+/-143.3" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G195.26-33.13" , "28.5+/-0.6" , "27.7+/-0.6" , "163.9+/-25.6" , 28.1
104 , "PCCS1 044 G159.70-05.30 " ,, 66.05667 , 41.89639 , 159.69901 , -5.299 , "1170.3+/-220" , "1305+/-672.6" , "819.9+/-106" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G159.74-05.41" , "-" , "-" , "-" , -9.9
105 , "PCCS1 044 G240.65-44.47 " ,, 66.08458 , -37.94278 , 240.65401 , -44.472 , "1293.4+/-189.7" , "518.4+/-609" , "2940.2+/-84.7" , "573.8+/-115.9" , 2.1 , "No" , 0 , 2 , " " , "38+/-2.5" , "15.6+/-3.7" , "98+/-9.2" , 24.3
106 , "PCCS1 044 G240.73-43.59 " ,, 67.20083 , -37.94944 , 240.72501 , -43.593 , "2776.3+/-177.7" , "3223.6+/-451.9" , "2940.2+/-84.7" , "3445.7+/-135.5" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G240.73-43.59" , "35.7+/-1.5" , "27.7+/-1.2" , "74.5+/-6.3" , 31.5
107 , "PCCS1 044 G165.32-09.04 " ,, 67.495 , 35.27917 , 165.31599 , -9.041 , "1926.6+/-224" , "2791.8+/-985.5" , "2668.3+/-130.7" , "3856.4+/-226.1" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G165.31-09.02" , "41.4+/-2.8" , "33.3+/-2.2" , "180+/-10.9" , 37.1
108 , "PCCS1 044 G189.09-27.18 " ,, 67.8175 , 6.41639 , 189.08501 , -27.184 , "959.9+/-223" , "1306.7+/-520.8" , "1142.4+/-105.3" , "1637.8+/-176.4" , 2.1 , "No" , 0 , 2 , " " , "40.2+/-4.8" , "30.3+/-3.7" , "104.4+/-15.5" , 34.9
109 , "PCCS1 044 G190.35-27.39 " ,, 68.29125 , 5.37 , 190.355 , -27.392 , "1902.6+/-224.4" , "1583.1+/-556.4" , "1530.8+/-112.6" , "1769.4+/-141.5" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G190.36-27.41" , "35.3+/-3" , "20.8+/-1.8" , "108.6+/-5.9" , 27.1
110 , "PCCS1 044 G154.50+02.55 " ,, 69.17375 , 51.06111 , 154.498 , 2.547 , "1615.9+/-214.3" , "1978.1+/-562.5" , "1390.6+/-107.8" , "2155.6+/-151.6" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G154.54+02.52" , "35.2+/-2.7" , "28.4+/-2.2" , "9.8+/-13.4" , 31.6
111 , "PCCS1 044 G170.57-11.66 " ,, 69.26208 , 29.67972 , 170.571 , -11.659 , "1763.8+/-242.6" , "2432.3+/-569" , "2152.7+/-113.9" , "3028.2+/-193.3" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G170.59-11.66" , "41.2+/-2.9" , "31+/-2.2" , "76.8+/-9.1" , 35.7
112 , "PCCS1 044 G248.50-41.56 " ,, 70.07458 , -43.6175 , 248.498 , -41.563 , "1045.4+/-173.4" , "1681.7+/-359.4" , "1544.4+/-77.3" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G248.49-41.56" , "-" , "-" , "-" , -9.9
113 , "PCCS1 044 G281.83-36.38 " ,, 70.24875 , -69.87611 , 281.83301 , -36.382 , "765+/-175.9" , "-" , "1931.2+/-71.3" , "82.9+/-71.8" , 2.1 , "No" , 0 , 2 , " " , "13.8+/-12.1" , "9.9+/-8.7" , "20.7+/-106.5" , 11.7
114 , "PCCS1 044 G155.41+02.64 " ,, 70.2525 , 50.44222 , 155.41499 , 2.644 , "1170+/-218.3" , "127.2+/-661.6" , "1390.6+/-107.8" , "353.7+/-109.7" , 2.1 , "No" , 0 , 1 , " " , "18.3+/-5.9" , "17.8+/-5.7" , "119.4+/-77.8" , 18.1
115 , "PCCS1 044 G166.45-06.56 " ,, 70.70208 , 36.08944 , 166.45399 , -6.557 , "1366.2+/-228" , "1596+/-639.1" , "1310+/-104.2" , "1555.9+/-141.3" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G166.47-06.55" , "30.1+/-2.9" , "29.7+/-2.9" , "145.8+/-111.1" , 29.9
116 , "PCCS1 044 G197.25-28.42 " ,, 70.72208 , -0.315 , 197.254 , -28.42 , "1334.5+/-199.1" , "688.7+/-458.8" , "858+/-100.4" , "709.7+/-101.4" , 2.1 , "No" , 0 , 2 , " " , "25+/-3.7" , "17.9+/-2.7" , "138.5+/-17.2" , 21.1
117 , "PCCS1 044 G146.00+11.86 " ,, 72.1525 , 63.515 , 145.998 , 11.856 , "841.1+/-204.5" , "38.1+/-545" , "519.2+/-97.2" , "243.2+/-81.2" , 2.1 , "No" , 0 , 2 , " " , "15.5+/-5.3" , "15.2+/-5.2" , "29.7+/-132.9" , 15.4
118 , "PCCS1 044 G187.40-20.76 " ,, 72.25 , 11.365 , 187.40199 , -20.758 , "1182.6+/-228" , "1118.4+/-589.2" , "681.9+/-107.8" , "871.8+/-110.7" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G187.36-20.81" , "29+/-3.9" , "18.2+/-2.4" , "151.8+/-10.8" , 23
119 , "PCCS1 044 G293.87-31.37 " ,, 72.48833 , -81.0325 , 293.87 , -31.369 , "1336.3+/-135.4" , "1725.3+/-352.8" , "1609.9+/-63.2" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G293.87-31.39" , "-" , "-" , "-" , -9.9
120 , "PCCS1 044 G280.79-35.62 " ,, 73.11333 , -69.33472 , 280.78699 , -35.625 , "1746.6+/-239.4" , "2701.3+/-266.4" , "1931.2+/-71.3" , "3816+/-114.8" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G280.81-35.67" , "42.3+/-1.5" , "36.2+/-1.3" , "160.7+/-7.8" , 39.1
121 , "PCCS1 044 G229.03-37.02 " ,, 73.305 , -28.13583 , 229.028 , -37.023 , "2242.6+/-189.2" , "2489.7+/-545.4" , "2335.9+/-108.6" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G228.98-37.00" , "-" , "-" , "-" , -9.9
122 , "PCCS1 044 G252.00-38.81 " ,, 73.97208 , -46.29083 , 252 , -38.80701 , "2155.1+/-158.1" , "2027.3+/-461.1" , "2070.1+/-83.5" , "1879.4+/-110" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G251.97-38.80" , "28.1+/-1.7" , "25.2+/-1.6" , "135.9+/-22" , 26.6
123 , "PCCS1 044 G223.65-34.92 " ,, 74.22125 , -23.37028 , 223.645 , -34.92 , "1658+/-211.9" , "1844.9+/-585.5" , "1907.9+/-97.1" , "2583.5+/-158.7" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G223.64-34.86" , "42.1+/-2.9" , "29.2+/-2" , "84.9+/-6.8" , 35.1
124 , "PCCS1 044 G277.20-36.04 " ,, 74.26042 , -66.42972 , 277.20001 , -36.036 , "3632+/-182.6" , "4300.7+/-331.5" , "3866.7+/-66.6" , "4763+/-107.8" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G277.18-36.04" , "34+/-0.8" , "30.3+/-0.8" , "155.7+/-8" , 32.1
125 , "PCCS1 044 G192.62-21.56 " ,, 74.32083 , 6.88167 , 192.61501 , -21.561 , "1064.4+/-225.4" , "931.9+/-569.6" , "-" , "721.5+/-124.3" , 2.1 , "No" , 0 , 2 , " " , "27+/-4.9" , "22.1+/-4" , "30.7+/-34.7" , 24.4
126 , "PCCS1 044 G159.02+03.31 " ,, 74.57208 , 48.10694 , 159.017 , 3.314 , "1121.5+/-230" , "1316.7+/-658.5" , "1213.6+/-124.1" , "-" , 2.1 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
127 , "PCCS1 044 G201.50-25.29 " ,, 75.33083 , -2.02333 , 201.50101 , -25.289 , "1417.5+/-216.3" , "1231.5+/-580.8" , "1128.1+/-106.3" , "984+/-113.8" , 2.1 , "No" , 0 , 2 , " " , "29.1+/-3.5" , "18.3+/-2.2" , "79.6+/-9.9" , 23.1
128 , "PCCS1 044 G177.76-09.86 " ,, 75.81083 , 25.27417 , 177.76199 , -9.863 , "937.4+/-234.3" , "839.4+/-851.2" , "444.6+/-118.2" , "-" , 2.1 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
129 , "PCCS1 044 G195.57-20.98 " ,, 76.28667 , 4.85389 , 195.57401 , -20.984 , "1076.9+/-202.8" , "569.5+/-466.6" , "575+/-120" , "864+/-144.1" , 2.1 , "No" , 0 , 2 , " " , "47.1+/-2.1" , "19.3+/-3.9" , "45.7+/-7.6" , 30.1
130 , "PCCS1 044 G270.54-36.05 " ,, 76.73417 , -61.15972 , 270.54401 , -36.048 , "1406.3+/-155.7" , "1392.4+/-411.4" , "1188.8+/-55.4" , "1190.1+/-82.2" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G270.50-36.01" , "29.4+/-2.2" , "25.6+/-1.9" , "55.4+/-20.8" , 27.4
131 , "PCCS1 044 G234.46-34.17 " ,, 77.70667 , -31.75806 , 234.46201 , -34.169 , "795.4+/-187.5" , "731.5+/-468.5" , "390.8+/-84.5" , "-" , 2.1 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
132 , "PCCS1 044 G166.54+00.91 " ,, 78.24708 , 40.66222 , 166.541 , 0.914 , "1389.5+/-239.9" , "1092.7+/-714.5" , "844.7+/-108.3" , "1393+/-151.8" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G166.50+00.92" , "38+/-4.4" , "22.6+/-2.6" , "7.1+/-8.2" , 29.3
133 , "PCCS1 044 G169.12-00.92 " ,, 78.28458 , 37.49667 , 169.12 , -0.922 , "1173.7+/-275.8" , "564.3+/-643.6" , "1373.7+/-113.1" , "1022.8+/-168.3" , 2.1 , "No" , 0 , 1 , " " , "48.9+/-2.6" , "20+/-4" , "5.4+/-7.5" , 31.3
134 , "PCCS1 044 G172.05-02.13 " ,, 79.17917 , 34.41139 , 172.05 , -2.132 , "2134+/-515.7" , "5768.2+/-774.2" , "5230.4+/-174.3" , "-" , 2.1 , "Not available" , 0 , 1 , " " , "-" , "-" , "-" , -9.9
135 , "PCCS1 044 G271.53-34.75 " ,, 79.21417 , -62.13889 , 271.53299 , -34.746 , "1241.2+/-151.3" , "1148.7+/-432.1" , "1060.6+/-57.7" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G271.52-34.72" , "-" , "-" , "-" , -9.9
136 , "PCCS1 044 G168.64+00.96 " ,, 79.87958 , 38.97472 , 168.64301 , 0.956 , "1457.7+/-289.2" , "1964.2+/-589.9" , "1827.5+/-114.5" , "2770.6+/-202.9" , 2.1 , "No" , 0 , 0 , " " , "46.8+/-3.9" , "32.1+/-2.7" , "174.3+/-7.8" , 38.8
137 , "PCCS1 044 G251.59-34.63 " ,, 79.9575 , -45.76889 , 251.58501 , -34.633 , "4961.8+/-185.7" , "4863.2+/-487.6" , "4601.5+/-96.7" , "5008.3+/-135.8" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G251.59-34.62" , "29.6+/-0.9" , "27.6+/-0.8" , "87.2+/-15.8" , 28.6
138 , "PCCS1 044 G187.36-11.32 " ,, 80.28958 , 16.69194 , 187.35899 , -11.316 , "1295+/-224.1" , "647.3+/-546.1" , "835.3+/-109.2" , "731.5+/-115.9" , 2.1 , "No" , 0 , 0 , " " , "23.9+/-3.9" , "21.3+/-3.5" , "28.8+/-58.7" , 22.6
139 , "PCCS1 044 G194.48-15.63 " ,, 80.3425 , 8.53306 , 194.48399 , -15.628 , "1319.2+/-264.4" , "1494+/-631.8" , "1760.4+/-116.6" , "2458.9+/-238.6" , 2.1 , "No" , 0 , 0 , " " , "51.1+/-5.8" , "32.3+/-3.7" , "148.5+/-8.4" , 40.6
140 , "PCCS1 044 G278.40-33.33 " ,, 80.52917 , -67.97278 , 278.39801 , -33.334 , "2167.1+/-287.2" , "2056.3+/-467.7" , "1654.1+/-88.5" , "1844+/-123.5" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G278.40-33.32" , "32.6+/-2.3" , "23.1+/-1.6" , "71.5+/-7.8" , 27.4
141 , "PCCS1 044 G173.56-01.73 " ,, 80.61875 , 33.40389 , 173.561 , -1.729 , "1.1e+4+/-337.4" , "2.2e+4+/-1046.9" , "1.8e+4+/-271.3" , "2.9e+4+/-284.2" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G173.54-01.74" , "41.6+/-0.5" , "36.2+/-0.4" , "23.4+/-2.9" , 38.8
142 , "PCCS1 044 G240.62-32.71 " ,, 80.7525 , -36.46278 , 240.61501 , -32.708 , "4982.5+/-191.9" , "4972.4+/-496" , "4610.1+/-100.1" , "5302.1+/-130.9" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G240.58-32.71" , "32.3+/-0.9" , "27.2+/-0.7" , "75.8+/-5.9" , 29.7
143 , "PCCS1 044 G226.27-28.90 " ,, 81.21542 , -23.58444 , 226.269 , -28.9 , "1019.3+/-195" , "1053.8+/-432.1" , "944.4+/-89.9" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G226.31-28.86" , "-" , "-" , "-" , -9.9
144 , "PCCS1 044 G254.99-33.81 " ,, 81.48208 , -48.51278 , 254.991 , -33.813 , "1339.1+/-177.6" , "2184.9+/-454.7" , "1712.3+/-79" , "2945.1+/-152.8" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G254.99-33.79" , "49.3+/-3" , "32.4+/-2" , "19.5+/-4.9" , 40
145 , "PCCS1 044 G215.19-24.23 " ,, 81.90625 , -12.65583 , 215.188 , -24.232 , "1456.7+/-215.4" , "1652.7+/-547.4" , "1445.3+/-92" , "1575.6+/-132" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G215.19-24.21" , "32.4+/-2.9" , "27.9+/-2.5" , "145.8+/-22.8" , 30
146 , "PCCS1 044 G173.33-00.22 " ,, 81.96417 , 34.44306 , 173.327 , -0.222 , "2339.5+/-506.9" , "2457.4+/-991" , "9107.8+/-464" , "2292.2+/-217.6" , 2.1 , "No" , 0 , 1 , " " , "29.5+/-3" , "25.9+/-2.6" , "153.3+/-30.1" , 27.7
147 , "PCCS1 044 G281.84-32.08 " ,, 82.65208 , -71.03722 , 281.83701 , -32.082 , "1414.8+/-258" , "1938.4+/-434.1" , "-" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G281.86-32.05" , "-" , "-" , "-" , -9.9
148 , "PCCS1 044 G191.33-11.04 " ,, 82.68792 , 13.54694 , 191.33 , -11.043 , "1672.5+/-273.1" , "1564.1+/-550.8" , "2754.4+/-142.3" , "1112.9+/-180.8" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G191.33-11.02" , "26+/-4.4" , "21.3+/-3.6" , "17+/-33.1" , 23.5
149 , "PCCS1 044 G192.46-11.43 " ,, 82.94417 , 12.39556 , 192.464 , -11.432 , "1362.8+/-271.6" , "3411.1+/-695.8" , "2532.7+/-143.1" , "-" , 2.1 , "Not available" , 0 , 2 , " " , "-" , "-" , "-" , -9.9
150 , "PCCS1 044 G196.87-13.71 " ,, 83.20208 , 7.54083 , 196.866 , -13.707 , "1738.1+/-245.6" , "2208+/-727.8" , "1840.5+/-142.9" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G196.82-13.72" , "-" , "-" , "-" , -9.9
151 , "PCCS1 044 G162.15+08.25 " ,, 83.335 , 48.39833 , 162.153 , 8.25 , "1270.7+/-236.1" , "1077.8+/-519.5" , "1290.1+/-108.7" , "786.2+/-135.5" , 2.1 , "No" , 0 , 2 , " " , "28.9+/-5.2" , "20.1+/-3.6" , "126.3+/-19.2" , 24.1
152 , "PCCS1 044 G184.55-05.78 " ,, 83.63042 , 22.02417 , 184.548 , -5.781 , "3.1e+5+/-287.5" , "3.0e+5+/-1339.3" , "3.0e+5+/-656.6" , "2.9e+5+/-182.2" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G184.55-05.79" , "27.7+/-0" , "26.9+/-0" , "31.6+/-0.9" , 27.3
153 , "PCCS1 044 G270.13-32.71 " ,, 83.68583 , -61.14667 , 270.13101 , -32.713 , "632.2+/-137.6" , "876.5+/-359.2" , "627.2+/-60.3" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G270.10-32.72" , "-" , "-" , "-" , -9.9
154 , "PCCS1 044 G277.71-32.20 " ,, 83.71583 , -67.56111 , 277.70999 , -32.199 , "1987+/-258.4" , "2488.4+/-471.6" , "7089.4+/-996" , "2470.2+/-158.8" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G277.69-32.18" , "38.9+/-2.7" , "25.4+/-1.8" , "69.6+/-6" , 31.4
155 , "PCCS1 044 G209.00-19.38 " ,, 83.82042 , -5.38028 , 209.00301 , -19.378 , "3.3e+5+/-307.1" , "3.4e+5+/-2764.5" , "3.3e+5+/-1365" , "3.3e+5+/-331.9" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G208.99-19.37" , "28.4+/-0" , "27.9+/-0" , "24.2+/-2.4" , 28.1
156 , "PCCS1 044 G279.48-31.69 " ,, 84.63375 , -69.10917 , 279.47699 , -31.686 , "2.9e+4+/-256.5" , "3.9e+4+/-1134.9" , "3.5e+4+/-279" , "4.3e+4+/-309.1" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G279.46-31.69" , "34.1+/-0.3" , "32.4+/-0.3" , "13.3+/-5.7" , 33.3
157 , "PCCS1 044 G250.09-31.08 " ,, 84.71917 , -44.0925 , 250.092 , -31.084 , "8516.3+/-181.8" , "7811.2+/-400.1" , "8012.5+/-94.7" , "7676.4+/-117.6" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G250.08-31.07" , "28.3+/-0.5" , "25.9+/-0.4" , "105+/-7" , 27.1
158 , "PCCS1 044 G211.18-19.36 " ,, 84.76 , -7.20639 , 211.177 , -19.36 , "1135.5+/-273" , "2640.8+/-830.5" , "-" , "-" , 2.1 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
159 , "PCCS1 044 G173.57+02.76 " ,, 85.18875 , 35.85389 , 173.571 , 2.758 , "5589.4+/-289.6" , "9733.1+/-807.6" , "8855.8+/-175.7" , "1.5e+4+/-310.7" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G173.47+02.70" , "47.2+/-1.2" , "36.3+/-0.9" , "77.6+/-3.2" , 41.3
160 , "PCCS1 044 G262.03-31.84 " ,, 85.23875 , -54.29611 , 262.034 , -31.837 , "840.2+/-121.1" , "1237.2+/-353.1" , "1005.6+/-55.7" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G262.02-31.85" , "-" , "-" , "-" , -9.9
161 , "PCCS1 044 G206.53-16.37 " ,, 85.41875 , -1.90722 , 206.53101 , -16.366 , "5.4e+4+/-324.9" , "5.8e+4+/-1456.2" , "5.5e+4+/-326.2" , "6.0e+4+/-430.3" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G206.50-16.36" , "32.2+/-0.2" , "28.2+/-0.2" , "45.1+/-2.2" , 30.1
162 , "PCCS1 044 G161.65+10.27 " ,, 85.57958 , 49.87 , 161.647 , 10.268 , "1100.9+/-217.8" , "867.1+/-587.8" , "231.6+/-105.7" , "920+/-130.7" , 2.1 , "No" , 0 , 2 , " " , "30.6+/-4.6" , "22.3+/-3.4" , "151.1+/-18.1" , 26.1
163 , "PCCS1 044 G205.27-14.32 " ,, 86.65708 , 0.12444 , 205.271 , -14.32 , "2292.2+/-302.9" , "2468.6+/-816.2" , "1708.4+/-148.7" , "2995.4+/-216.4" , 2.1 , "No" , 0 , 2 , "PLCKERC044 G205.28-14.36" , "54.2+/-1.8" , "22.1+/-1.9" , "41.9+/-3.2" , 34.6
164 , "PCCS1 044 G265.93-30.71 " ,, 87.57625 , -57.55694 , 265.927 , -30.708 , "1132.1+/-145.6" , "1606.5+/-423.8" , "1463.8+/-61.4" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G265.91-30.68" , "-" , "-" , "-" , -9.9
165 , "PCCS1 044 G182.44+00.23 " ,, 88.05292 , 26.96306 , 182.44099 , 0.231 , "1640.1+/-217" , "2747.8+/-720" , "2418.4+/-110.5" , "4513.3+/-246.7" , 2.1 , "Yes" , 0 , 2 , "PLCKERC044 G182.43+00.23" , "45.1+/-3" , "40.2+/-2.7" , "77.5+/-19.5" , 42.5
166 , "PCCS1 044 G171.68+07.29 " ,, 88.90083 , 39.78944 , 171.677 , 7.288 , "1949.6+/-219" , "1863.1+/-758.7" , "1925.4+/-114.3" , "-" , 2.1 , "Not available" , 0 , 2 , "PLCKERC044 G171.68+07.25" , "-" , "-" , "-" , -9.9
167 , "PCCS1 044 G267.79-29.12 " ,, 90.80958 , -59.05944 , 267.793 , -29.119 , "686.8+/-145" , "668.4+/-476.5" , "723.8+/-51.6" , "605.7+/-94.3" , 2.1 , "No" , 0 , 0 , " " , "46.1+/-5.8" , "19+/-3.3" , "44.6+/-6.6" , 29.6
