_id , pccs1f143_name , other_name, RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
2360 , "PCCS1 143 G286.75-00.17 " ,, 160.22708 , -58.88222 , 286.75045 , -0.17367 , "946.6+/-131.1" , "1086.3+/-868" , "1259.3+/-305.7" , "3312.1+/-378.5" , 0.7 , "Yes" , 102 , 2 , " " , "19+/-0.9" , "7.7+/-1.1" , "82+/-0.000" , 12.1
2361 , "PCCS1 143 G241.10+52.66 " ,, 160.33125 , 6.18194 , 241.10962 , 52.66619 , "448.8+/-38.6" , "404.2+/-133" , "374+/-33.1" , "387.1+/-42" , 0.7 , "No" , 4 , 2 , "PLCKERC143 G241.12+52.64" , "7.4+/-0.9" , "6.4+/-0.7" , "92.1+/-0.000" , 6.9
2362 , "PCCS1 143 G287.24-00.89 " ,, 160.40625 , -59.75778 , 287.24981 , -0.89846 , "2036.4+/-177.5" , "1.1e+4+/-7234.3" , "308+/-3990.3" , "-" , 0.7 , "Not available" , 100 , 1 , " " , "-" , "-" , "-" , -9.9
2363 , "PCCS1 143 G287.16-00.72 " ,, 160.42542 , -59.56972 , 287.16872 , -0.72877 , "2865+/-183.8" , "1.2e+4+/-8722.8" , "7079.2+/-4160.3" , "3628.1+/-2071.6" , 0.7 , "No" , 104 , 0 , " " , "12.3+/-1.5" , "5+/-3.5" , "91.5+/-0.000" , 7.9
2364 , "PCCS1 143 G281.46+09.71 " ,, 160.45917 , -47.67722 , 281.46102 , 9.71874 , "275+/-41.8" , "185.7+/-188.5" , "46+/-59.5" , "-" , 0.7 , "Not available" , 15 , 2 , " " , "-" , "-" , "-" , -9.9
2365 , "PCCS1 143 G268.42+30.17 " ,, 160.47708 , -23.88028 , 268.42689 , 30.17577 , "175.3+/-35.2" , "249.1+/-77.2" , "176.7+/-21" , "310+/-35.9" , 0.7 , "No" , 96 , 0 , " " , "11.9+/-1.6" , "8.1+/-1.1" , "106.6+/-0.000" , 9.8
2366 , "PCCS1 143 G287.15-00.36 " ,, 160.73792 , -59.24778 , 287.15546 , -0.36981 , "831.9+/-167.9" , "1267+/-2234.7" , "-" , "-" , 0.7 , "Not available" , 108 , 1 , " " , "-" , "-" , "-" , -9.9
2367 , "PCCS1 143 G211.56+60.99 " ,, 160.76667 , 24.14556 , 211.56679 , 60.99113 , "749.4+/-36.2" , "576.5+/-198.9" , "527.9+/-41.3" , "629.5+/-63" , 0.7 , "No" , 0 , 2 , "PLCKERC143 G211.60+61.01" , "10.3+/-1.1" , "6+/-0.7" , "60.6+/-0.000" , 7.9
2368 , "PCCS1 143 G287.09-00.11 " ,, 160.86542 , -58.99611 , 287.0943 , -0.11723 , "842.6+/-141.8" , "462.6+/-1056.4" , "1001.8+/-345.6" , "-" , 0.7 , "Not available" , 107 , 0 , " " , "-" , "-" , "-" , -9.9
2369 , "PCCS1 143 G287.37-00.63 " ,, 160.87292 , -59.58194 , 287.37389 , -0.63208 , "3.9e+4+/-193" , "7.1e+4+/-1.1e+4" , "5.5e+4+/-4055.8" , "2.5e+5+/-1.1e+4" , 0.7 , "Yes" , 98 , 2 , " " , "26.6+/-2" , "12+/-0.8" , "98.3+/-0.000" , 17.8
2370 , "PCCS1 143 G287.62-00.92 " ,, 161.04458 , -59.96278 , 287.6294 , -0.92739 , "2520.5+/-191.6" , "3247.7+/-1.1e+4" , "-" , "6027.7+/-3584.2" , 0.7 , "No" , 91 , 2 , " " , "15.1+/-0.9" , "6.1+/-4.5" , "14.8+/-0.000" , 9.6
2371 , "PCCS1 143 G128.73+34.72 " ,, 161.06083 , 80.92028 , 128.73862 , 34.72489 , "654.5+/-29.4" , "738.3+/-118" , "665.1+/-26.3" , "742.3+/-41.4" , 0.7 , "No" , 0 , 2 , "PLCKERC143 G128.73+34.73" , "9+/-0.5" , "7.4+/-0.5" , "30.6+/-0.000" , 8.2
2372 , "PCCS1 143 G287.70-01.03 " ,, 161.07417 , -60.08694 , 287.70065 , -1.03016 , "2083.7+/-175.1" , "5098.5+/-1.1e+4" , "4935.2+/-2361.6" , "9647.8+/-5757.7" , 0.7 , "Yes" , 90 , 1 , " " , "16.2+/-12.3" , "9.4+/-7.3" , "76.1+/-0.000" , 12.3
2373 , "PCCS1 143 G287.57-00.61 " ,, 161.23667 , -59.66417 , 287.57498 , -0.61825 , "3.6e+4+/-229.6" , "7.3e+4+/-1.1e+4" , "5.9e+4+/-3612" , "2.1e+5+/-7380.9" , 0.7 , "Yes" , 93 , 2 , "PLCKERC143 G287.59-00.61" , "25.5+/-0.9" , "10.3+/-0.5" , "88.3+/-0.000" , 16.2
2374 , "PCCS1 143 G287.22+00.05 " ,, 161.24542 , -58.90528 , 287.22469 , 0.0551 , "1272.3+/-135" , "3402.3+/-1338.3" , "3835.1+/-386.5" , "1.6e+4+/-1047.3" , 0.7 , "Yes" , 101 , 2 , " " , "26.8+/-2" , "10.9+/-1" , "105.3+/-0.000" , 17.1
2375 , "PCCS1 143 G287.54-00.43 " ,, 161.34333 , -59.49056 , 287.54182 , -0.43941 , "2219.1+/-210.7" , "1.5e+4+/-9139.4" , "-" , "-" , 0.7 , "Not available" , 96 , 1 , " " , "-" , "-" , "-" , -9.9
2376 , "PCCS1 143 G287.77-00.81 " ,, 161.40917 , -59.92861 , 287.77486 , -0.81192 , "3043+/-183.4" , "1992.2+/-6026.1" , "-" , "-" , 0.7 , "Not available" , 91 , 2 , " " , "-" , "-" , "-" , -9.9
2377 , "PCCS1 143 G287.96-01.15 " ,, 161.43083 , -60.32139 , 287.96674 , -1.15467 , "1568.2+/-163.2" , "6639.9+/-6186.2" , "4250.2+/-1657.3" , "-" , 0.7 , "Not available" , 85 , 2 , " " , "-" , "-" , "-" , -9.9
2378 , "PCCS1 143 G287.90-01.00 " ,, 161.46083 , -60.155 , 287.90272 , -1.0005 , "4428.5+/-163" , "1.1e+4+/-7570.6" , "1.0e+4+/-1360.6" , "3.4e+4+/-5716.4" , 0.7 , "Yes" , 90 , 2 , "PLCKERC143 G287.91-00.97" , "23.9+/-6.6" , "10.8+/-2.6" , "1.4+/-0.000" , 16.1
2379 , "PCCS1 143 G287.24+00.34 " ,, 161.54292 , -58.6625 , 287.24856 , 0.34181 , "910.5+/-110.1" , "2149.1+/-2026.2" , "393.3+/-570.6" , "507+/-452" , 0.7 , "No" , 97 , 2 , " " , "10.4+/-1.7" , "4.2+/-4.5" , "17.6+/-0.000" , 6.6
2380 , "PCCS1 143 G287.77-00.67 " ,, 161.54708 , -59.80639 , 287.77951 , -0.67164 , "6164.6+/-182.5" , "6017.9+/-9547.7" , "1.1e+4+/-4298.5" , "-" , 0.7 , "Yes" , 93 , 2 , " " , "21+/-0.5" , "8.5+/-4.1" , "176.9+/-0.000" , 13.3
2381 , "PCCS1 143 G287.51-00.16 " ,, 161.54792 , -59.23444 , 287.51532 , -0.16422 , "1383.3+/-153.2" , "2973.5+/-2641.2" , "-" , "1343+/-743.1" , 0.7 , "No" , 97 , 1 , " " , "7.8+/-4.6" , "5.8+/-3.4" , "100.7+/-0.000" , 6.7
2382 , "PCCS1 143 G287.95-00.82 " ,, 161.72333 , -60.01972 , 287.95648 , -0.82004 , "3496.6+/-145.6" , "1.5e+4+/-7350.5" , "1.3e+4+/-1568.2" , "2.6e+4+/-3242.7" , 0.7 , "Yes" , 84 , 1 , " " , "14.1+/-2.3" , "10.1+/-1.7" , "164.3+/-0.000" , 11.9
2383 , "PCCS1 143 G289.08-02.79 " ,, 161.91833 , -62.28611 , 289.0811 , -2.79025 , "937.3+/-78.2" , "593.5+/-322.7" , "707.6+/-61.4" , "673.7+/-81.5" , 0.7 , "No" , 66 , 1 , " " , "7.9+/-1" , "6.8+/-0.9" , "45.3+/-0.000" , 7.3
2384 , "PCCS1 143 G288.23-01.12 " ,, 161.94542 , -60.42306 , 288.23953 , -1.12785 , "1522.8+/-123.8" , "4842+/-3877.9" , "1373.9+/-1326.5" , "4885.3+/-1876.5" , 0.7 , "Yes" , 76 , 2 , " " , "18.1+/-6.6" , "7.4+/-3.5" , "72.7+/-0.000" , 11.6
2385 , "PCCS1 143 G287.61+00.13 " ,, 161.98042 , -59.01556 , 287.61189 , 0.13208 , "756+/-143.2" , "2243.6+/-1954.9" , "2091.4+/-495.9" , "3238.2+/-696.6" , 0.7 , "No" , 89 , 1 , " " , "16+/-1.1" , "6.4+/-1.8" , "88.8+/-0.000" , 10.1
2386 , "PCCS1 143 G266.74+34.90 " ,, 162.01792 , -19.15778 , 266.74121 , 34.902 , "619.8+/-48.2" , "547.6+/-149" , "474.3+/-38.1" , "512.2+/-50.4" , 0.7 , "No" , 18 , 2 , "PLCKERC143 G266.74+34.91" , "8.2+/-0.9" , "6.3+/-0.7" , "2.6+/-0.000" , 7.2
2387 , "PCCS1 143 G249.28+50.50 " ,, 162.045 , 0.93778 , 249.28651 , 50.50779 , "229.8+/-41.3" , "366.1+/-131.2" , "359.5+/-28.1" , "1076.7+/-92" , 0.7 , "Yes" , 1 , 2 , "PLCKERC143 G249.27+50.49" , "21.4+/-2.7" , "9.8+/-1.1" , "13.1+/-0.000" , 14.5
2388 , "PCCS1 143 G135.44+42.28 " ,, 162.11333 , 71.72556 , 135.44648 , 42.2859 , "628.8+/-31.2" , "377.2+/-266" , "480.3+/-50.5" , "434.6+/-71.9" , 0.7 , "No" , 2 , 2 , "PLCKERC143 G135.41+42.28" , "6.8+/-1.2" , "6.5+/-1.1" , "76.4+/-0.000" , 6.6
2389 , "PCCS1 143 G170.04+60.25 " ,, 162.42708 , 44.13889 , 170.045 , 60.25658 , "154.6+/-30.4" , "391.4+/-171.7" , "337.9+/-35" , "1023.5+/-130.7" , 0.7 , "Yes" , 1 , 0 , " " , "19+/-3.7" , "12.8+/-2.6" , "0.5+/-0.000" , 15.6
2390 , "PCCS1 143 G245.49+53.34 " ,, 162.54333 , 4.57583 , 245.49868 , 53.34233 , "329.5+/-38.2" , "387.4+/-113.2" , "310.5+/-32.7" , "438+/-37.9" , 0.7 , "No" , 0 , 2 , "PLCKERC143 G245.50+53.31" , "10.4+/-1" , "6.3+/-0.6" , "142.3+/-0.000" , 8.1
2391 , "PCCS1 143 G296.20-15.81 " ,, 162.58542 , -77.08028 , 296.20419 , -15.81855 , "219.8+/-38.8" , "663.8+/-212.8" , "430.4+/-60.4" , "2319.8+/-147.9" , 0.7 , "Yes" , 52 , 1 , " " , "25.9+/-2.2" , "10.5+/-0.9" , "108.7+/-0.000" , 16.5
2392 , "PCCS1 143 G285.11+05.80 " ,, 162.60208 , -52.82944 , 285.11298 , 5.8037 , "233.9+/-47.9" , "285.3+/-168.1" , "221.5+/-41.1" , "516.2+/-73.3" , 0.7 , "Yes" , 35 , 1 , " " , "17.2+/-2.1" , "7+/-1.3" , "154.8+/-0.000" , 11
2393 , "PCCS1 143 G219.98+61.73 " ,, 162.75167 , 20.47917 , 219.98648 , 61.7377 , "247.5+/-47.5" , "-" , "80+/-38.6" , "132.3+/-35.5" , 0.7 , "No" , 1 , 2 , " " , "11.2+/-0.4" , "4.5+/-1.4" , "170.9+/-0.000" , 7.1
2394 , "PCCS1 143 G285.61+05.05 " ,, 162.78667 , -53.72694 , 285.61716 , 5.05159 , "377.4+/-51.1" , "548.4+/-165.4" , "489.7+/-45.6" , "2391.7+/-150.8" , 0.7 , "Yes" , 40 , 2 , "PLCKERC143 G285.64+05.06" , "25.6+/-2.3" , "12.6+/-1.2" , "34.2+/-0.000" , 18
2395 , "PCCS1 143 G285.90+04.53 " ,, 162.83208 , -54.31694 , 285.9059 , 4.53563 , "672.9+/-42.8" , "1276.1+/-247.6" , "1179.7+/-50.8" , "2401.6+/-124.4" , 0.7 , "Yes" , 38 , 2 , "PLCKERC143 G285.90+04.53" , "14.3+/-0.9" , "10.1+/-0.7" , "6.7+/-0.000" , 12
2396 , "PCCS1 143 G282.90+10.53 " ,, 162.88875 , -47.61556 , 282.90094 , 10.53931 , "198.3+/-41.7" , "107+/-158.6" , "214.6+/-39.9" , "599.3+/-83" , 0.7 , "Yes" , 4 , 0 , " " , "19.6+/-2.6" , "8+/-1.5" , "146.3+/-0.000" , 12.6
2397 , "PCCS1 143 G289.78-03.17 " ,, 162.89875 , -62.95056 , 289.78454 , -3.17942 , "361.2+/-73" , "126+/-207.2" , "352.3+/-50.6" , "588.7+/-74" , 0.7 , "No" , 70 , 2 , " " , "14.7+/-1.5" , "6+/-0.9" , "5.3+/-0.000" , 9.4
2398 , "PCCS1 143 G286.88+02.89 " ,, 163.08833 , -56.21722 , 286.88355 , 2.89832 , "895.9+/-66" , "1386.9+/-281.7" , "1216.1+/-59.2" , "3367.9+/-172.1" , 0.7 , "Yes" , 41 , 2 , "PLCKERC143 G286.87+02.91" , "19.3+/-1.3" , "10.7+/-0.8" , "60+/-0.000" , 14.4
2399 , "PCCS1 143 G288.59-00.12 " ,, 163.47958 , -59.68778 , 288.59585 , -0.12799 , "844.3+/-122.2" , "328.5+/-2514.1" , "510.4+/-402.1" , "469.2+/-616.1" , 0.7 , "No" , 71 , 2 , " " , "9.8+/-13.6" , "4.3+/-6" , "3.2+/-0.000" , 6.5
2400 , "PCCS1 143 G286.01+05.27 " ,, 163.5575 , -53.70389 , 286.01763 , 5.27414 , "264.1+/-47.9" , "713+/-207.8" , "544.5+/-39.5" , "-" , 0.7 , "Not available" , 37 , 2 , " " , "-" , "-" , "-" , -9.9
2401 , "PCCS1 143 G296.46-15.81 " ,, 163.60958 , -77.19333 , 296.46861 , -15.81429 , "244+/-44.4" , "833.7+/-309.1" , "849.2+/-52.5" , "-" , 0.7 , "Not available" , 71 , 1 , " " , "-" , "-" , "-" , -9.9
2402 , "PCCS1 143 G288.83-00.11 " ,, 163.91792 , -59.78417 , 288.83662 , -0.1188 , "932.6+/-146" , "1269.1+/-1788.1" , "1289.2+/-588.5" , "655.3+/-448" , 0.7 , "No" , 68 , 2 , " " , "8.4+/-6.1" , "5+/-3.7" , "152.9+/-0.000" , 6.5
2403 , "PCCS1 143 G289.05-00.53 " ,, 163.95417 , -60.25389 , 289.05521 , -0.53516 , "924.4+/-152.8" , "2403.7+/-1557.9" , "3854.7+/-638.4" , "1243.1+/-477" , 0.7 , "No" , 70 , 2 , " " , "12.3+/-1.7" , "5.1+/-2.3" , "0.7+/-0.000" , 7.9
2404 , "PCCS1 143 G286.19+05.53 " ,, 164.01375 , -53.54194 , 286.19167 , 5.53742 , "235.4+/-44.6" , "376.3+/-182.8" , "310.6+/-39.7" , "641.6+/-109.9" , 0.7 , "Yes" , 36 , 2 , " " , "22+/-1.8" , "8.9+/-2" , "139.3+/-0.000" , 14
2405 , "PCCS1 143 G289.06-00.35 " ,, 164.13667 , -60.09583 , 289.0696 , -0.35344 , "4028.9+/-148" , "1.4e+4+/-1087.7" , "1.1e+4+/-385.4" , "2.4e+4+/-546.6" , 0.7 , "Yes" , 69 , 2 , "PLCKERC143 G289.06-00.33" , "13.6+/-0.4" , "11.4+/-0.4" , "168.2+/-0.000" , 12.4
2406 , "PCCS1 143 G296.53-15.66 " ,, 164.14292 , -77.09028 , 296.53082 , -15.66891 , "287.3+/-38.5" , "714.8+/-358.3" , "773.8+/-54" , "1696.8+/-181" , 0.7 , "Yes" , 74 , 1 , "PLCKERC143 G296.52-15.69" , "17+/-2.3" , "9.5+/-1.4" , "160.9+/-0.000" , 12.7
2407 , "PCCS1 143 G288.94-00.02 " ,, 164.18667 , -59.74278 , 288.94117 , -0.0234 , "951+/-159.8" , "3012.4+/-2822.6" , "1822.7+/-662.1" , "-" , 0.7 , "Not available" , 66 , 2 , " " , "-" , "-" , "-" , -9.9
2408 , "PCCS1 143 G135.96+43.91 " ,, 164.21542 , 70.19639 , 135.96213 , 43.91896 , "875.9+/-35.8" , "847.9+/-96.5" , "868.7+/-29.2" , "950.3+/-30.6" , 0.7 , "No" , 0 , 2 , "PLCKERC143 G135.93+43.92" , "8.7+/-0.3" , "7.5+/-0.3" , "42.5+/-0.000" , 8.1
2409 , "PCCS1 143 G271.83+32.18 " ,, 164.34333 , -23.70833 , 271.83523 , 32.18653 , "300.9+/-40" , "181+/-154.4" , "153.8+/-35.5" , "168.3+/-40.4" , 0.7 , "No" , 45 , 1 , " " , "7.7+/-1.9" , "4.6+/-1.2" , "40.2+/-0.000" , 6
2410 , "PCCS1 143 G290.39-02.90 " ,, 164.37042 , -62.96639 , 290.39468 , -2.90242 , "569.6+/-86.6" , "1628.5+/-232.6" , "1400.7+/-92.1" , "3640.6+/-155.5" , 0.7 , "Yes" , 66 , 2 , " " , "22.8+/-1.3" , "9.4+/-0.5" , "142.9+/-0.000" , 14.7
2411 , "PCCS1 143 G202.66+64.85 " ,, 164.39167 , 28.69722 , 202.66377 , 64.85466 , "188.7+/-39.2" , "72.1+/-159.7" , "108.7+/-31.2" , "90.8+/-42.2" , 0.7 , "No" , 1 , 0 , " " , "6.9+/-3.4" , "4.8+/-2.3" , "16.5+/-0.000" , 5.7
2412 , "PCCS1 143 G289.48-00.90 " ,, 164.4175 , -60.76889 , 289.48146 , -0.90327 , "1137.2+/-178.1" , "817.9+/-1513.6" , "73.9+/-544.8" , "586.5+/-334" , 0.7 , "No" , 75 , 2 , " " , "7+/-4.2" , "4.4+/-2.6" , "23.9+/-0.000" , 5.6
2413 , "PCCS1 143 G127.97+34.74 " ,, 164.56458 , 81.24361 , 127.97011 , 34.74779 , "700+/-29.4" , "497.4+/-128.9" , "575.9+/-28.3" , "504.8+/-31.5" , 0.7 , "No" , 0 , 2 , "PLCKERC143 G127.97+34.74" , "7.8+/-0.5" , "6+/-0.4" , "165.2+/-0.000" , 6.8
2414 , "PCCS1 143 G251.48+52.77 " ,, 164.61292 , 1.57917 , 251.48354 , 52.77602 , "3091.9+/-53.3" , "2817.7+/-182.9" , "2921.3+/-52.4" , "2899.4+/-63.5" , 0.7 , "No" , 4 , 2 , "PLCKERC143 G251.49+52.77" , "7.7+/-0.2" , "7.1+/-0.2" , "143.9+/-0.000" , 7.4
2415 , "PCCS1 143 G282.89+13.25 " ,, 164.61458 , -45.17944 , 282.89021 , 13.25047 , "206.2+/-40.3" , "273+/-86.6" , "191.5+/-27.1" , "308.2+/-28" , 0.7 , "No" , 4 , 1 , " " , "10.5+/-1.1" , "7.3+/-0.7" , "74.2+/-0.000" , 8.7
2416 , "PCCS1 143 G298.01-18.28 " ,, 164.70958 , -80.06556 , 298.01455 , -18.2865 , "1513.1+/-38.5" , "1680+/-168.1" , "1694+/-36.7" , "1953.3+/-58.3" , 0.7 , "No" , 6 , 2 , "PLCKERC143 G298.00-18.27" , "8.9+/-0.3" , "8.2+/-0.3" , "60.9+/-0.000" , 8.5
2417 , "PCCS1 143 G295.31-12.90 " ,, 164.73542 , -74.08861 , 295.31342 , -12.90486 , "221.3+/-38" , "651.7+/-192.5" , "407.2+/-41.5" , "1177.3+/-102.7" , 0.7 , "Yes" , 9 , 1 , " " , "17.8+/-2.1" , "9.6+/-1.1" , "169.3+/-0.000" , 13.1
2418 , "PCCS1 143 G264.12+42.69 " ,, 164.81708 , -11.56361 , 264.12409 , 42.69964 , "316.1+/-36.7" , "326.4+/-150.7" , "276.4+/-37.1" , "625.7+/-91.4" , 0.7 , "Yes" , 9 , 1 , "PLCKERC143 G264.13+42.70" , "18.2+/-3.3" , "7.5+/-1.4" , "51.4+/-0.000" , 11.6
2419 , "PCCS1 143 G220.44+63.81 " ,, 164.92 , 20.96722 , 220.44404 , 63.81308 , "318.5+/-41.7" , "193.3+/-167.6" , "261.8+/-34.3" , "273.2+/-57.9" , 0.7 , "No" , 0 , 2 , " " , "9.2+/-2.1" , "5.7+/-1.3" , "121.4+/-0.000" , 7.2
2420 , "PCCS1 143 G291.61-04.85 " ,, 165.02 , -65.25389 , 291.61799 , -4.85788 , "193.5+/-32.3" , "377.6+/-86.2" , "276+/-21.9" , "792.7+/-49.7" , 0.7 , "Yes" , 12 , 1 , " " , "16.2+/-1.3" , "10.4+/-0.9" , "171.4+/-0.000" , 12.9
2421 , "PCCS1 143 G286.87+05.70 " ,, 165.18167 , -53.67639 , 286.87985 , 5.70894 , "195.5+/-39.8" , "487.4+/-200.9" , "449.4+/-37.2" , "-" , 0.7 , "Not available" , 35 , 0 , " " , "-" , "-" , "-" , -9.9
2422 , "PCCS1 143 G290.03-01.20 " ,, 165.19625 , -61.27306 , 290.03518 , -1.20323 , "985.6+/-174.5" , "864.9+/-4609.7" , "1977.6+/-769.8" , "1108.3+/-1314.7" , 0.7 , "No" , 80 , 2 , " " , "8.6+/-11" , "6.1+/-7.8" , "161.2+/-0.000" , 7.3
2423 , "PCCS1 143 G289.86-00.75 " ,, 165.25167 , -60.79722 , 289.86309 , -0.75869 , "3344.2+/-200.7" , "8713.3+/-2410.8" , "7398.2+/-599.4" , "1.9e+4+/-1351.7" , 0.7 , "Yes" , 85 , 2 , "PLCKERC143 G289.87-00.78" , "18.8+/-1.9" , "11.1+/-1.2" , "178.8+/-0.000" , 14.4
2424 , "PCCS1 143 G289.48+00.13 " ,, 165.29958 , -59.82417 , 289.48385 , 0.13753 , "1031.8+/-128" , "1813.1+/-360.7" , "1531.6+/-119.8" , "4922.1+/-258.5" , 0.7 , "Yes" , 80 , 2 , " " , "24.4+/-1.1" , "9.9+/-0.7" , "39.2+/-0.000" , 15.5
2425 , "PCCS1 143 G133.78+42.31 " ,, 165.40375 , 72.42611 , 133.78236 , 42.31086 , "423.3+/-40.3" , "479.4+/-140.7" , "455.7+/-28.2" , "1335.9+/-102.8" , 0.7 , "Yes" , 3 , 2 , "PLCKERC143 G133.76+42.31" , "19.8+/-2.2" , "11.8+/-1.4" , "19.2+/-0.000" , 15.3
2426 , "PCCS1 143 G155.67+58.01 " ,, 165.42375 , 51.55861 , 155.67402 , 58.01989 , "180.4+/-36" , "89.4+/-113" , "17.2+/-36" , "115.8+/-36.4" , 0.7 , "No" , 1 , 0 , " " , "12.4+/-1.1" , "5.1+/-1.9" , "41.6+/-0.000" , 7.9
2427 , "PCCS1 143 G291.03-03.09 " ,, 165.47333 , -63.40583 , 291.031 , -3.09409 , "628.6+/-80.5" , "687.4+/-500.6" , "361.4+/-107.8" , "365.8+/-109.1" , 0.7 , "No" , 55 , 1 , " " , "7+/-2.2" , "5.6+/-1.8" , "161.5+/-0.000" , 6.3
2428 , "PCCS1 143 G283.00+14.54 " ,, 165.53042 , -44.05667 , 283.00297 , 14.54418 , "445.4+/-33.8" , "522.9+/-107.9" , "566.4+/-36.5" , "1059.6+/-56.3" , 0.7 , "Yes" , 2 , 1 , "PLCKERC143 G283.01+14.52" , "15.4+/-1" , "9+/-0.6" , "57.5+/-0.000" , 11.8
2429 , "PCCS1 143 G292.37-05.95 " ,, 165.58292 , -66.56167 , 292.37137 , -5.95341 , "162.7+/-34" , "130.6+/-202.6" , "188.3+/-41.6" , "895.8+/-168.3" , 0.7 , "Yes" , 15 , 2 , " " , "25.8+/-7.4" , "10.6+/-2.8" , "174.5+/-0.000" , 16.5
2430 , "PCCS1 143 G297.05-15.96 " ,, 165.61542 , -77.57444 , 297.05155 , -15.96494 , "336.6+/-46.3" , "1007.1+/-1089.3" , "752.9+/-202.1" , "938.1+/-451.2" , 0.7 , "Yes" , 85 , 1 , " " , "17.4+/-4.3" , "7.1+/-4.3" , "66.5+/-0.000" , 11.1
2431 , "PCCS1 143 G273.71+32.00 " ,, 165.765 , -24.65111 , 273.71477 , 32.00013 , "170.9+/-36.2" , "313.5+/-105.8" , "283.9+/-28" , "-" , 0.7 , "Not available" , 24 , 0 , " " , "-" , "-" , "-" , -9.9
2432 , "PCCS1 143 G199.00+66.14 " ,, 165.83625 , 30.24083 , 199.00836 , 66.14643 , "227.2+/-39.4" , "177.6+/-206.9" , "232+/-42.2" , "213.4+/-65.5" , 0.7 , "No" , 0 , 2 , " " , "8+/-2.6" , "6.7+/-2.2" , "106.9+/-0.000" , 7.3
2433 , "PCCS1 143 G290.19-00.79 " ,, 165.85042 , -60.96639 , 290.19829 , -0.79409 , "829.8+/-158.2" , "1035.3+/-1169.7" , "161.3+/-568.7" , "-" , 0.7 , "Not available" , 94 , 1 , " " , "-" , "-" , "-" , -9.9
2434 , "PCCS1 143 G297.27-16.31 " ,, 165.85167 , -77.98306 , 297.2785 , -16.31432 , "369.7+/-44.2" , "1437.6+/-592.6" , "1001.5+/-141.9" , "-" , 0.7 , "Not available" , 77 , 2 , " " , "-" , "-" , "-" , -9.9
2435 , "PCCS1 143 G287.43+05.67 " ,, 166.00417 , -53.93528 , 287.43158 , 5.67203 , "742.9+/-35.9" , "949.3+/-182.9" , "923+/-40.7" , "1326.9+/-81.3" , 0.7 , "No" , 42 , 1 , "PLCKERC143 G287.41+05.63" , "11.9+/-0.9" , "8.6+/-0.6" , "141.4+/-0.000" , 10.1
2436 , "PCCS1 143 G297.24-16.12 " ,, 166.06958 , -77.80028 , 297.24184 , -16.1291 , "537.4+/-38.8" , "971.8+/-669.8" , "1247.8+/-156.3" , "-" , 0.7 , "Not available" , 82 , 2 , " " , "-" , "-" , "-" , -9.9
2437 , "PCCS1 143 G179.85+65.02 " ,, 166.09833 , 38.20028 , 179.85975 , 65.02285 , "277.1+/-38.4" , "424.2+/-157.3" , "407.2+/-33.5" , "1004.5+/-98.3" , 0.7 , "Yes" , 0 , 2 , " " , "18.8+/-2.5" , "10+/-1.3" , "165.5+/-0.000" , 13.7
2438 , "PCCS1 143 G231.76+62.87 " ,, 166.19458 , 15.95417 , 231.76455 , 62.8779 , "188+/-37.3" , "-" , "-" , "-" , 0.7 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
2439 , "PCCS1 143 G274.05+32.29 " ,, 166.195 , -24.5325 , 274.05469 , 32.29029 , "193+/-41" , "28.9+/-181.3" , "82.6+/-39" , "-" , 0.7 , "No" , 21 , 1 , " " , "16.2+/-5.6" , "6.7+/-64.4" , "173.3+/-0.000" , 10.4
2440 , "PCCS1 143 G291.04-02.07 " ,, 166.39625 , -62.47611 , 291.04013 , -2.07389 , "1058.4+/-101.5" , "1899.5+/-688.1" , "1728.6+/-154.1" , "6688.1+/-587.4" , 0.7 , "Yes" , 85 , 2 , " " , "22.5+/-3.1" , "13.1+/-1.9" , "2+/-0.000" , 17.1
2441 , "PCCS1 143 G253.15+54.34 " ,, 166.41458 , 2.03917 , 253.15005 , 54.34924 , "307.8+/-44.4" , "206.4+/-169.3" , "187.6+/-44.7" , "295.3+/-70.2" , 0.7 , "No" , 2 , 2 , " " , "16.1+/-3" , "6.6+/-1.9" , "168.2+/-0.000" , 10.3
2442 , "PCCS1 143 G255.52+52.85 " ,, 166.46667 , -0.01444 , 255.52665 , 52.85464 , "187.5+/-32.9" , "185.3+/-170.9" , "113.4+/-34.4" , "-" , 0.7 , "Not available" , 7 , 2 , " " , "-" , "-" , "-" , -9.9
2443 , "PCCS1 143 G204.13+66.70 " ,, 166.52958 , 28.20556 , 204.13421 , 66.70148 , "355.5+/-33.9" , "290+/-135.5" , "346.7+/-24.8" , "331.5+/-43.3" , 0.7 , "No" , 3 , 2 , "PLCKERC143 G204.09+66.69" , "8.1+/-1.1" , "7+/-1" , "55.1+/-0.000" , 7.5
2444 , "PCCS1 143 G296.93-15.16 " ,, 166.66708 , -76.79917 , 296.93747 , -15.16285 , "196.4+/-35.7" , "210.3+/-303.5" , "-" , "-" , 0.7 , "Not available" , 85 , 0 , " " , "-" , "-" , "-" , -9.9
