_id , ercsc143_name , other_name , RA , Dec , LII , BII , flux density +/- err (mJy) , Detected flux +/- err (mJy) , PSF flux +/- err (mJy) , Gaussian fit flux +/- err (mJy) , PositionError (arcmin) , CMB subtracted , Extended , N. of observations , Reliability +/- err
936 , "PLCKERC143 G270.08+53.52"  ,, 173.99042 , -4.45972 , 270.08376 , 53.52856 , "568.9+/-78" , "470.47+/-49.5" , "549.2+/-35.49" , "578.5+/-94.98" , 0.681 , 0 , 0 , 2 , "0.982+/-0.045"
937 , "PLCKERC143 G296.09-06.60"  ,, 174.06125 , -68.46944 , 296.09476 , -6.60173 , "586.5+/-81" , "356.98+/-48.7" , "551.6+/-36.07" , "-153.3+/-298.4" , 0.681 , 0 , 1 , 2 , "0.953+/-0.049"
938 , "PLCKERC143 G298.22-13.12"  ,, 174.48708 , -75.31722 , 298.22664 , -13.12109 , "636+/-55" , "269.96+/-47.6" , "513.6+/-30.97" , "1329.8+/-121.55" , 0.681 , 0 , 1 , 2 , "0.963+/-0.067"
939 , "PLCKERC143 G294.97-01.71"  ,, 174.80458 , -63.46972 , 294.97119 , -1.71989 , "4890.7+/-523" , "1938.42+/-119.6" , "4497.9+/-376.61" , "3.6e+4+/-3609.08" , 0.681 , 0 , 1 , 2 , "0.966+/-0.071"
940 , "PLCKERC143 G277.55+45.42"  ,, 174.81083 , -13.85694 , 277.55263 , 45.4272 , "374+/-56" , "453.43+/-50.3" , "353.2+/-35.02" , "310.4+/-67.4" , 0.669 , 0 , 0 , 2 , "0.983+/-0.045"
941 , "PLCKERC143 G295.15-00.58"  ,, 175.85667 , -62.42694 , 295.15255 , -0.58704 , "1.0e+4+/-937" , "4051.53+/-159.8" , "8220.8+/-312.41" , "1.9e+4+/-711.82" , 0.681 , 0 , 1 , 2 , "0.988+/-0.045"
942 , "PLCKERC143 G296.16-03.56"  ,, 176.35458 , -65.56528 , 296.16995 , -3.564 , "1463.1+/-102" , "856.25+/-119.6" , "1155.1+/-45.27" , "1604.3+/-122.57" , 0.681 , 0 , 0 , 1 , "0.969+/-0.079"
943 , "PLCKERC143 G291.84+12.85"  ,, 176.39042 , -48.59278 , 291.84329 , 12.8554 , "466.9+/-48" , "436.91+/-52.7" , "513.5+/-37.11" , "578.7+/-94.94" , 0.681 , 0 , 0 , 2 , "0.969+/-0.044"
944 , "PLCKERC143 G297.32-07.74"  ,, 176.49042 , -69.89611 , 297.32188 , -7.74093 , "579.3+/-56" , "577.82+/-55.8" , "640.8+/-32.65" , "745.7+/-86.6" , 0.681 , 0 , 0 , 2 , "0.988+/-0.045"
945 , "PLCKERC143 G164.95+71.47"  ,, 176.7425 , 39.97556 , 164.95259 , 71.47063 , "592.2+/-37" , "595.55+/-36.3" , "638+/-20.6" , "662.6+/-49" , 0.669 , 0 , 0 , 5 , "0.996+/-0.046"
946 , "PLCKERC143 G289.22+22.95"  ,, 176.745 , -38.1975 , 289.22942 , 22.95288 , "1072.1+/-40" , "952.14+/-54.2" , "1005.3+/-36.67" , "1104.2+/-91.69" , 0.669 , 0 , 0 , 2 , "0.998+/-0.045"
947 , "PLCKERC143 G296.96-05.77"  ,, 176.90458 , -67.90361 , 296.96665 , -5.77406 , "997.9+/-54" , "990.41+/-57" , "1046.9+/-33.98" , "-" , 0.681 , 0 , 0 , 2 , "1+/-0.046"
948 , "PLCKERC143 G294.98+03.36"  ,, 177.51167 , -58.5575 , 294.98228 , 3.36347 , "640.3+/-57" , "601.96+/-73.2" , "689.6+/-35.69" , "1321.8+/-136.77" , 0.681 , 1 , 0 , 2 , "0.988+/-0.045"
949 , "PLCKERC143 G221.14+75.95"  ,, 177.58375 , 24.29917 , 221.14782 , 75.9592 , "355.4+/-52" , "465.39+/-37.3" , "-249.1+/-41.47" , "-110+/-83.85" , 0.669 , 1 , 0 , 4 , "0.988+/-0.045"
950 , "PLCKERC143 G294.69+04.71"  ,, 177.59125 , -57.17917 , 294.69803 , 4.71289 , "607.9+/-40" , "494.61+/-73.2" , "605.3+/-36.02" , "1034+/-133.69" , 0.681 , 0 , 0 , 2 , "0.972+/-0.044"
951 , "PLCKERC143 G279.07+51.42"  ,, 178.07875 , -8.68444 , 279.07335 , 51.42767 , "749.9+/-47" , "584.32+/-51.4" , "708.8+/-35.28" , "847.5+/-96.03" , 0.681 , 0 , 0 , 1 , "0.993+/-0.045"
952 , "PLCKERC143 G125.75+35.83"  ,, 178.12458 , 80.97028 , 125.75417 , 35.83257 , "368.4+/-73" , "227.19+/-36.2" , "253.6+/-20" , "116.4+/-441.41" , 0.681 , 1 , 1 , 5 , "0.968+/-0.075"
953 , "PLCKERC143 G145.53+64.98"  ,, 178.36 , 49.52306 , 145.53309 , 64.98258 , "1161+/-60" , "1178.26+/-36.6" , "1236+/-24.05" , "1262.7+/-53.22" , 0.669 , 0 , 0 , 4 , "0.999+/-0.045"
954 , "PLCKERC143 G135.36+55.33"  ,, 178.5125 , 60.38167 , 135.36699 , 55.33941 , "302.9+/-48" , "228.67+/-32.7" , "240.5+/-19.22" , "504.2+/-82.81" , 0.669 , 0 , 1 , 4 , "0.962+/-0.064"
955 , "PLCKERC143 G287.15+39.56"  ,, 179.81958 , -21.70389 , 287.15299 , 39.56433 , "363+/-49" , "309.45+/-52.1" , "291.8+/-37.35" , "256.1+/-71.88" , 0.669 , 0 , 0 , 2 , "0.961+/-0.044"
956 , "PLCKERC143 G199.37+78.36"  ,, 179.87708 , 29.25389 , 199.37482 , 78.3687 , "1267.8+/-57" , "1322.74+/-38.6" , "1332.9+/-23.22" , "1293.5+/-50.92" , 0.669 , 0 , 0 , 4 , "0.999+/-0.045"
957 , "PLCKERC143 G297.71-02.77"  ,, 180.38875 , -65.14028 , 297.71734 , -2.77487 , "2073+/-69" , "1357.21+/-128.4" , "1932.8+/-45.57" , "2448.3+/-104.55" , 0.681 , 0 , 0 , 2 , "0.959+/-0.059"
958 , "PLCKERC143 G297.50-00.76"  ,, 180.78667 , -63.13167 , 297.50753 , -0.76963 , "4720.8+/-471" , "2047.47+/-128.4" , "3478+/-262.51" , "7749.5+/-2189.23" , 0.681 , 0 , 1 , 2 , "0.957+/-0.044"
959 , "PLCKERC143 G290.38+35.18"  ,, 181.40708 , -26.56944 , 290.38293 , 35.18351 , "437.2+/-75" , "374.35+/-52.3" , "467.6+/-36.82" , "442.9+/-719.4" , 0.669 , 0 , 1 , 2 , "0.968+/-0.044"
960 , "PLCKERC143 G295.29+14.63"  ,, 181.86958 , -47.58306 , 295.29479 , 14.63568 , "691.7+/-39" , "876.59+/-55.2" , "767.7+/-37.51" , "696.6+/-78.16" , 0.681 , 0 , 0 , 2 , "0.999+/-0.046"
961 , "PLCKERC143 G135.78+61.34"  ,, 182.22458 , 54.70639 , 135.78008 , 61.34787 , "376.6+/-37" , "249.95+/-33.8" , "339.9+/-19.79" , "487.5+/-64.2" , 0.669 , 0 , 0 , 4 , "0.954+/-0.05"
962 , "PLCKERC143 G298.19-00.78"  ,, 182.29 , -63.26528 , 298.19838 , -0.78285 , "2575.7+/-208" , "2168.18+/-129.8" , "2631.7+/-66.09" , "2979.8+/-160.98" , 0.681 , 0 , 0 , 1 , "0.951+/-0.043"
963 , "PLCKERC143 G298.23-00.33"  ,, 182.52458 , -62.83306 , 298.2335 , -0.33929 , "2.7e+4+/-957" , "1.69e+4+/-131.2" , "2.3e+4+/-420" , "2.9e+4+/-804.14" , 0.681 , 0 , 0 , 2 , "1+/-0.046"
964 , "PLCKERC143 G298.87-00.43"  ,, 183.88333 , -63.02333 , 298.87334 , -0.4349 , "2.9e+4+/-1018" , "1.48e+4+/-131.2" , "2.5e+4+/-474.78" , "3.5e+4+/-516.5" , 0.681 , 0 , 0 , 2 , "1+/-0.046"
965 , "PLCKERC143 G290.98+44.52"  ,, 183.95583 , -17.51972 , 290.98484 , 44.5243 , "920.6+/-60" , "709.64+/-52.4" , "843.7+/-40.32" , "913.5+/-100.97" , 0.669 , 0 , 0 , 2 , "0.999+/-0.046"
966 , "PLCKERC143 G165.44+79.20"  ,, 183.98792 , 34.80694 , 165.44899 , 79.20115 , "295.1+/-47" , "242.12+/-38.5" , "264.3+/-20.12" , "242.3+/-43.55" , 0.669 , 1 , 0 , 4 , "0.955+/-0.051"
967 , "PLCKERC143 G298.71+02.40"  ,, 184.35458 , -60.1925 , 298.71237 , 2.40021 , "1420.4+/-71" , "697.45+/-93.7" , "1239.6+/-54.45" , "2213.9+/-153.3" , 0.681 , 0 , 0 , 2 , "0.965+/-0.071"
968 , "PLCKERC143 G137.18+67.72"  ,, 184.7625 , 48.49722 , 137.186 , 67.72467 , "326.4+/-35" , "272.68+/-34.2" , "327.8+/-21.78" , "702.8+/-91.64" , 0.669 , 1 , 1 , 5 , "0.953+/-0.043"
969 , "PLCKERC143 G281.81+67.36"  ,, 184.84708 , 5.81861 , 281.81151 , 67.36698 , "775.9+/-41" , "504.14+/-52.5" , "630.3+/-33.39" , "994.6+/-112.32" , 0.681 , 0 , 0 , 2 , "0.988+/-0.045"
970 , "PLCKERC143 G285.02+63.85"  ,, 185.06833 , 2.075 , 285.02527 , 63.85819 , "433.1+/-62" , "280.34+/-52.6" , "398.2+/-35.73" , "1966+/-411.02" , 0.669 , 2 , 1 , 1 , "0.956+/-0.053"
971 , "PLCKERC143 G201.90+83.29"  ,, 185.38917 , 28.21167 , 201.90697 , 83.29737 , "385.3+/-53" , "260.33+/-45.5" , "313.8+/-29.98" , "607.8+/-806.42" , 0.669 , 1 , 1 , 2 , "0.953+/-0.048"
972 , "PLCKERC143 G284.84+66.05"  ,, 185.60292 , 4.21056 , 284.84748 , 66.05798 , "989.1+/-50" , "1004.68+/-53.1" , "1052.2+/-36.56" , "1042.8+/-82.17" , 0.681 , 0 , 0 , 2 , "0.998+/-0.045"
973 , "PLCKERC143 G300.78-09.10"  ,, 186.04708 , -71.86083 , 300.78863 , -9.10276 , "1070.5+/-99" , "404.09+/-47.8" , "790.3+/-68.34" , "5162.5+/-340.18" , 0.681 , 2 , 1 , 2 , "0.953+/-0.049"
974 , "PLCKERC143 G301.65-16.57"  ,, 186.2125 , -79.3775 , 301.65633 , -16.57177 , "952.4+/-84" , "287.96+/-45" , "611.1+/-37.7" , "2415+/-172.77" , 0.681 , 0 , 1 , 5 , "0.966+/-0.072"
975 , "PLCKERC143 G255.08+81.65"  ,, 186.22333 , 21.37389 , 255.0846 , 81.65354 , "1055+/-56" , "1084.09+/-48.5" , "1071.2+/-33.03" , "1072.9+/-71.32" , 0.681 , 0 , 0 , 2 , "0.998+/-0.045"
976 , "PLCKERC143 G300.97-08.71"  ,, 186.77042 , -71.48972 , 300.97963 , -8.71055 , "652.2+/-101" , "273.88+/-47.8" , "764.4+/-77.79" , "-" , 0.681 , 1 , 0 , 2 , "0.971+/-0.085"
977 , "PLCKERC143 G289.93+64.36"  ,, 187.2725 , 2.05972 , 289.93572 , 64.36619 , "1.8e+4+/-152" , "1.76e+4+/-53.7" , "1.8e+4+/-54.34" , "1.8e+4+/-122.84" , 0.669 , 0 , 0 , 2 , "1+/-0.045"
978 , "PLCKERC143 G300.06+04.60"  ,, 187.4375 , -58.14694 , 300.06449 , 4.60393 , "575.5+/-61" , "438.71+/-58" , "536.1+/-38.18" , "897.1+/-130.71" , 0.681 , 1 , 0 , 2 , "0.96+/-0.044"
979 , "PLCKERC143 G300.51-00.17"  ,, 187.53792 , -62.94583 , 300.51433 , -0.17429 , "5089.1+/-494" , "2382.01+/-128.4" , "3906.8+/-214.92" , "1.2e+4+/-876.46" , 0.681 , 0 , 1 , 2 , "0.953+/-0.047"
980 , "PLCKERC143 G137.99+74.85"  ,, 187.64667 , 41.65306 , 137.99679 , 74.8596 , "332.4+/-42" , "234.07+/-35.5" , "304.7+/-22.12" , "663.8+/-95.84" , 0.669 , 0 , 1 , 5 , "0.962+/-0.064"
981 , "PLCKERC143 G283.81+74.48"  ,, 187.71375 , 12.38611 , 283.81155 , 74.48879 , "5338.2+/-74" , "5269.55+/-48.4" , "5419+/-38.01" , "5310.4+/-72.35" , 0.669 , 0 , 0 , 1 , "1+/-0.047"
982 , "PLCKERC143 G301.25-08.28"  ,, 187.74333 , -71.08861 , 301.25835 , -8.28366 , "981.7+/-97" , "311.04+/-47.8" , "707.7+/-69.53" , "5336.3+/-381.89" , 0.681 , 2 , 1 , 2 , "0.965+/-0.071"
983 , "PLCKERC143 G293.18+60.09"  ,, 188.01083 , -2.41056 , 293.18048 , 60.09341 , "338.8+/-53" , "330.52+/-51.6" , "355.9+/-35.66" , "397.2+/-89.57" , 0.669 , 0 , 0 , 2 , "0.961+/-0.044"
984 , "PLCKERC143 G300.93+00.89"  ,, 188.61083 , -61.90583 , 300.93234 , 0.89967 , "5179.6+/-670" , "2953.69+/-128.4" , "3509.6+/-228.49" , "3849.5+/-1370.96" , 0.681 , 0 , 1 , 2 , "0.957+/-0.044"
985 , "PLCKERC143 G300.67+05.19"  ,, 188.65667 , -57.60667 , 300.67264 , 5.19117 , "795.4+/-59" , "442.2+/-61.3" , "662.6+/-36.53" , "1072.5+/-135.76" , 0.681 , 0 , 0 , 2 , "0.951+/-0.045"
986 , "PLCKERC143 G300.97+01.15"  ,, 188.73417 , -61.65111 , 300.97406 , 1.15775 , "6018.9+/-708" , "5180.73+/-187.2" , "5564.2+/-204.37" , "5232+/-1041.03" , 0.681 , 0 , 0 , 2 , "0.993+/-0.045"
987 , "PLCKERC143 G301.59-07.84"  ,, 188.86042 , -70.67306 , 301.59699 , -7.84299 , "802.7+/-54" , "369.79+/-47.8" , "637.8+/-41.51" , "2168.5+/-137.98" , 0.681 , 1 , 1 , 2 , "0.958+/-0.057"
988 , "PLCKERC143 G301.14-00.23"  ,, 188.92125 , -63.04806 , 301.14813 , -0.23101 , "6428.4+/-372" , "5715.87+/-189.2" , "7025.1+/-136.69" , "8251.6+/-276.87" , 0.681 , 0 , 0 , 2 , "1+/-0.046"
989 , "PLCKERC143 G301.68-06.63"  ,, 189.31958 , -69.47139 , 301.68294 , -6.63408 , "499.2+/-47" , "408.01+/-47.8" , "-160.8+/-59.79" , "537.3+/-77.44" , 0.681 , 0 , 0 , 2 , "0.958+/-0.044"
990 , "PLCKERC143 G294.13+70.16"  ,, 189.85708 , 7.49444 , 294.13053 , 70.1609 , "450.9+/-72" , "464.23+/-51.2" , "361.7+/-1303.34" , "-79.8+/-270.89" , 0.669 , 2 , 0 , 2 , "0.99+/-0.045"
991 , "PLCKERC143 G295.15+67.40"  ,, 189.87042 , 4.71028 , 295.15997 , 67.40154 , "572.2+/-72" , "704.34+/-52.2" , "633.5+/-34.82" , "-116.3+/-478.36" , 0.669 , 0 , 1 , 2 , "1+/-0.046"
992 , "PLCKERC143 G298.24+52.35"  ,, 189.94833 , -10.40694 , 298.24075 , 52.35847 , "328.2+/-62" , "321.41+/-54.4" , "331.5+/-37.3" , "856.6+/-214.87" , 0.669 , 0 , 1 , 1 , "0.966+/-0.044"
993 , "PLCKERC143 G301.72+01.12"  ,, 190.31042 , -61.72611 , 301.72473 , 1.12158 , "5448.3+/-284" , "2477.29+/-185.2" , "4735.1+/-155.46" , "8265.9+/-280.38" , 0.681 , 0 , 0 , 1 , "0.957+/-0.056"
994 , "PLCKERC143 G293.38+79.10"  ,, 190.98792 , 16.37528 , 293.3883 , 79.10814 , "334.7+/-49" , "502.13+/-49.4" , "400+/-32.07" , "332+/-61.61" , 0.681 , 0 , 0 , 2 , "0.986+/-0.045"
995 , "PLCKERC143 G300.60+55.33"  ,, 191.52292 , -7.51361 , 300.60236 , 55.33395 , "512+/-49" , "568.59+/-55" , "573.8+/-36.36" , "552.8+/-80.42" , 0.669 , 0 , 0 , 2 , "0.993+/-0.045"
996 , "PLCKERC143 G301.63+37.07"  ,, 191.70792 , -25.78417 , 301.63229 , 37.07573 , "1343.2+/-47" , "1110.84+/-56.2" , "1257.8+/-39.31" , "1469.3+/-102.86" , 0.669 , 0 , 0 , 2 , "0.998+/-0.045"
997 , "PLCKERC143 G302.41+16.86"  ,, 192.15042 , -46.00139 , 302.41729 , 16.86743 , "387.6+/-65" , "353.91+/-55.6" , "-" , "311.2+/-740.78" , 0.681 , 0 , 1 , 2 , "0.955+/-0.043"
998 , "PLCKERC143 G302.97-17.52"  ,, 193.08792 , -80.40083 , 302.97189 , -17.52923 , "414+/-88" , "314+/-42.1" , "433.3+/-32.52" , "1228+/-177.08" , 0.681 , 1 , 1 , 4 , "0.965+/-0.069"
999 , "PLCKERC143 G303.02-14.24"  ,, 193.26917 , -77.11361 , 303.02624 , -14.24243 , "1952.3+/-83" , "1020.7+/-46" , "1749.5+/-57.01" , "2863.6+/-103.96" , 0.681 , 2 , 0 , 3 , "0.999+/-0.046"
1000 , "PLCKERC143 G303.01-16.86" ,, 193.29625 , -79.73361 , 303.01327 , -16.86241 , "929+/-97" , "432.78+/-42.1" , "828.7+/-52.84" , "2596.9+/-149.42" , 0.681 , 2 , 1 , 4 , "0.952+/-0.046"
1001 , "PLCKERC143 G305.89+74.52" ,, 193.66542 , 11.675 , 305.89228 , 74.52842 , "244.7+/-48" , "304.9+/-50.2" , "-108.7+/-39.85" , "203.5+/-63.77" , 0.669 , 0 , 0 , 2 , "0.957+/-0.044"
1002 , "PLCKERC143 G303.09-16.02" ,, 193.6825 , -78.89806 , 303.09681 , -16.02736 , "1058.7+/-73" , "490.57+/-45.5" , "844.2+/-46.35" , "2890.2+/-201.27" , 0.681 , 0 , 1 , 4 , "0.951+/-0.043"
1003 , "PLCKERC143 G305.11+57.05" ,, 194.05208 , -5.79833 , 305.11424 , 57.05309 , "9580.2+/-70" , "9741.76+/-54" , "9290.9+/-35.09" , "9332.8+/-80.35" , 0.669 , 0 , 0 , 1 , "1+/-0.045"
1004 , "PLCKERC143 G304.54+30.91" ,, 194.4925 , -31.93361 , 304.54736 , 30.91746 , "477.3+/-48" , "348.66+/-56" , "453+/-39.37" , "834.2+/-157.55" , 0.681 , 0 , 0 , 1 , "0.955+/-0.043"
1005 , "PLCKERC143 G305.20+40.50" ,, 194.72833 , -22.33056 , 305.20611 , 40.50792 , "419.7+/-51" , "513.56+/-54.7" , "-138.4+/-53.19" , "384.6+/-79.11" , 0.669 , 1 , 0 , 2 , "0.991+/-0.045"
1006 , "PLCKERC143 G119.92+65.39" ,, 194.87583 , 51.68667 , 119.92829 , 65.39429 , "328.5+/-25" , "246.04+/-33.7" , "295.1+/-17.34" , "330.5+/-44.95" , 0.669 , 1 , 0 , 5 , "0.957+/-0.056"
1007 , "PLCKERC143 G303.40-14.26" ,, 194.91042 , -77.1275 , 303.40329 , -14.26339 , "2388.5+/-226" , "1027.95+/-46" , "2031.8+/-69.4" , "4428.5+/-190.93" , 0.681 , 0 , 1 , 5 , "0.999+/-0.046"
1008 , "PLCKERC143 G304.70+07.15" ,, 195.97833 , -55.67139 , 304.70421 , 7.15731 , "746.8+/-57" , "605.93+/-61.3" , "713.3+/-38.42" , "907.2+/-108.79" , 0.681 , 0 , 0 , 2 , "0.993+/-0.045"
1009 , "PLCKERC143 G305.26+13.33" ,, 196.3475 , -49.47639 , 305.26052 , 13.33222 , "816.3+/-59" , "725.87+/-56.8" , "743.6+/-39.25" , "842.8+/-97.09" , 0.681 , 1 , 0 , 2 , "1+/-0.046"
1010 , "PLCKERC143 G303.71-14.55" ,, 196.35417 , -77.40583 , 303.71879 , -14.55551 , "637.1+/-127" , "309.98+/-45" , "780.3+/-58.39" , "250.9+/-1226.32" , 0.681 , 0 , 1 , 4 , "0.958+/-0.058"
1011 , "PLCKERC143 G308.55+52.16" ,, 196.36542 , -10.55417 , 308.55636 , 52.16416 , "342.7+/-55" , "375.51+/-54.5" , "344.5+/-38.89" , "335+/-83.73" , 0.669 , 0 , 0 , 1 , "0.975+/-0.044"
1012 , "PLCKERC143 G303.73-14.87" ,, 196.49708 , -77.72694 , 303.73153 , -14.87804 , "875.9+/-85" , "432.26+/-45" , "573.1+/-38.79" , "5081.8+/-584.09" , 0.681 , 0 , 1 , 3 , "0.971+/-0.088"
1013 , "PLCKERC143 G305.53+12.45" ,, 196.84667 , -50.34083 , 305.53695 , 12.45017 , "501.6+/-46" , "443.16+/-55.1" , "486.2+/-38.69" , "485.8+/-89.87" , 0.681 , 0 , 0 , 2 , "0.976+/-0.044"
1014 , "PLCKERC143 G303.85-14.15" ,, 196.85333 , -76.99944 , 303.8579 , -14.15645 , "769.3+/-62" , "522.56+/-45" , "664.2+/-29" , "1055.7+/-80.66" , 0.681 , 0 , 0 , 4 , "0.96+/-0.044"
1015 , "PLCKERC143 G101.30+80.63" ,, 197.09875 , 35.77028 , 101.3046 , 80.63451 , "447.3+/-35" , "328.72+/-45" , "451.2+/-27.34" , "660.9+/-90.04" , 0.669 , 0 , 0 , 2 , "0.958+/-0.044"
1016 , "PLCKERC143 G304.93+00.54" ,, 197.17625 , -62.26306 , 304.93971 , 0.54114 , "3824.8+/-694" , "2543.98+/-185.2" , "4895+/-184.84" , "-9844.6+/--9844.64" , 0.681 , 0 , 0 , 1 , "0.962+/-0.064"
1017 , "PLCKERC143 G319.43+74.21" ,, 197.38833 , 11.92611 , 319.43242 , 74.21479 , "371.5+/-63" , "279.91+/-49.8" , "344+/-32.79" , "817.6+/-169.6" , 0.681 , 0 , 1 , 2 , "0.96+/-0.061"
1018 , "PLCKERC143 G085.76+83.34" ,, 197.61167 , 32.34972 , 85.7681 , 83.3465 , "1302.8+/-64" , "1573.14+/-46.3" , "1451.9+/-37.19" , "1343.1+/-80.06" , 0.669 , 0 , 0 , 2 , "1+/-0.045"
1019 , "PLCKERC143 G310.41+51.35" ,, 197.61458 , -11.23972 , 310.41346 , 51.35541 , "303.6+/-60" , "279.17+/-54.5" , "236.4+/-37.99" , "241.6+/-88.08" , 0.669 , 2 , 0 , 2 , "0.954+/-0.049"
1020 , "PLCKERC143 G305.37+00.20" ,, 198.17208 , -62.57056 , 305.37645 , 0.20019 , "4.1e+4+/-3342" , "1.80e+4+/-189.2" , "1.8e+4+/-1615.84" , "5.7e+4+/-3432.4" , 0.681 , 0 , 0 , 2 , "1+/-0.046"
1021 , "PLCKERC143 G305.65+01.63" ,, 198.50417 , -61.11639 , 305.65626 , 1.63568 , "6216.4+/-435" , "2514.34+/-185.2" , "5156.5+/-163.68" , "6990.4+/-639.56" , 0.681 , 0 , 0 , 1 , "0.961+/-0.062"
1022 , "PLCKERC143 G305.56+00.02" ,, 198.60875 , -62.73389 , 305.56247 , 0.02032 , "1.4e+4+/-1923" , "4433.71+/-185.2" , "3.1e+4+/-1428.81" , "2.3e+4+/-4488.86" , 0.681 , 0 , 1 , 2 , "1+/-0.046"
1023 , "PLCKERC143 G306.49+09.14" ,, 198.79208 , -53.5625 , 306.49693 , 9.14469 , "446.5+/-66" , "376.67+/-58" , "423.8+/-40.49" , "1022.5+/-206.61" , 0.681 , 0 , 1 , 1 , "0.957+/-0.044"
1024 , "PLCKERC143 G308.81+28.93" ,, 199.04542 , -33.65083 , 308.81505 , 28.938 , "837.9+/-46" , "589.67+/-56.1" , "780.1+/-40.64" , "1028.6+/-122.02" , 0.669 , 0 , 0 , 2 , "0.996+/-0.046"
1025 , "PLCKERC143 G086.89+80.79" ,, 199.41333 , 34.42167 , 86.89402 , 80.79078 , "316.5+/-41" , "272.15+/-45.4" , "315.5+/-28.89" , "686+/-135.87" , 0.669 , 1 , 1 , 3 , "0.955+/-0.043"
1026 , "PLCKERC143 G358.75+81.69" ,, 200.28125 , 22.26944 , 358.75752 , 81.69214 , "444.7+/-43" , "258.95+/-48.2" , "324.9+/-32.21" , "717.9+/-142.23" , 0.669 , 0 , 1 , 2 , "0.956+/-0.053"
1027 , "PLCKERC143 G308.60+18.84" ,, 200.29875 , -43.70333 , 308.60784 , 18.84016 , "496.6+/-50" , "632.69+/-54.6" , "-" , "564.8+/-90.81" , 0.669 , 2 , 0 , 2 , "0.998+/-0.046"
1028 , "PLCKERC143 G306.32-00.34" ,, 200.35917 , -63.01889 , 306.32694 , -0.34532 , "4692.9+/-586" , "2179.8+/-185.2" , "3884.8+/-196.24" , "1.2e+4+/-626.29" , 0.681 , 0 , 1 , 2 , "0.972+/-0.091"
1029 , "PLCKERC143 G309.52+19.42" ,, 201.375 , -43.00722 , 309.52547 , 19.42791 , "1.8e+4+/-291" , "1.40e+4+/-55.2" , "1.6e+4+/-325.07" , "2.0e+4+/-241.69" , 0.669 , 0 , 0 , 2 , "1+/-0.045"
1030 , "PLCKERC143 G308.33+09.55" ,, 201.72375 , -52.94889 , 308.33451 , 9.55039 , "634.3+/-50" , "697.97+/-56.6" , "685.3+/-38.5" , "714.9+/-90.58" , 0.681 , 0 , 0 , 1 , "0.991+/-0.045"
1031 , "PLCKERC143 G003.34+80.51" ,, 201.76417 , 22.16611 , 3.34139 , 80.51121 , "474.2+/-67" , "590.95+/-48.7" , "595.7+/-31.67" , "550.7+/-67.35" , 0.669 , 0 , 0 , 2 , "0.994+/-0.045"
1032 , "PLCKERC143 G308.20+06.35" ,, 202.29042 , -56.12778 , 308.20445 , 6.35711 , "486.4+/-59" , "528.8+/-58.9" , "472.8+/-38.38" , "833.6+/-143.06" , 0.681 , 1 , 0 , 1 , "0.963+/-0.044"
1033 , "PLCKERC143 G306.25-07.42" ,, 202.55625 , -70.045 , 306.25527 , -7.42393 , "315.2+/-64" , "316.44+/-39" , "297.8+/-22.87" , "126.3+/-198.82" , 0.681 , 1 , 1 , 2 , "0.961+/-0.062"
1034 , "PLCKERC143 G056.57+80.68" ,, 202.76917 , 30.51361 , 56.57685 , 80.68555 , "667.5+/-51" , "567.73+/-45.8" , "637.3+/-29.23" , "747.1+/-81.59" , 0.669 , 0 , 0 , 2 , "0.993+/-0.045"
1035 , "PLCKERC143 G321.40+56.25" ,, 203.03917 , -5.15361 , 321.40426 , 56.25067 , "840.3+/-45" , "910.19+/-58.9" , "924.2+/-37.3" , "839.1+/-81.17" , 0.669 , 0 , 0 , 1 , "0.999+/-0.045"
1036 , "PLCKERC143 G307.61-00.30" ,, 203.15417 , -62.79806 , 307.61806 , -0.3018 , "8355.4+/-347" , "4381.83+/-156.6" , "7700.7+/-145.91" , "9107+/-396.68" , 0.681 , 0 , 0 , 2 , "0.966+/-0.044"
1037 , "PLCKERC143 G307.57-00.60" ,, 203.16542 , -63.10306 , 307.57452 , -0.60369 , "3959+/-443" , "2292.32+/-158.3" , "3103.2+/-124.34" , "3553.5+/-242.6" , 0.681 , 1 , 0 , 1 , "0.974+/-0.098"
1038 , "PLCKERC143 G308.00+02.01" ,, 203.17667 , -60.44694 , 308.0031 , 2.01761 , "2842.2+/-114" , "1905.61+/-156.6" , "2658.5+/-66.37" , "3859+/-142.02" , 0.681 , 1 , 0 , 2 , "0.953+/-0.048"
1039 , "PLCKERC143 G326.27+62.99" ,, 203.23208 , 2.01972 , 326.27891 , 62.99548 , "593.5+/-71" , "575.81+/-55.1" , "-270.5+/-136.21" , "565.7+/-83.18" , 0.681 , 1 , 0 , 2 , "0.99+/-0.045"
1040 , "PLCKERC143 G037.07+80.74" ,, 203.27125 , 27.41222 , 37.07661 , 80.74374 , "343.5+/-42" , "425.5+/-45.6" , "357.5+/-30.28" , "335+/-63.15" , 0.669 , 0 , 0 , 2 , "0.991+/-0.045"
1041 , "PLCKERC143 G321.38+52.76" ,, 204.02167 , -8.49639 , 321.38054 , 52.7684 , "329.6+/-55" , "419.66+/-59.8" , "342.5+/-40.27" , "314.3+/-77.24" , 0.681 , 1 , 0 , 1 , "0.969+/-0.044"
1042 , "PLCKERC143 G313.53+27.99" ,, 204.15333 , -33.94667 , 313.53421 , 27.99309 , "552+/-68" , "374.98+/-57.7" , "512.5+/-41.18" , "853+/-150.16" , 0.681 , 1 , 0 , 2 , "0.957+/-0.044"
