_id , pccs1f100_name , other_name , RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
948 , "PCCS1 100 G191.90+00.89 "   ,, 93.75125 , 19.05444 , 191.90405 , 0.89958 , "975.1+/-76.1" , "1670.2+/-269.4" , "1356.7+/-78.7" , "1984.8+/-106.1" , 1 , "No" , 25 , 2 , "PLCKERC100 G191.91+00.87" , "13.9+/-1" , "10.9+/-0.8" , "176.4+/-0.000" , 12.3
949 , "PCCS1 100 G196.18-01.22 "   ,, 93.92917 , 14.27444 , 196.1872 , -1.22943 , "715.9+/-70.5" , "773.4+/-236.5" , "723+/-51.9" , "1123.5+/-77.3" , 1 , "No" , 27 , 2 , "PLCKERC100 G196.18-01.20" , "15.1+/-1.4" , "10.1+/-0.9" , "38.9+/-0.000" , 12.4
950 , "PCCS1 100 G196.68-01.44 "   ,, 93.97958 , 13.73111 , 196.68855 , -1.44505 , "502.1+/-86.5" , "1087.7+/-311" , "624.9+/-90.4" , "865.6+/-125.1" , 1 , "No" , 26 , 1 , " " , "19.9+/-1.4" , "8.1+/-1.5" , "127.1+/-0.000" , 12.7
951 , "PCCS1 100 G217.11-11.73 "   ,, 94.21458 , -8.99694 , 217.11911 , -11.73775 , "448.9+/-75.5" , "691.2+/-247.2" , "548.6+/-58.1" , "1968+/-203.8" , 1 , "Yes" , 14 , 1 , " " , "27.1+/-4.6" , "13.5+/-2.2" , "80.5+/-0.000" , 19.1
952 , "PCCS1 100 G196.00-00.74 "   ,, 94.27583 , 14.66611 , 196.00244 , -0.74779 , "349.8+/-72.5" , "597.1+/-204.1" , "468.5+/-49.2" , "1743.5+/-147.5" , 1 , "Yes" , 22 , 0 , " " , "24.9+/-3" , "12.1+/-1.5" , "37.8+/-0.000" , 17.4
953 , "PCCS1 100 G189.24+02.93 "   ,, 94.31875 , 22.36139 , 189.24443 , 2.93733 , "860.2+/-96" , "2616.8+/-849.9" , "1646.9+/-164.6" , "6467+/-1535" , 1 , "Yes" , 27 , 2 , "PLCKERC100 G189.24+02.93" , "22+/-6.9" , "18.3+/-6.1" , "74.5+/-0.000" , 20.1
954 , "PCCS1 100 G208.72-07.42 "   ,, 94.33542 , 0.33611 , 208.72127 , -7.42555 , "325.6+/-61.9" , "246.6+/-194.6" , "289.5+/-43.2" , "511.6+/-83" , 1 , "No" , 1 , 0 , " " , "20.5+/-1" , "8.3+/-1.7" , "37.4+/-0.000" , 13
955 , "PCCS1 100 G188.86+03.17 "   ,, 94.355 , 22.80556 , 188.86814 , 3.17681 , "614.3+/-98.6" , "1495.3+/-714.4" , "1151.7+/-144.3" , "1714.7+/-296.9" , 1 , "No" , 36 , 1 , " " , "14.5+/-3.7" , "12.5+/-3.2" , "120.6+/-0.000" , 13.5
956 , "PCCS1 100 G198.82-02.15 "   ,, 94.37542 , 11.51472 , 198.82371 , -2.15677 , "438.7+/-77.2" , "519.8+/-185" , "357.9+/-44.5" , "984.4+/-102.1" , 1 , "Yes" , 5 , 2 , " " , "24.3+/-2.1" , "9.9+/-1.4" , "57.9+/-0.000" , 15.5
957 , "PCCS1 100 G189.10+03.22 "   ,, 94.52417 , 22.62056 , 189.10513 , 3.22704 , "695.8+/-96.7" , "1561.7+/-1041.1" , "1262+/-155.7" , "1717.1+/-527.2" , 1 , "No" , 32 , 1 , " " , "17.9+/-7.6" , "11.5+/-5.2" , "60.5+/-0.000" , 14.3
958 , "PCCS1 100 G219.23-12.37 "   ,, 94.54208 , -11.13611 , 219.23142 , -12.3795 , "297.9+/-61.7" , "-" , "-" , "-" , 1 , "Not available" , 3 , 0 , " " , "-" , "-" , "-" , -9.9
959 , "PCCS1 100 G194.68+00.31 "   ,, 94.59792 , 16.33417 , 194.6809 , 0.3163 , "495.5+/-79" , "749.4+/-347" , "638.5+/-74.2" , "-" , 1 , "Not available" , 7 , 2 , " " , "-" , "-" , "-" , -9.9
960 , "PCCS1 100 G290.27-28.16 "   ,, 94.62917 , -78.74417 , 290.27367 , -28.16942 , "315.4+/-43.6" , "307.1+/-166" , "290.1+/-31.1" , "841.5+/-84.4" , 1 , "Yes" , 2 , 1 , "PLCKERC100 G290.26-28.15" , "21.4+/-3" , "12.4+/-1.9" , "144.1+/-0.000" , 16.3
961 , "PCCS1 100 G188.53+03.66 "   ,, 94.64667 , 23.33056 , 188.531 , 3.66087 , "1568.5+/-99.7" , "2525.3+/-242.3" , "2152.3+/-61.3" , "3452.2+/-101" , 1 , "No" , 33 , 2 , "PLCKERC100 G188.52+03.64" , "13.9+/-0.6" , "12.6+/-0.5" , "164.4+/-0.000" , 13.2
962 , "PCCS1 100 G212.62-09.03 "   ,, 94.67333 , -3.8375 , 212.62958 , -9.03028 , "339.3+/-70.2" , "569.4+/-152.7" , "457.3+/-38.3" , "634.9+/-60.4" , 1 , "No" , 0 , 0 , " " , "14.3+/-1.8" , "10.4+/-1.3" , "46.6+/-0.000" , 12.2
963 , "PCCS1 100 G195.68-00.13 "   ,, 94.68125 , 15.23528 , 195.68692 , -0.13321 , "708+/-80.7" , "1542.1+/-304.5" , "1261+/-88.4" , "3795.6+/-243" , 1 , "Yes" , 17 , 2 , "PLCKERC100 G195.67-00.10" , "22.7+/-2.1" , "13.5+/-1.3" , "56.3+/-0.000" , 17.5
964 , "PCCS1 100 G193.86+01.08 "   ,, 94.89708 , 17.41806 , 193.86103 , 1.08102 , "433.2+/-66.8" , "514.2+/-211.8" , "411.6+/-48" , "586+/-86.4" , 1 , "No" , 13 , 2 , " " , "15.3+/-2.8" , "9.3+/-1.8" , "78.2+/-0.000" , 11.9
965 , "PCCS1 100 G232.79-17.62 "   ,, 95.12458 , -25.23111 , 232.79716 , -17.62124 , "433.9+/-72.7" , "168.7+/-190.1" , "228.6+/-39.3" , "217.5+/-41.2" , 1 , "No" , 1 , 1 , " " , "8.2+/-1.7" , "7.2+/-1.5" , "178.6+/-0.000" , 7.7
966 , "PCCS1 100 G195.54+00.52 "   ,, 95.21208 , 15.66861 , 195.54627 , 0.52251 , "485.7+/-80.2" , "673.3+/-201.6" , "507.3+/-50.1" , "1353.6+/-133.6" , 1 , "Yes" , 9 , 0 , " " , "20.6+/-2.9" , "12.9+/-2" , "35.2+/-0.000" , 16.3
967 , "PCCS1 100 G200.01-01.58 "   ,, 95.46 , 10.72917 , 200.01895 , -1.58861 , "466.9+/-63" , "994.2+/-209.4" , "758.6+/-47.2" , "2362.7+/-185.3" , 1 , "Yes" , 9 , 2 , " " , "18.9+/-2.2" , "16.1+/-2" , "37.9+/-0.000" , 17.4
968 , "PCCS1 100 G188.88+04.47 "   ,, 95.60792 , 23.39472 , 188.88742 , 4.47093 , "1017.9+/-66.9" , "1970.7+/-303.1" , "1621.3+/-89.6" , "3812.9+/-185.7" , 1 , "Yes" , 32 , 2 , "PLCKERC100 G188.88+04.46" , "18.1+/-1.4" , "13.9+/-1.1" , "157.6+/-0.000" , 15.9
969 , "PCCS1 100 G205.98-04.48 "   ,, 95.68292 , 4.10333 , 205.98931 , -4.48885 , "296.5+/-63.4" , "500+/-298.9" , "244.2+/-73.2" , "583.8+/-133.5" , 1 , "No" , 6 , 0 , " " , "16.9+/-5.5" , "11.5+/-3.9" , "85.4+/-0.000" , 13.9
970 , "PCCS1 100 G179.96+09.12 "   ,, 95.71333 , 33.39972 , 179.96454 , 9.1245 , "432.8+/-55.8" , "543.9+/-184.6" , "502.9+/-42.3" , "534.2+/-60.2" , 1 , "No" , 0 , 1 , " " , "12.2+/-1.7" , "9.1+/-1.3" , "44.3+/-0.000" , 10.6
971 , "PCCS1 100 G189.42+04.40 "   ,, 95.81417 , 22.88861 , 189.42539 , 4.40412 , "934.5+/-69.6" , "1550.8+/-535.1" , "1498.1+/-108" , "3605.6+/-268.1" , 1 , "Yes" , 29 , 2 , "PLCKERC100 G189.46+04.35" , "24.1+/-2.4" , "10.5+/-1.1" , "42.4+/-0.000" , 15.9
972 , "PCCS1 100 G274.31-27.29 "   ,, 95.82833 , -64.60528 , 274.31354 , -27.29962 , "546.8+/-36.8" , "635.6+/-105.1" , "615+/-21.8" , "781.6+/-28.2" , 1 , "No" , 26 , 2 , "PLCKERC100 G274.31-27.31" , "13.1+/-0.6" , "10.3+/-0.5" , "124.4+/-0.000" , 11.6
973 , "PCCS1 100 G196.95+00.64 "   ,, 96.00333 , 14.48361 , 196.95144 , 0.64034 , "412.8+/-83.9" , "842+/-250.8" , "615.9+/-57.7" , "-" , 1 , "Not available" , 6 , 1 , " " , "-" , "-" , "-" , -9.9
974 , "PCCS1 100 G206.56-04.37 "   ,, 96.05083 , 3.64722 , 206.56547 , -4.37515 , "677.3+/-66.6" , "1270.7+/-352.7" , "889.2+/-76.5" , "2795.9+/-230" , 1 , "Yes" , 7 , 0 , "PLCKERC100 G206.55-04.36" , "26.9+/-1.6" , "10.9+/-1.3" , "114+/-0.000" , 17.1
975 , "PCCS1 100 G192.17+03.63 "   ,, 96.44542 , 20.09944 , 192.17554 , 3.63128 , "544.7+/-77.4" , "986.7+/-230.5" , "796.2+/-49.6" , "1954.7+/-153.1" , 1 , "Yes" , 4 , 2 , "PLCKERC100 G192.19+03.63" , "18.6+/-2.2" , "13.5+/-1.7" , "73+/-0.000" , 15.9
976 , "PCCS1 100 G263.37-25.40 "   ,, 96.48083 , -54.6325 , 263.37604 , -25.4083 , "225.8+/-42.3" , "545.1+/-130.7" , "441.1+/-21.1" , "1911.3+/-138.1" , 1 , "Yes" , 17 , 0 , " " , "26.3+/-2.4" , "16+/-1.6" , "125.5+/-0.000" , 20.5
977 , "PCCS1 100 G161.76+17.79 "   ,, 96.535 , 53.08444 , 161.76061 , 17.7993 , "290.9+/-60.3" , "542.7+/-199.8" , "479.4+/-46.1" , "2028.2+/-326.8" , 1 , "Yes" , 0 , 0 , " " , "25.3+/-5.5" , "16.6+/-3.8" , "1.2+/-0.000" , 20.5
978 , "PCCS1 100 G182.12+09.00 "   ,, 96.71 , 31.43028 , 182.12961 , 9.00002 , "308+/-60.1" , "140.6+/-182.8" , "227.1+/-46.5" , "335.4+/-64.8" , 1 , "No" , 1 , 1 , " " , "18.9+/-1.5" , "7.7+/-2" , "179.8+/-0.000" , 12.1
979 , "PCCS1 100 G219.33-09.99 "   ,, 96.77375 , -10.18556 , 219.33356 , -9.99152 , "663.3+/-76.7" , "1059.5+/-394.6" , "860.8+/-84.2" , "-" , 1 , "Not available" , 25 , 2 , "PLCKERC100 G219.34-09.95" , "-" , "-" , "-" , -9.9
980 , "PCCS1 100 G243.47-19.96 "   ,, 96.7875 , -35.51139 , 243.47982 , -19.96791 , "414.9+/-45.2" , "72.9+/-306.7" , "127.5+/-53" , "-" , 1 , "Not available" , 2 , 1 , " " , "-" , "-" , "-" , -9.9
981 , "PCCS1 100 G205.30-02.72 "   ,, 96.93417 , 5.52167 , 205.30965 , -2.72643 , "504.3+/-89.8" , "918.5+/-200.5" , "716.6+/-50" , "1967.9+/-134" , 1 , "Yes" , 16 , 2 , " " , "19.4+/-1.9" , "14+/-1.5" , "50.8+/-0.000" , 16.5
982 , "PCCS1 100 G228.61-13.64 "   ,, 97.35667 , -19.96139 , 228.61793 , -13.64354 , "794.3+/-68.1" , "688.1+/-164.4" , "701.6+/-35.6" , "788.1+/-52" , 1 , "No" , 4 , 2 , "PLCKERC100 G228.63-13.67" , "12.5+/-1" , "8.2+/-0.6" , "22.3+/-0.000" , 10.1
983 , "PCCS1 100 G206.06-02.59 "   ,, 97.40208 , 4.90833 , 206.0698 , -2.59728 , "1207.7+/-93.7" , "3697.2+/-1648.1" , "2211.4+/-292.1" , "-" , 1 , "Not available" , 25 , 2 , "PLCKERC100 G206.05-02.59" , "-" , "-" , "-" , -9.9
984 , "PCCS1 100 G219.29-09.20 "   ,, 97.47167 , -9.805 , 219.29337 , -9.2068 , "511.2+/-70.4" , "1528.7+/-489.2" , "873.3+/-111.2" , "3044.2+/-331.9" , 1 , "Yes" , 29 , 2 , " " , "27.4+/-1.7" , "11+/-1.7" , "26.2+/-0.000" , 17.4
985 , "PCCS1 100 G206.46-02.71 "   ,, 97.48125 , 4.50333 , 206.4658 , -2.71432 , "621+/-89.2" , "1166.6+/-2286.3" , "868.7+/-362.5" , "652.6+/-1102.6" , 1 , "No" , 32 , 2 , " " , "22.3+/-6.2" , "8.9+/-20.7" , "168.8+/-0.000" , 14.1
986 , "PCCS1 100 G201.55+00.00 "   ,, 97.62458 , 10.10972 , 201.5599 , 0.00602 , "675.9+/-97.4" , "1006.7+/-381.8" , "834.5+/-80.1" , "2012.6+/-189.5" , 1 , "Yes" , 25 , 0 , " " , "23.2+/-3.2" , "9.5+/-1.2" , "64.1+/-0.000" , 14.9
987 , "PCCS1 100 G219.15-08.94 "   ,, 97.65417 , -9.56861 , 219.159 , -8.941 , "1064.4+/-67.5" , "2336.9+/-559" , "1721.2+/-103.5" , "-" , 1 , "Not available" , 33 , 2 , "PLCKERC100 G219.17-08.94" , "-" , "-" , "-" , -9.9
988 , "PCCS1 100 G206.14-02.31 "   ,, 97.68917 , 4.97028 , 206.14705 , -2.31464 , "655+/-104.7" , "130.2+/-1070.5" , "1110.5+/-194.9" , "1979.2+/-401.6" , 1 , "No" , 31 , 1 , " " , "20.4+/-1.3" , "8.2+/-2.2" , "64.2+/-0.000" , 13
989 , "PCCS1 100 G206.71-02.55 "   ,, 97.73833 , 4.35833 , 206.71311 , -2.55388 , "874.6+/-99.1" , "1468.6+/-2000.1" , "2112.5+/-320.8" , "-" , 1 , "Not available" , 38 , 2 , " " , "-" , "-" , "-" , -9.9
990 , "PCCS1 100 G205.96-02.11 "   ,, 97.78125 , 5.21833 , 205.96922 , -2.11897 , "1406.5+/-104.4" , "4051.2+/-934.1" , "2697.2+/-202.5" , "-" , 1 , "Not available" , 29 , 1 , "PLCKERC100 G205.95-02.12" , "-" , "-" , "-" , -9.9
991 , "PCCS1 100 G250.20-21.26 "   ,, 97.82 , -41.88667 , 250.2051 , -21.2624 , "283.1+/-57.5" , "501.5+/-144.4" , "425.6+/-30.7" , "769.7+/-52.1" , 1 , "Yes" , 3 , 1 , " " , "17.3+/-1.7" , "12.4+/-1.3" , "62.1+/-0.000" , 14.7
992 , "PCCS1 100 G201.25+00.41 "   ,, 97.84542 , 10.5675 , 201.2547 , 0.41051 , "557.6+/-86.2" , "1840.1+/-548.2" , "1246.1+/-161.8" , "-" , 1 , "Not available" , 34 , 1 , " " , "-" , "-" , "-" , -9.9
993 , "PCCS1 100 G206.87-02.38 "   ,, 97.95875 , 4.29028 , 206.87497 , -2.38997 , "1001.1+/-95.2" , "1914.4+/-2029.7" , "2245.4+/-311.9" , "7242.6+/-2922.3" , 1 , "Yes" , 42 , 2 , " " , "23.5+/-11.8" , "18+/-9.9" , "149.3+/-0.000" , 20.6
994 , "PCCS1 100 G234.83-15.59 "   ,, 98.02875 , -26.25194 , 234.83025 , -15.59927 , "285.8+/-58.3" , "396.9+/-265.2" , "332.1+/-56.8" , "-" , 1 , "Not available" , 2 , 0 , " " , "-" , "-" , "-" , -9.9
995 , "PCCS1 100 G201.53+00.57 "   ,, 98.12875 , 10.39417 , 201.53685 , 0.57732 , "781.1+/-114.5" , "3478.9+/-772.7" , "2805.1+/-149.7" , "7385.9+/-770" , 1 , "Yes" , 38 , 2 , " " , "21.8+/-3.3" , "14.5+/-2.4" , "62.5+/-0.000" , 17.8
996 , "PCCS1 100 G206.21-01.83 "   ,, 98.15042 , 5.13 , 206.21728 , -1.83341 , "713.4+/-105.1" , "905.5+/-857.6" , "1093.5+/-164" , "1454.6+/-272.7" , 1 , "No" , 34 , 1 , " " , "21+/-5.4" , "8.7+/-2.1" , "86.2+/-0.000" , 13.5
997 , "PCCS1 100 G205.96-01.67 "   ,, 98.1775 , 5.43028 , 205.96316 , -1.67095 , "695.6+/-106.4" , "1841.5+/-1668.2" , "1523.6+/-238.6" , "5155.1+/-1160.3" , 1 , "Yes" , 27 , 2 , " " , "25.9+/-9.1" , "14+/-4.9" , "78.7+/-0.000" , 19
998 , "PCCS1 100 G208.56-02.93 "   ,, 98.25708 , 2.54056 , 208.56745 , -2.93053 , "474+/-80.9" , "1035.8+/-340.9" , "767+/-77.2" , "-" , 1 , "Not available" , 11 , 2 , " " , "-" , "-" , "-" , -9.9
999 , "PCCS1 100 G206.79-01.95 "   ,, 98.31167 , 4.55833 , 206.79908 , -1.95425 , "887.8+/-110.2" , "3974.5+/-844.8" , "3141.5+/-232.7" , "9480.2+/-1324.2" , 1 , "Yes" , 47 , 2 , " " , "25.9+/-5.4" , "14.9+/-3.2" , "12.4+/-0.000" , 19.6
1000 , "PCCS1 100 G207.30-02.17 "  ,, 98.34833 , 4.01194 , 207.30126 , -2.17333 , "820.5+/-119.2" , "222.3+/-1062.4" , "135.8+/-196.9" , "229.2+/-151.2" , 1 , "No" , 45 , 2 , " " , "7.4+/-5.1" , "5.3+/-3.7" , "2+/-0.000" , 6.3
1001 , "PCCS1 100 G206.66-01.77 "  ,, 98.40833 , 4.7625 , 206.66221 , -1.77474 , "1443.3+/-97.2" , "5340.3+/-1419.9" , "3761.2+/-287.9" , "1.5e+4+/-1392.2" , 1 , "Yes" , 42 , 1 , "PLCKERC100 G206.65-01.75" , "26.3+/-3.1" , "15.4+/-2" , "53+/-0.000" , 20.1
1002 , "PCCS1 100 G206.34-01.45 "  ,, 98.54458 , 5.18861 , 206.34631 , -1.45809 , "519.9+/-90.6" , "-" , "-" , "-" , 1 , "Not available" , 29 , 0 , " " , "-" , "-" , "-" , -9.9
1003 , "PCCS1 100 G207.10-01.83 "  ,, 98.56083 , 4.33722 , 207.10972 , -1.83563 , "1879.4+/-110.1" , "5189+/-1428.1" , "3014.7+/-344" , "1.1e+4+/-1030.5" , 1 , "Yes" , 45 , 1 , "PLCKERC100 G207.13-01.83" , "27+/-4.9" , "11+/-1.5" , "86.9+/-0.000" , 17.3
1004 , "PCCS1 100 G207.49-01.97 "  ,, 98.61 , 3.93472 , 207.49002 , -1.97695 , "712.1+/-114.9" , "744.9+/-720.4" , "558+/-211.6" , "1682+/-284.1" , 1 , "Yes" , 44 , 1 , " " , "22.8+/-2.2" , "9.3+/-2.2" , "81.3+/-0.000" , 14.6
1005 , "PCCS1 100 G207.27-01.83 "  ,, 98.63167 , 4.19139 , 207.27181 , -1.83987 , "1200.2+/-114.7" , "3667.5+/-846.7" , "2475.4+/-300.8" , "5766.1+/-478.7" , 1 , "Yes" , 45 , 2 , " " , "23.2+/-2.5" , "9.4+/-1.1" , "84.4+/-0.000" , 14.8
1006 , "PCCS1 100 G232.58-13.92 "  ,, 98.76792 , -23.59194 , 232.58125 , -13.92711 , "603.3+/-58.3" , "625.6+/-159.1" , "519.4+/-37.4" , "669.6+/-51.4" , 1 , "No" , 1 , 1 , "PLCKERC100 G232.56-13.95" , "13.4+/-1.2" , "8.6+/-0.8" , "64.1+/-0.000" , 10.7
1007 , "PCCS1 100 G207.78-01.88 "  ,, 98.82792 , 3.71083 , 207.78883 , -1.88675 , "833.3+/-111" , "2426+/-510.4" , "1698.2+/-109.7" , "5005.8+/-570.4" , 1 , "Yes" , 41 , 2 , "PLCKERC100 G207.78-01.88" , "18.7+/-3.3" , "16.9+/-3.1" , "93.2+/-0.000" , 17.8
1008 , "PCCS1 100 G235.22-14.97 "  ,, 98.83875 , -26.35444 , 235.22326 , -14.97132 , "416.2+/-51.9" , "280.6+/-168.8" , "301.3+/-36.9" , "725.2+/-95" , 1 , "Yes" , 3 , 1 , "PLCKERC100 G235.20-14.97" , "25+/-1.3" , "10.1+/-1.8" , "22.9+/-0.000" , 15.9
1009 , "PCCS1 100 G151.87+22.30 "  ,, 98.84 , 63.33194 , 151.87318 , 22.30149 , "248.6+/-53.6" , "285.5+/-153.7" , "222.5+/-39.1" , "279.4+/-60.4" , 1 , "No" , 1 , 0 , " " , "10.7+/-2.8" , "10+/-2.6" , "46.2+/-0.000" , 10.3
1010 , "PCCS1 100 G286.37-27.15 "  ,, 98.94917 , -75.27278 , 286.37014 , -27.15707 , "3406.6+/-44.6" , "3457.7+/-310.4" , "3423.8+/-38.2" , "3767.6+/-61" , 1 , "No" , 5 , 2 , "PLCKERC100 G286.35-27.15" , "10.7+/-0.2" , "9.8+/-0.2" , "48.4+/-0.000" , 10.2
1011 , "PCCS1 100 G219.12-07.49 "  ,, 98.95458 , -8.89778 , 219.1264 , -7.49306 , "522.6+/-72.4" , "1064.9+/-324.4" , "827.6+/-72.2" , "2547.5+/-245" , 1 , "Yes" , 14 , 2 , "PLCKERC100 G219.11-07.50" , "24.7+/-3.3" , "12.7+/-1.8" , "45.3+/-0.000" , 17.7
1012 , "PCCS1 100 G220.95-08.31 "  ,, 99.0225 , -10.88444 , 220.95444 , -8.31317 , "374.9+/-66.8" , "516.6+/-312.1" , "532+/-62" , "-" , 1 , "Not available" , 11 , 2 , "PLCKERC100 G220.93-08.34" , "-" , "-" , "-" , -9.9
1013 , "PCCS1 100 G201.66+01.66 "  ,, 99.16875 , 10.77889 , 201.66619 , 1.66197 , "2050.8+/-112.5" , "4600.6+/-706.3" , "3765.2+/-129.3" , "6329.5+/-408.3" , 1 , "No" , 37 , 1 , "PLCKERC100 G201.66+01.67" , "14.9+/-1.4" , "13+/-1.3" , "60.2+/-0.000" , 13.9
1014 , "PCCS1 100 G201.97+01.51 "  ,, 99.17708 , 10.43806 , 201.97279 , 1.51284 , "570.3+/-90.6" , "1325+/-290.8" , "511.3+/-170.5" , "-" , 1 , "Not available" , 41 , 1 , " " , "-" , "-" , "-" , -9.9
1015 , "PCCS1 100 G204.07+00.49 "  ,, 99.24083 , 8.10333 , 204.07609 , 0.4968 , "466.7+/-80.6" , "456.5+/-290.6" , "356.3+/-67.3" , "424+/-74.4" , 1 , "No" , 9 , 0 , " " , "11.4+/-2.3" , "8+/-1.6" , "64.5+/-0.000" , 9.6
1016 , "PCCS1 100 G206.03-00.41 "  ,, 99.33042 , 5.94361 , 206.0352 , -0.41641 , "367.2+/-77.7" , "413.3+/-183.2" , "374.3+/-44.7" , "488.1+/-71" , 1 , "No" , 7 , 2 , " " , "15.7+/-2.8" , "9.1+/-1.7" , "68.9+/-0.000" , 12
1017 , "PCCS1 100 G155.91+21.52 "  ,, 99.54333 , 59.52111 , 155.9102 , 21.52244 , "402.5+/-67" , "170.2+/-303.6" , "240.7+/-63.2" , "353.1+/-79.8" , 1 , "No" , 4 , 2 , " " , "16.6+/-0.9" , "6.7+/-1.9" , "116.9+/-0.000" , 10.6
1018 , "PCCS1 100 G210.50-02.41 "  ,, 99.60542 , 1.06139 , 210.50166 , -2.41074 , "415.1+/-88.5" , "629.9+/-184" , "500.5+/-44.9" , "712.5+/-83.2" , 1 , "No" , 11 , 1 , " " , "13.7+/-2.1" , "11+/-1.8" , "82.9+/-0.000" , 12.3
1019 , "PCCS1 100 G201.49+02.41 "  ,, 99.77125 , 11.27861 , 201.49261 , 2.41657 , "563.8+/-108.3" , "1302+/-236.3" , "960.9+/-68.6" , "2468.6+/-133.1" , 1 , "Yes" , 30 , 0 , " " , "20.5+/-1.7" , "12.7+/-1.1" , "17.2+/-0.000" , 16.1
1020 , "PCCS1 100 G141.27+25.05 "  ,, 99.79917 , 73.41444 , 141.271 , 25.05266 , "1036.5+/-77.9" , "1197.7+/-148.1" , "1110.4+/-38.6" , "1680.4+/-72.1" , 1 , "No" , 1 , 2 , "PLCKERC100 G141.25+25.07" , "15+/-0.9" , "10.9+/-0.7" , "70.8+/-0.000" , 12.8
1021 , "PCCS1 100 G236.48-14.39 "  ,, 99.97083 , -27.245 , 236.48203 , -14.3959 , "342.6+/-62.7" , "428.1+/-181.9" , "462.5+/-44.3" , "1184.7+/-133.2" , 1 , "Yes" , 12 , 2 , " " , "21+/-3.4" , "13.7+/-2.4" , "39.9+/-0.000" , 17
1022 , "PCCS1 100 G202.89+02.08 "  ,, 100.12333 , 9.87667 , 202.89889 , 2.08389 , "905.8+/-94.3" , "3430.5+/-957.9" , "1622.2+/-411" , "-" , 1 , "Not available" , 46 , 2 , " " , "-" , "-" , "-" , -9.9
1023 , "PCCS1 100 G203.72+01.75 "  ,, 100.20333 , 8.99278 , 203.72138 , 1.75016 , "699.8+/-85.3" , "955.3+/-746.4" , "809.5+/-147.7" , "2587.4+/-427.4" , 1 , "Yes" , 42 , 1 , " " , "26.3+/-7.3" , "10.8+/-2.5" , "80.1+/-0.000" , 16.9
1024 , "PCCS1 100 G202.27+02.53 "  ,, 100.24708 , 10.63611 , 202.27802 , 2.53875 , "1166.4+/-91.2" , "3550.8+/-694" , "2391.1+/-172.8" , "-" , 1 , "Not available" , 39 , 2 , "PLCKERC100 G202.26+02.52" , "-" , "-" , "-" , -9.9
1025 , "PCCS1 100 G203.27+02.07 "  ,, 100.29375 , 9.53833 , 203.27662 , 2.0788 , "5118.2+/-82.8" , "1.2e+4+/-1081.1" , "8604.5+/-281.8" , "1.8e+4+/-615.9" , 1 , "Yes" , 48 , 2 , "PLCKERC100 G203.27+02.05" , "19.6+/-1" , "11.1+/-0.6" , "77.3+/-0.000" , 14.7
1026 , "PCCS1 100 G202.57+02.44 "  ,, 100.2975 , 10.32556 , 202.57727 , 2.44125 , "804.4+/-97.8" , "2902.7+/-793.5" , "1898+/-185.8" , "-" , 1 , "Not available" , 43 , 2 , " " , "-" , "-" , "-" , -9.9
1027 , "PCCS1 100 G244.94-17.42 "  ,, 100.31333 , -35.91972 , 244.94035 , -17.42889 , "287.2+/-59.6" , "40.1+/-155.4" , "136.2+/-31.1" , "158.1+/-27.8" , 1 , "No" , 7 , 1 , " " , "13+/-1.1" , "5.3+/-1.1" , "79.4+/-0.000" , 8.3
1028 , "PCCS1 100 G203.45+02.02 "  ,, 100.33083 , 9.35222 , 203.45904 , 2.02628 , "709.6+/-89.6" , "6131.1+/-420" , "4077.9+/-524.7" , "5215.8+/-234.7" , 1 , "No" , 45 , 2 , " " , "21.7+/-0.5" , "8.8+/-0.5" , "77.5+/-0.000" , 13.9
1029 , "PCCS1 100 G202.80+02.37 "  ,, 100.3475 , 10.08972 , 202.80995 , 2.37778 , "559.5+/-86.6" , "1279.4+/-1171" , "418.3+/-288.6" , "1141.2+/-381" , 1 , "No" , 47 , 1 , " " , "19.2+/-1.7" , "7.8+/-3.4" , "73.5+/-0.000" , 12.2
1030 , "PCCS1 100 G247.52-17.90 "  ,, 100.86875 , -38.38944 , 247.5263 , -17.9025 , "285.4+/-61.4" , "17.9+/-163.7" , "88.3+/-33" , "144.9+/-46.6" , 1 , "No" , 4 , 0 , " " , "15.9+/-2" , "6.5+/-2.6" , "175.8+/-0.000" , 10.2
1031 , "PCCS1 100 G204.05+02.31 "  ,, 100.86917 , 8.95139 , 204.05865 , 2.31659 , "614+/-99.5" , "876.3+/-493.9" , "707+/-85.3" , "875.9+/-198.5" , 1 , "No" , 32 , 1 , "PLCKERC100 G204.04+02.30" , "12.3+/-3.6" , "10.8+/-3.2" , "21+/-0.000" , 11.5
1032 , "PCCS1 100 G213.08-02.21 "  ,, 100.96 , -1.14917 , 213.08907 , -2.21439 , "661.2+/-69.1" , "791.5+/-287.2" , "626.3+/-61.8" , "-" , 1 , "Not available" , 4 , 2 , "PLCKERC100 G213.06-02.21" , "-" , "-" , "-" , -9.9
