_id , pccs1f545_name , other_name, RA , Dec , LII , BII , Detection pipeline flux density +/- err (mJy) , Aperture photometry flux density +/- err (mJy) , PSF fit flux density +/- err (mJy) , Gaussian fit flux density +/- err (mJy) , PositionError (arcmin) , Extended , Cirrus flag , External validation , ERCSC source name , Gaussian fit semimajor axis +/- err (arcmin) , Gaussian fit semiminor axis +/- err (arcmin) , Gaussian fit orientation +/- err (degrees) , Gaussian fit effective FWHM (arcmin)
1714 , "PCCS1 545 G159.20-21.77 "  ,, 52.1525 , 29.8125 , 159.20868 , -21.77219 , "5572.2+/-448.4" , "3216.1+/-3523.5" , "-" , "-" , 0.5 , "Not available" , 50 , 1 , " " , "-" , "-" , "-" , -9.9
1715 , "PCCS1 545 G144.14-01.09 "  ,, 52.1525 , 55.16667 , 144.1424 , -1.09685 , "9243.7+/-1100.1" , "2.0e+4+/-5081.8" , "1.3e+4+/-2916" , "1.2e+4+/-2785.6" , 0.5 , "No" , 20 , 1 , " " , "7+/-1.6" , "4.4+/-1" , "104.3+/-0.000" , 5.5
1716 , "PCCS1 545 G158.12-20.42 "  ,, 52.15583 , 31.49583 , 158.12102 , -20.42927 , "1.1e+4+/-431.1" , "2.2e+4+/-2.7e+4" , "3047.4+/-3.0e+4" , "-" , 0.5 , "Not available" , 28 , 0 , " " , "-" , "-" , "-" , -9.9
1717 , "PCCS1 545 G158.04-20.30 "  ,, 52.17875 , 31.63611 , 158.04744 , -20.30559 , "6202.5+/-472.1" , "4566+/-1.4e+4" , "-" , "-" , 0.5 , "Not available" , 25 , 0 , " " , "-" , "-" , "-" , -9.9
1718 , "PCCS1 545 G158.36-20.70 "  ,, 52.18167 , 31.13917 , 158.36923 , -20.70076 , "3.2e+4+/-562.2" , "9.1e+4+/-4.6e+4" , "1.1e+5+/-3.2e+4" , "1.6e+5+/-2.6e+4" , 0.5 , "Yes" , 51 , 1 , " " , "13.5+/-0.5" , "5.5+/-1.1" , "0.7+/-0.000" , 8.6
1719 , "PCCS1 545 G158.75-21.16 "  ,, 52.19167 , 30.54861 , 158.75819 , -21.16637 , "1.9e+4+/-605.6" , "4.2e+4+/-1.3e+4" , "3.9e+4+/-4347" , "7.4e+4+/-1.0e+4" , 0.5 , "Yes" , 60 , 1 , "PLCKERC545 G158.76-21.16" , "12+/-1.8" , "4.9+/-0.7" , "33.2+/-0.000" , 7.7
1720 , "PCCS1 545 G158.22-20.49 "  ,, 52.20625 , 31.38528 , 158.22867 , -20.49167 , "7.6e+4+/-522.2" , "1.8e+5+/-1.0e+5" , "2.6e+5+/-2.7e+4" , "1.7e+6+/-1.7e+5" , 0.5 , "Yes" , 36 , 0 , " " , "20.9+/-3" , "11.5+/-1.8" , "57.4+/-0.000" , 15.5
1721 , "PCCS1 545 G159.08-21.53 "  ,, 52.21083 , 30.06694 , 159.0858 , -21.5395 , "1.6e+4+/-516.1" , "2.9e+4+/-1.5e+4" , "2.6e+4+/-8086.5" , "6.4e+4+/-1.2e+4" , 0.5 , "Yes" , 55 , 1 , " " , "14.3+/-1.7" , "5.9+/-1.3" , "116.4+/-0.000" , 9.2
1722 , "PCCS1 545 G158.64-20.98 "  ,, 52.22208 , 30.76028 , 158.6434 , -20.98185 , "2.3e+4+/-677.9" , "3.5e+4+/-1.0e+4" , "3.2e+4+/-4310.5" , "7.2e+4+/-8426" , 0.5 , "Yes" , 64 , 1 , "PLCKERC545 G158.64-20.98" , "14.5+/-1.2" , "5.9+/-0.8" , "37.9+/-0.000" , 9.3
1723 , "PCCS1 545 G159.46-21.96 "  ,, 52.23208 , 29.51556 , 159.46238 , -21.96621 , "3438.7+/-440.2" , "4014.1+/-4222.1" , "8359.4+/-1385.6" , "-" , 0.5 , "Not available" , 43 , 0 , " " , "-" , "-" , "-" , -9.9
1724 , "PCCS1 545 G177.66-39.41 "  ,, 52.23708 , 6.1725 , 177.66074 , -39.41448 , "3557.4+/-293.9" , "1.1e+4+/-3236.4" , "9435.1+/-964.5" , "2.8e+4+/-2567.2" , 0.5 , "Yes" , 11 , 1 , " " , "15.2+/-0.6" , "6.1+/-0.7" , "43.5+/-0.000" , 9.6
1725 , "PCCS1 545 G159.38-21.85 "  ,, 52.24417 , 29.64806 , 159.38411 , -21.85464 , "4429.4+/-345.9" , "1.1e+4+/-3416.3" , "1.1e+4+/-1162.3" , "3.9e+4+/-2670.2" , 0.5 , "Yes" , 46 , 1 , " " , "18.4+/-0.5" , "7.4+/-0.6" , "62.2+/-0.000" , 11.6
1726 , "PCCS1 545 G159.80-22.34 "  ,, 52.25708 , 29.01583 , 159.80993 , -22.34892 , "2308.1+/-265.5" , "8955.6+/-4975.2" , "1.1e+4+/-2070.3" , "-" , 0.5 , "Not available" , 23 , 2 , " " , "-" , "-" , "-" , -9.9
1727 , "PCCS1 545 G177.41-39.20 "  ,, 52.26083 , 6.45028 , 177.41976 , -39.2071 , "2571.2+/-333.9" , "7566.5+/-1850.9" , "8246.4+/-836.2" , "1.8e+4+/-1452" , 0.5 , "Yes" , 14 , 2 , "PLCKERC545 G177.43-39.23" , "14.6+/-1.1" , "6+/-0.6" , "34.4+/-0.000" , 9.4
1728 , "PCCS1 545 G144.35-01.27 "  ,, 52.27958 , 54.89778 , 144.35418 , -1.27753 , "9633.1+/-1224.2" , "2.3e+4+/-6675.1" , "2.0e+4+/-2573.7" , "2.7e+4+/-2672.6" , 0.5 , "No" , 18 , 1 , " " , "8.3+/-0.9" , "4.9+/-0.5" , "70.3+/-0.000" , 6.3
1729 , "PCCS1 545 G175.85-38.00 "  ,, 52.28583 , 8.16833 , 175.8515 , -38.00276 , "2205.6+/-270.2" , "7118.4+/-1432.9" , "7066.8+/-702.1" , "5.6e+4+/-3027.2" , 0.5 , "Yes" , 5 , 1 , "PLCKERC545 G175.86-37.99" , "26+/-2" , "12+/-0.9" , "127.2+/-0.000" , 17.6
1730 , "PCCS1 545 G158.37-20.56 "  ,, 52.2875 , 31.24472 , 158.37826 , -20.56205 , "2.0e+5+/-1877.8" , "3.8e+5+/-8.8e+4" , "3.8e+5+/-2.4e+4" , "1.5e+6+/-1.0e+5" , 0.5 , "Yes" , 46 , 1 , "PLCKERC545 G158.32-20.52" , "17.8+/-1.5" , "9.3+/-0.8" , "41.3+/-0.000" , 12.9
1731 , "PCCS1 545 G158.26-20.41 "  ,, 52.28917 , 31.425 , 158.26343 , -20.41735 , "1.3e+5+/-553.1" , "2.4e+5+/-4.2e+4" , "2.9e+5+/-2.6e+4" , "9.7e+5+/-4.5e+4" , 0.5 , "Yes" , 35 , 2 , " " , "19.7+/-0.4" , "7.9+/-0.5" , "15.8+/-0.000" , 12.4
1732 , "PCCS1 545 G158.95-21.24 "  ,, 52.29875 , 30.37361 , 158.95094 , -21.24961 , "8012.7+/-505.9" , "-" , "-" , "-" , 0.5 , "Not available" , 60 , 1 , " " , "-" , "-" , "-" , -9.9
1733 , "PCCS1 545 G159.07-21.35 "  ,, 52.3325 , 30.215 , 159.07886 , -21.35788 , "4548.1+/-532.6" , "3837.1+/-1.1e+4" , "7208.1+/-6237.3" , "-" , 0.5 , "Not available" , 54 , 0 , " " , "-" , "-" , "-" , -9.9
1734 , "PCCS1 545 G159.80-22.22 "  ,, 52.33917 , 29.11528 , 159.80582 , -22.2264 , "3522.2+/-289.4" , "7310.7+/-7575.2" , "1.7e+4+/-1887.4" , "-" , 0.5 , "Not available" , 26 , 1 , " " , "-" , "-" , "-" , -9.9
1735 , "PCCS1 545 G159.73-22.12 "  ,, 52.34708 , 29.23222 , 159.73432 , -22.12966 , "2643.7+/-351.3" , "1.4e+4+/-5940.6" , "1.9e+4+/-1759.9" , "2.1e+5+/-1.4e+4" , 0.5 , "Yes" , 29 , 1 , "PLCKERC545 G159.72-22.10" , "24.7+/-2.6" , "13.7+/-1.5" , "22.4+/-0.000" , 18.4
1736 , "PCCS1 545 G158.22-20.28 "  ,, 52.34875 , 31.55667 , 158.22167 , -20.28161 , "1.8e+4+/-594.5" , "4.6e+4+/-3.0e+4" , "3.6e+4+/-3.1e+4" , "1.4e+5+/-2.5e+4" , 0.5 , "Yes" , 29 , 1 , " " , "15.4+/-0.3" , "6.2+/-1.4" , "2.1+/-0.000" , 9.7
1737 , "PCCS1 545 G159.18-21.46 "  ,, 52.35208 , 30.07167 , 159.18723 , -21.46145 , "1.1e+4+/-493.5" , "2.3e+4+/-1.7e+4" , "2.1e+4+/-6277.9" , "9.8e+4+/-1.8e+4" , 0.5 , "Yes" , 53 , 1 , " " , "22+/-5.4" , "9+/-2.2" , "106.1+/-0.000" , 14.1
1738 , "PCCS1 545 G158.41-20.47 "  ,, 52.38667 , 31.295 , 158.41777 , -20.47066 , "1.1e+4+/-472.1" , "1.0e+5+/-9.0e+4" , "3.1e+5+/-2.6e+4" , "-" , 0.5 , "Not available" , 45 , 1 , " " , "-" , "-" , "-" , -9.9
1739 , "PCCS1 545 G159.10-21.25 "  ,, 52.42917 , 30.2825 , 159.10616 , -21.25362 , "5210+/-482.1" , "812.2+/-1.4e+4" , "-" , "-" , 0.5 , "Yes" , 57 , 0 , " " , "19.8+/-2" , "8.1+/-1.5" , "68.3+/-0.000" , 12.7
1740 , "PCCS1 545 G142.51+01.54 "  ,, 52.43 , 58.26778 , 142.51456 , 1.54723 , "2.0e+4+/-2031.2" , "2.1e+4+/-1.5e+4" , "2.3e+4+/-4363.5" , "4.7e+4+/-1.1e+4" , 0.5 , "Yes" , 19 , 1 , " " , "14.3+/-3.6" , "6.1+/-1.5" , "31.9+/-0.000" , 9.3
1741 , "PCCS1 545 G159.66-21.92 "  ,, 52.43083 , 29.43639 , 159.66219 , -21.92316 , "2858.6+/-316.6" , "4815.5+/-3797.3" , "2635.8+/-1939" , "4426.8+/-2025.1" , 0.5 , "No" , 40 , 0 , " " , "11+/-0.4" , "4.4+/-2.4" , "17.4+/-0.000" , 7
1742 , "PCCS1 545 G158.22-20.12 "  ,, 52.46542 , 31.68028 , 158.22688 , -20.12315 , "1.8e+4+/-479.4" , "3.8e+4+/-2.0e+4" , "2.8e+4+/-1.2e+4" , "1.5e+5+/-1.9e+4" , 0.5 , "Yes" , 28 , 1 , " " , "16.6+/-2.8" , "6.8+/-1.1" , "0.9+/-0.000" , 10.6
1743 , "PCCS1 545 G154.57-15.42 "  ,, 52.47625 , 37.51972 , 154.57723 , -15.4293 , "8623.6+/-440" , "2.2e+4+/-6532.4" , "1.9e+4+/-3805.7" , "-" , 0.5 , "Not available" , 17 , 1 , " " , "-" , "-" , "-" , -9.9
1744 , "PCCS1 545 G178.82-39.88 "  ,, 52.50375 , 5.19333 , 178.82974 , -39.88261 , "1974.9+/-274.2" , "3565.5+/-1527.9" , "4104.1+/-534.9" , "2.5e+4+/-1726.4" , 0.5 , "Yes" , 3 , 1 , " " , "22.3+/-1.5" , "9.1+/-0.9" , "167.1+/-0.000" , 14.3
1745 , "PCCS1 545 G158.59-20.51 "  ,, 52.51125 , 31.15611 , 158.59832 , -20.51659 , "5087.4+/-548.7" , "1.1e+4+/-1.7e+4" , "-" , "-" , 0.5 , "Not available" , 47 , 0 , " " , "-" , "-" , "-" , -9.9
1746 , "PCCS1 545 G159.54-21.66 "  ,, 52.515 , 29.70611 , 159.54699 , -21.66509 , "2881.8+/-294.5" , "7258.4+/-4226.7" , "5216.3+/-1341.1" , "1.7e+4+/-3884.4" , 0.5 , "Yes" , 44 , 1 , " " , "17.8+/-0.6" , "7.2+/-2.1" , "159.8+/-0.000" , 11.3
1747 , "PCCS1 545 G154.46-15.19 "  ,, 52.5375 , 37.77028 , 154.46505 , -15.19837 , "7877.8+/-418.8" , "9440.1+/-6551.3" , "7700.7+/-3634.9" , "-" , 0.5 , "Not available" , 16 , 1 , " " , "-" , "-" , "-" , -9.9
1748 , "PCCS1 545 G159.12-21.11 "  ,, 52.54292 , 30.38583 , 159.12224 , -21.11191 , "1.5e+4+/-371.4" , "6.1e+4+/-1.8e+4" , "5.8e+4+/-4589.7" , "3.0e+5+/-2.8e+4" , 0.5 , "Yes" , 57 , 2 , "PLCKERC545 G159.13-21.07" , "21.8+/-3" , "9.5+/-1.2" , "167.1+/-0.000" , 14.4
1749 , "PCCS1 545 G158.85-20.76 "  ,, 52.55667 , 30.81111 , 158.85516 , -20.767 , "5219.3+/-562" , "9439.8+/-5267.8" , "3485+/-4316.2" , "-" , 0.5 , "Not available" , 56 , 0 , " " , "-" , "-" , "-" , -9.9
1750 , "PCCS1 545 G158.25-20.00 "  ,, 52.56792 , 31.75667 , 158.25145 , -20.00957 , "1.1e+4+/-433.5" , "2.5e+4+/-1.3e+4" , "2.3e+4+/-6254.6" , "2.0e+5+/-2.3e+4" , 0.5 , "Yes" , 26 , 2 , " " , "25.5+/-4" , "10.4+/-1.7" , "0.3+/-0.000" , 16.3
1751 , "PCCS1 545 G142.71+01.40 "  ,, 52.5825 , 58.03389 , 142.71384 , 1.40047 , "1.5e+4+/-2090.2" , "2.3e+4+/-3.1e+4" , "3.1e+4+/-6175.1" , "4.4e+4+/-1.9e+4" , 0.5 , "Yes" , 19 , 1 , " " , "15.1+/-7.5" , "6.2+/-3.1" , "9+/-0.000" , 9.7
1752 , "PCCS1 545 G154.67-15.34 "  ,, 52.63417 , 37.52694 , 154.67776 , -15.3497 , "9381.9+/-444.2" , "3.7e+4+/-1.2e+4" , "3.5e+4+/-3400" , "1.5e+5+/-1.5e+4" , 0.5 , "Yes" , 19 , 1 , " " , "18.5+/-2.3" , "8.8+/-1.1" , "145.1+/-0.000" , 12.8
1753 , "PCCS1 545 G158.18-19.82 "  ,, 52.64083 , 31.94139 , 158.18515 , -19.82504 , "5679.1+/-554.7" , "1.9e+4+/-8538" , "1.6e+4+/-3831.6" , "1.2e+5+/-1.2e+4" , 0.5 , "Yes" , 21 , 1 , "PLCKERC545 G158.17-19.84" , "22.6+/-2.8" , "9.2+/-1.3" , "17.1+/-0.000" , 14.4
1754 , "PCCS1 545 G154.76-15.45 "  ,, 52.64125 , 37.39139 , 154.76537 , -15.45591 , "3356.9+/-460" , "1.3e+4+/-6258.5" , "9064.6+/-4124.1" , "-" , 0.5 , "Yes" , 19 , 1 , " " , "16+/-0.6" , "6.5+/-1" , "102+/-0.000" , 10.2
1755 , "PCCS1 545 G198.26-49.59 "  ,, 52.65917 , -11.60972 , 198.26988 , -49.6 , "551.1+/-109.6" , "407.6+/-151.9" , "365.1+/-78.1" , "-" , 0.5 , "Not available" , 1 , 0 , " " , "-" , "-" , "-" , -9.9
1756 , "PCCS1 545 G261.34-51.96 "  ,, 52.66625 , -50.28917 , 261.34087 , -51.96169 , "516.3+/-105.1" , "433+/-163.4" , "393.2+/-65.1" , "405.6+/-85.6" , 0.5 , "No" , 7 , 2 , " " , "6.7+/-1.5" , "4.3+/-1" , "101.4+/-0.000" , 5.4
1757 , "PCCS1 545 G159.23-21.06 "  ,, 52.67 , 30.36139 , 159.23136 , -21.06419 , "7863.5+/-378.6" , "3.5e+4+/-3.0e+4" , "5.6e+4+/-4896.7" , "-" , 0.5 , "Not available" , 52 , 1 , " " , "-" , "-" , "-" , -9.9
1758 , "PCCS1 545 G158.89-20.65 "  ,, 52.67625 , 30.87972 , 158.89779 , -20.65026 , "1.4e+4+/-488.1" , "1.8e+4+/-1.1e+4" , "7544+/-4877.9" , "-" , 0.5 , "Not available" , 55 , 1 , " " , "-" , "-" , "-" , -9.9
1759 , "PCCS1 545 G144.58-01.19 "  ,, 52.6825 , 54.83222 , 144.58235 , -1.19997 , "8189+/-1106.2" , "2.3e+4+/-1.1e+4" , "1.9e+4+/-2852.5" , "3.7e+4+/-8128.1" , 0.5 , "Yes" , 18 , 0 , " " , "13+/-0.8" , "5.3+/-1.4" , "115.5+/-0.000" , 8.3
1760 , "PCCS1 545 G159.55-21.38 "  ,, 52.71792 , 29.92083 , 159.5555 , -21.38769 , "2812+/-318.7" , "3431.2+/-3840.7" , "6204.7+/-2171.6" , "9977.4+/-2459" , 0.5 , "No" , 48 , 0 , " " , "10.6+/-0.5" , "4.3+/-1.3" , "0.2+/-0.000" , 6.8
1761 , "PCCS1 545 G156.98-18.18 "  ,, 52.73875 , 33.93667 , 156.98175 , -18.18377 , "4059.1+/-445.2" , "1.4e+4+/-3506.1" , "1.5e+4+/-1176.2" , "9.9e+4+/-5050.9" , 0.5 , "Yes" , 4 , 1 , "PLCKERC545 G156.97-18.19" , "22+/-1.7" , "10.5+/-0.8" , "172.9+/-0.000" , 15.2
1762 , "PCCS1 545 G159.20-20.88 "  ,, 52.77542 , 30.52389 , 159.20193 , -20.88023 , "7814.8+/-410.7" , "2.1e+4+/-1.2e+4" , "1.6e+4+/-5594.4" , "1.4e+5+/-1.5e+4" , 0.5 , "Yes" , 55 , 0 , " " , "21.7+/-2.3" , "8.9+/-1.3" , "157.9+/-0.000" , 13.9
1763 , "PCCS1 545 G159.55-21.29 "  ,, 52.78292 , 30.00056 , 159.55076 , -21.29005 , "6568.6+/-315.2" , "4364+/-7753" , "5927.6+/-2137.8" , "1.3e+4+/-3785.8" , 0.5 , "Yes" , 46 , 1 , " " , "11+/-1.2" , "4.5+/-1.6" , "161.8+/-0.000" , 7.1
1764 , "PCCS1 545 G233.59-55.15 "  ,, 52.79333 , -33.62056 , 233.59839 , -55.15983 , "809.8+/-107.2" , "1204.6+/-169.6" , "1012.7+/-70.9" , "1277.2+/-105.4" , 0.5 , "No" , 2 , 2 , "PLCKERC545 G233.60-55.16" , "7.6+/-0.7" , "5.5+/-0.5" , "96.9+/-0.000" , 6.5
1765 , "PCCS1 545 G158.56-20.05 "  ,, 52.80542 , 31.54167 , 158.56139 , -20.05783 , "4962.6+/-458.1" , "1.1e+4+/-4405.1" , "5348.8+/-4053.9" , "8049.9+/-2624.7" , 0.5 , "No" , 35 , 0 , " " , "7.3+/-2.5" , "4.9+/-1.7" , "109+/-0.000" , 6
1766 , "PCCS1 545 G178.05-38.91 "  ,, 52.815 , 6.29 , 178.05424 , -38.91339 , "1595.6+/-219.8" , "4424.2+/-1833.9" , "5010.1+/-464.4" , "1.3e+4+/-2239.3" , 0.5 , "Yes" , 10 , 1 , "PLCKERC545 G178.04-38.94" , "19+/-4.4" , "7.9+/-1.7" , "169.6+/-0.000" , 12.2
1767 , "PCCS1 545 G159.09-20.67 "  ,, 52.82667 , 30.745 , 159.09463 , -20.67827 , "3.2e+4+/-440.6" , "5.5e+4+/-1.1e+4" , "3.6e+4+/-7438.3" , "4.3e+4+/-3831.7" , 0.5 , "No" , 55 , 2 , "PLCKERC545 G159.10-20.68" , "5.6+/-0.5" , "4.8+/-0.4" , "42.7+/-0.000" , 5.2
1768 , "PCCS1 545 G154.79-15.17 "  ,, 52.88083 , 37.6 , 154.79641 , -15.17512 , "5096.6+/-541.1" , "1.6e+4+/-1.1e+4" , "2.2e+4+/-3127.9" , "-" , 0.5 , "Not available" , 22 , 1 , " " , "-" , "-" , "-" , -9.9
1769 , "PCCS1 545 G159.40-20.95 "  ,, 52.8925 , 30.35139 , 159.40044 , -20.95472 , "4566.1+/-369" , "2000.9+/-1.0e+4" , "-" , "-" , 0.5 , "Not available" , 49 , 1 , " " , "-" , "-" , "-" , -9.9
1770 , "PCCS1 545 G159.78-21.40 "  ,, 52.89667 , 29.77889 , 159.7805 , -21.40446 , "2331.6+/-292.5" , "9160.5+/-5647" , "1.1e+4+/-2682.1" , "2.5e+4+/-4429.1" , 0.5 , "Yes" , 39 , 0 , " " , "15+/-1.2" , "6.1+/-1.3" , "2.4+/-0.000" , 9.6
1771 , "PCCS1 545 G263.64-51.18 "  ,, 52.90542 , -51.91111 , 263.6444 , -51.18493 , "1367.9+/-93.7" , "1277.1+/-177.5" , "1429.5+/-58.7" , "1417.4+/-92.6" , 0.5 , "No" , 5 , 2 , "PLCKERC545 G263.64-51.19" , "6.1+/-0.4" , "5.1+/-0.3" , "103.6+/-0.000" , 5.6
1772 , "PCCS1 545 G159.34-20.84 "  ,, 52.91958 , 30.47306 , 159.34061 , -20.84431 , "4874.3+/-396.6" , "1.4e+4+/-8391.1" , "5655.2+/-5789.3" , "-" , 0.5 , "Not available" , 50 , 0 , " " , "-" , "-" , "-" , -9.9
1773 , "PCCS1 545 G134.69+12.92 "  ,, 52.9375 , 72.03111 , 134.69025 , 12.92401 , "2019.1+/-288" , "2975.9+/-2704.8" , "4826.7+/-776.6" , "1.6e+4+/-2216.9" , 0.5 , "Yes" , 13 , 1 , " " , "14.6+/-2.5" , "6+/-0.9" , "88+/-0.000" , 9.3
1774 , "PCCS1 545 G155.02-15.36 "  ,, 52.95917 , 37.31361 , 155.02422 , -15.36868 , "3018.5+/-426.8" , "3164.4+/-5308.5" , "-" , "-" , 0.5 , "Not available" , 25 , 1 , " " , "-" , "-" , "-" , -9.9
1775 , "PCCS1 545 G141.66+03.24 "  ,, 52.96125 , 60.14167 , 141.66796 , 3.24125 , "1.2e+4+/-1074.4" , "3.0e+4+/-5075" , "2.6e+4+/-2841" , "3.2e+4+/-2748.4" , 0.5 , "No" , 10 , 2 , "PLCKERC545 G141.66+03.25" , "7.1+/-0.6" , "5.9+/-0.5" , "72+/-0.000" , 6.5
1776 , "PCCS1 545 G159.79-21.29 "  ,, 52.98333 , 29.85361 , 159.79502 , -21.29928 , "6324.6+/-355.7" , "9043.8+/-8291.6" , "1.4e+4+/-2708.4" , "6.6e+4+/-9999.1" , 0.5 , "Yes" , 37 , 1 , " " , "21.2+/-3.9" , "8.7+/-1.7" , "34.9+/-0.000" , 13.5
1777 , "PCCS1 545 G142.70+01.79 "  ,, 52.99833 , 58.35889 , 142.70782 , 1.7924 , "9493.3+/-1273.3" , "3.3e+4+/-2.2e+4" , "2.9e+4+/-6432.6" , "-" , 0.5 , "Not available" , 17 , 1 , " " , "-" , "-" , "-" , -9.9
1778 , "PCCS1 545 G212.00-52.93 "  ,, 53.00167 , -20.8025 , 212.00321 , -52.93341 , "1006.4+/-115.1" , "968.3+/-208.5" , "914.7+/-54.9" , "911.2+/-117.8" , 0.5 , "No" , 2 , 2 , "PLCKERC545 G212.02-52.92" , "6+/-0.8" , "4.7+/-0.6" , "84.3+/-0.000" , 5.3
1779 , "PCCS1 545 G154.95-15.18 "  ,, 53.02875 , 37.49861 , 154.95648 , -15.18698 , "8265.8+/-575.7" , "2.0e+4+/-6706.6" , "1.9e+4+/-3098.5" , "1.0e+5+/-8426.2" , 0.5 , "Yes" , 27 , 1 , "PLCKERC545 G154.95-15.18" , "21.2+/-1.2" , "8.6+/-1" , "104.2+/-0.000" , 13.5
1780 , "PCCS1 545 G177.53-38.24 "  ,, 53.02958 , 7.04722 , 177.53017 , -38.24194 , "1848.6+/-250.1" , "4318+/-1537.1" , "4970.6+/-519.4" , "3.8e+4+/-3015" , 0.5 , "Yes" , 6 , 2 , "PLCKERC545 G177.52-38.25" , "22.3+/-2.7" , "11.4+/-1.3" , "170.2+/-0.000" , 15.9
1781 , "PCCS1 545 G222.38-54.39 "  ,, 53.04625 , -27.11722 , 222.38341 , -54.39071 , "407.9+/-85.4" , "182+/-185.5" , "366.1+/-63.6" , "-" , 0.5 , "Not available" , 0 , 0 , " " , "-" , "-" , "-" , -9.9
1782 , "PCCS1 545 G158.87-20.08 "  ,, 53.055 , 31.34056 , 158.8715 , -20.08748 , "1.2e+4+/-593.3" , "4.8e+4+/-2.4e+4" , "2.7e+4+/-1.7e+4" , "4.4e+4+/-2.2e+4" , 0.5 , "Yes" , 46 , 2 , " " , "13.5+/-1.3" , "5.5+/-3.3" , "119.9+/-0.000" , 8.6
1783 , "PCCS1 545 G158.75-19.94 "  ,, 53.05667 , 31.52111 , 158.75548 , -19.9436 , "8548.7+/-846.1" , "1.1e+4+/-6329.5" , "1.1e+4+/-1.0e+4" , "1.1e+4+/-3942.9" , 0.5 , "No" , 39 , 1 , " " , "10.4+/-0.8" , "4.3+/-1.9" , "80.9+/-0.000" , 6.7
1784 , "PCCS1 545 G159.19-20.46 "  ,, 53.06792 , 30.85694 , 159.19656 , -20.46278 , "3.2e+4+/-555" , "1.1e+5+/-2.5e+4" , "7.9e+4+/-1.7e+4" , "2.3e+5+/-1.6e+4" , 0.5 , "Yes" , 56 , 2 , " " , "14.8+/-0.8" , "6.1+/-0.5" , "5.9+/-0.000" , 9.5
1785 , "PCCS1 545 G159.65-20.97 "  ,, 53.10208 , 30.19111 , 159.65901 , -20.97005 , "3475+/-297" , "1.1e+4+/-3898.7" , "1.3e+4+/-2266.6" , "-" , 0.5 , "Not available" , 40 , 0 , " " , "-" , "-" , "-" , -9.9
1786 , "PCCS1 545 G151.24-10.12 "  ,, 53.105 , 43.72444 , 151.24409 , -10.12209 , "1655.5+/-210.3" , "4590.8+/-1421.5" , "4549.2+/-500.2" , "-" , 0.5 , "Not available" , 2 , 2 , " " , "-" , "-" , "-" , -9.9
1787 , "PCCS1 545 G159.19-20.35 "  ,, 53.13917 , 30.94556 , 159.19001 , -20.35538 , "1.8e+4+/-555.8" , "1.2e+5+/-4.7e+4" , "1.1e+5+/-1.9e+4" , "3.5e+5+/-4.0e+4" , 0.5 , "Yes" , 53 , 0 , " " , "16.3+/-0.6" , "6.5+/-0.9" , "0.4+/-0.000" , 10.3
1788 , "PCCS1 545 G154.61-14.51 "  ,, 53.20083 , 38.22972 , 154.6192 , -14.51866 , "2237.6+/-294.1" , "5098.7+/-2772.6" , "3703.4+/-1354.6" , "-" , 0.5 , "Not available" , 21 , 1 , " " , "-" , "-" , "-" , -9.9
1789 , "PCCS1 545 G144.80-00.98 "  ,, 53.20542 , 54.87889 , 144.80232 , -0.98919 , "6378.8+/-886.4" , "2.5e+4+/-1.1e+4" , "2.9e+4+/-3217.5" , "1.3e+5+/-1.3e+4" , 0.5 , "Yes" , 18 , 1 , " " , "16+/-2.2" , "10.7+/-1.5" , "103.2+/-0.000" , 13.1
1790 , "PCCS1 545 G164.70-26.50 "  ,, 53.22208 , 22.98722 , 164.70616 , -26.50074 , "2390.7+/-336.9" , "2858.7+/-3103.2" , "4082.5+/-727.2" , "1.1e+4+/-2772.4" , 0.5 , "Yes" , 4 , 1 , " " , "18.8+/-4.9" , "7.7+/-2.5" , "169.5+/-0.000" , 12
1791 , "PCCS1 545 G159.19-20.24 "  ,, 53.22583 , 31.02778 , 159.19881 , -20.24476 , "5.2e+4+/-572.1" , "1.1e+5+/-6.1e+4" , "1.4e+5+/-1.8e+4" , "5.2e+5+/-4.8e+4" , 0.5 , "Yes" , 53 , 1 , " " , "17.4+/-2.1" , "7.1+/-0.9" , "179.6+/-0.000" , 11.1
1792 , "PCCS1 545 G202.58-50.38 "  ,, 53.23208 , -14.43667 , 202.58453 , -50.38122 , "504.1+/-101.2" , "421.5+/-216.1" , "330+/-103.7" , "-" , 0.5 , "Not available" , 1 , 0 , " " , "-" , "-" , "-" , -9.9
1793 , "PCCS1 545 G159.01-19.98 "  ,, 53.25375 , 31.34222 , 159.01313 , -19.98204 , "2.7e+4+/-591.1" , "8.4e+4+/-4.1e+4" , "1.0e+5+/-1.8e+4" , "9.3e+4+/-2.4e+4" , 0.5 , "No" , 49 , 2 , "PLCKERC545 G159.05-19.94" , "10.7+/-1.2" , "4.4+/-1.3" , "120.6+/-0.000" , 6.8
1794 , "PCCS1 545 G159.80-20.90 "  ,, 53.27333 , 30.16111 , 159.80357 , -20.90235 , "2358.7+/-330.8" , "4504.7+/-7643.5" , "5100+/-2847.2" , "-" , 0.5 , "Not available" , 33 , 1 , " " , "-" , "-" , "-" , -9.9
1795 , "PCCS1 545 G134.84+12.89 "  ,, 53.28375 , 71.92167 , 134.8452 , 12.89895 , "2502.5+/-292.9" , "3510.5+/-3151.5" , "3827+/-975.7" , "-" , 0.5 , "Not available" , 16 , 1 , " " , "-" , "-" , "-" , -9.9
